,C0,C1,C2,C6,C8,C9,C13,C14,C17,C19
Trondheim/audio,0.05930847999999855,0.04102432000000178,0.0419249600000029,0.03009248000000042,0.039149440000002755,0.040464160000002636,0.040464160000002636,0.039149440000002755,0.03415599999999941,0.04102432000000178
Trondheim/audio/01,,0.012202559999998641,0.01310319999999976,0.0007727999999929125,0.010293119999996492,0.011642399999999498,0.011642399999999498,0.010293119999996492,0.005299679999993145,0.012202559999998641
Trondheim/audio/02,,0.013548639999999779,0.014449280000000897,0.0009332799999910435,0.0116497599999974,0.012988480000000635,0.012988480000000635,0.0116497599999974,0.006656319999994054,0.013548639999999779
Trondheim/audio/03,,0.015209760000004735,0.015735520000003334,0.0010623999999914702,0.012926080000003282,0.014274720000003072,0.014274720000003072,0.012926080000003282,0.010564640000001901,0.015209760000004735
Trondheim/audio/04,,0.010607999999962203,0.013571999999960838,0.0009359999999816182,0.010607999999962203,0.012011999999963052,0.012011999999963052,0.010607999999962203,0.004367999999971062,0.010607999999962203
Trondheim/audio/05,,0.009699519999998074,0.012409679999997536,0.0008558399999998301,0.009699519999998074,0.01098327999999782,0.01098327999999782,0.009699519999998074,0.003993919999999207,0.009699519999998074
Trondheim/audio/06,,0.010450239999954647,0.01337015999995117,0.0009220799999809515,0.010450239999954647,0.011833359999954496,0.011833359999954496,0.010450239999954647,0.00430303999996795,0.010450239999954647
Trondheim/audio/07,,0.010433919999968566,0.01334927999996438,0.000920639999989703,0.010433919999968566,0.011814879999967332,0.011814879999967332,0.010433919999968566,0.004296319999980369,0.010433919999968566
Trondheim/audio/08,,0.010276160000003642,0.013147440000011557,0.0009067199999890363,0.010276160000003642,0.011636240000008513,0.011636240000008513,0.010276160000003642,0.004231359999991469,0.010276160000003642
Trondheim/audio/09,,0.010450239999954647,0.01337015999995117,0.0009220799999809515,0.010450239999954647,0.011833359999954496,0.011833359999954496,0.010450239999954647,0.00430303999996795,0.010450239999954647
Trondheim/audio/10,,0.008524479999977075,0.010906319999975267,0.0007521599999904538,0.008524479999977075,0.009652719999976966,0.009652719999976966,0.008524479999977075,0.0035100799999838728,0.008524479999977075
Trondheim/video,0.05089616000000419,0.035083280000003825,0.036303600000003655,0.02582416000000265,0.03392176000000369,0.03505000000000358,0.03505000000000358,0.03392176000000369,0.029743600000003312,0.035083280000003825
Trondheim/video/01,,0.012772080000003072,0.01379336000000464,0.0009225599999993506,0.010871920000003144,0.012255760000003946,0.012255760000003946,0.010871920000003144,0.005542240000000476,0.012772080000003072
Trondheim/video/02,,0.014140720000003881,0.015162000000005449,0.0010609600000002217,0.012209840000005912,0.013624400000004755,0.013624400000004755,0.012209840000005912,0.006880160000003244,0.014140720000003881
Trondheim/video/03,,0.01620088000000308,0.016580320000004534,0.0012024799999998947,0.0136344000000026,0.01504272000000384,0.01504272000000384,0.0136344000000026,0.011103920000000045,0.01620088000000308
Trondheim/video/04,,0.010015040000002529,0.01281336000000266,0.0008836800000011635,0.010015040000002529,0.011340560000002498,0.011340560000002498,0.010015040000002529,0.004123840000001877,0.010015040000002529
Trondheim/video/05,,0.008769280000009871,0.011219520000008032,0.0007737600000083944,0.008769280000009871,0.009929920000008252,0.009929920000008252,0.008769280000009871,0.003610880000010752,0.008769280000009871
Trondheim/video/06,,0.010123840000012763,0.01295256000001288,0.0008932800000067687,0.010123840000012763,0.011463760000012257,0.011463760000012257,0.010123840000012763,0.004168640000010271,0.010123840000012763
Trondheim/video/07,,0.008344959999995183,0.010676639999992688,0.0007363200000014558,0.008344959999995183,0.009449439999993814,0.009449439999993814,0.008344959999995183,0.0034361599999996884,0.008344959999995183
Trondheim/video/08,,0.008290560000020264,0.010607040000021328,0.0007315200000093114,0.008290560000020264,0.00938784000002002,0.00938784000002002,0.008290560000020264,0.0034137600000150314,0.008290560000020264
Trondheim/video/09,,0.008671359999986805,0.011094239999984268,0.0007651199999969549,0.008671359999986805,0.00981903999998579,0.00981903999998579,0.008671359999986805,0.003570559999992895,0.008671359999986805
Trondheim/video/10,,0.010134720000010589,0.012966480000013547,0.0008942400000009343,0.010134720000010589,0.01147608000001199,0.01147608000001199,0.010134720000010589,0.00417312000000436,0.010134720000010589
