,C0,C4,C6,C9,C15,C16,C19,C20,C21,C23,C28
Trondheim/audio,0.0034340799999981186,0.040200319999996736,0.001981199999999461,,0.009424639999998874,0.004622799999996374,0.002113279999999662,0.005727439999997586,0.004477839999999844,0.04152111999999519,
Trondheim/audio/01,0.0038845600000030345,0.050022719999997634,0.0005475199999978031,,0.009759440000003394,0.0004940799999957335,0.0005587200000007897,0.006052080000003457,0.0036194400000013616,,
Trondheim/audio/02,0.0053868800000032024,0.06410287999999653,0.0006743199999981186,,0.011346159999998662,0.0007487999999931105,0.0007019199999938053,0.004127679999999856,0.006302800000000275,,
Trondheim/audio/03,0.0070206400000003555,0.11011375999999373,0.0008454400000026396,,0.013357519999996015,0.0008987199999914708,0.0008230399999931137,0.005544799999999128,0.009372079999998562,,
Trondheim/audio/04,0.00323711999999432,0.03537672000000924,0.0006345600000088325,,0.007418399999998826,0.0004947200000060548,0.0005654400000025817,0.0044510399999992956,0.00323711999999432,,
Trondheim/audio/05,0.005443199999994874,0.026974079999995126,0.0004838399999869125,,0.007741440000003763,0.0002875200000005407,0.0006044799999926909,0.005322239999998146,0.004233599999992066,,
Trondheim/audio/06,0.004785199999993495,0.03048855999999489,0.0005468800000016927,,0.00875007999998445,0.0005827200000112498,0.0005696000000057211,0.006015679999990198,0.004785199999993495,,
Trondheim/audio/07,,,0.0005244799999957195,,,0.0031468800000027386,0.0004995200000053046,,,,
Trondheim/audio/08,,,0.0005884800000046653,,,0.0006243199999858007,0.0005427199999985532,,,,
Trondheim/audio/09,,,0.0005494399999861344,,,0.000498560000011139,0.0005427199999985532,,,,
Trondheim/audio/10,0.0031545599999844853,0.03507344000001211,0.0006291200000134722,0.0060462399999750005,0.007229199999976288,0.0005075200000135283,0.00061823999999433,0.004337519999985773,0.0031545599999844853,,0.0034174399999784555
Trondheim/video,0.0037543999999982702,0.04267360000000053,0.002165999999999002,,0.00967287999999833,0.0050539999999976715,0.0023103999999989355,0.006283599999997946,0.004765439999998122,0.04411759999999987,
Trondheim/video/01,0.004102879999999587,0.05212296000000194,0.000607359999996504,,0.009654320000000993,0.0005302400000033458,0.0005315200000026721,0.005843679999999907,0.0038385600000001574,,
Trondheim/video/02,0.005472479999999891,0.06502384000000205,0.0007446399999970765,,0.010941600000000662,0.000684240000001779,0.0007296799999974013,0.0043975199999994885,0.006498640000000222,,
Trondheim/video/03,0.007030720000001267,0.10822216000000395,0.0008727999999962321,,0.012880719999998291,0.0008487200000040218,0.0008724799999981769,0.006091119999998895,0.009316160000000906,,
Trondheim/video/04,0.005594399999994337,0.027723359999997754,0.0004972799999976019,,0.007956479999993604,0.0029836799999962693,0.0005209600000029013,0.005470079999994937,0.0043511999999950035,,
Trondheim/video/05,0.006404399999997423,0.031737359999997494,0.000569279999993455,,0.009108480000001862,0.0034156799999962573,0.0005689599999953998,0.0062620799999990595,0.004981199999996022,,
Trondheim/video/06,,,0.0006073600000036095,,,0.0005043200000045545,0.0005705599999998867,,,,
Trondheim/video/07,,,0.0006377600000035955,,,0.0005577600000066241,0.0006153599999976223,,,,
Trondheim/video/08,,,0.0005599999999930105,,,0.0033599999999935903,0.0005164800000017067,,,,
Trondheim/video/09,,,0.0005516800000009425,,,0.0033100799999985497,0.000496639999994386,,,,
Trondheim/video/10,0.006051599999992163,0.02998903999999669,0.0005379199999993034,,0.008606719999988854,0.0032275199999958204,0.0006352000000049429,0.005917119999992337,0.004706799999993905,,
