,C0,C1,C2,C3,C6,C16,C17,C25,C26,C27,C29
Trondheim/audio,0.0031871999999992795,0.009052640000000167,0.004913599999998297,0.009052640000000167,0.0018591999999983955,0.009052640000000167,0.0018591999999983955,0.004647999999999541,0.004780799999998919,0.005838400000001798,0.0019919999999977733
Trondheim/audio/01,0.004440639999998552,0.00993744000000163,0.007248560000000737,0.00993744000000163,0.0005984000000012202,0.00993744000000163,0.0006355200000029981,0.006965520000001391,0.007107040000001064,0.005920559999999853,0.0005097599999999147
Trondheim/audio/02,0.005707040000000774,0.011216240000003097,0.008502560000003712,0.011216240000003097,0.0007681600000069011,0.011216240000003097,0.0007893600000024037,0.008244320000002858,0.008373440000003285,0.004335360000002453,0.0007146399999982123
Trondheim/audio/03,0.007098079999998674,0.012598960000001824,0.009901920000000786,0.012598960000001824,0.0009111200000084807,0.012598960000001824,0.0009281600000008439,0.009627040000001585,0.009764480000001186,0.0055196000000030665,0.0008533599999971386
Trondheim/audio/04,0.004264960000000428,0.008529920000000857,0.0059976000000006024,0.008529920000000857,0.0005331200000000536,0.008529920000000857,0.0005817599999886625,0.005731040000000576,0.005864320000000589,0.005731040000000576,0.0005683200000135002
Trondheim/audio/05,0.0031627200000059474,0.007763040000014598,0.005031600000009462,0.007763040000014598,0.000598080000003165,0.007763040000014598,0.0006089599999938855,0.004744080000008921,0.0048878400000091915,0.004744080000008921,0.0004886399999861624
Trondheim/audio/06,0.004157439999993073,0.008314879999986147,0.005846399999988705,0.008314879999986147,0.0005696000000057211,0.008314879999986147,0.0005196799999964696,0.00558655999999047,0.005716479999989588,0.00558655999999047,0.0006339200000127221
Trondheim/audio/07,0.0039014399999999227,0.0078028799999998455,0.005486399999995228,0.0078028799999998455,0.00048767999999199674,0.0078028799999998455,0.000545920000007527,0.00524255999999923,0.005364479999997229,0.00524255999999923,0.0004940800000099443
Trondheim/audio/08,0.0031662399999987656,0.007771679999997616,0.005037199999996744,0.007771679999997616,0.000614719999987301,0.007771679999997616,0.0006256000000064432,0.004749359999998148,0.004893279999997446,0.004749359999998148,0.0005084800000076939
Trondheim/audio/09,0.00397823999998792,0.00795647999997584,0.00559439999997835,0.00795647999997584,0.0004972799999904964,0.00795647999997584,0.0005020799999897463,0.005345759999983102,0.005470079999980726,0.005345759999983102,0.0006089599999938855
Trondheim/audio/10,0.004244480000004103,0.008488960000008205,0.005968799999997998,0.008488960000008205,0.0005951999999922464,0.008488960000008205,0.0005305599999871902,0.005703520000004403,0.0058361600000012,0.005703520000004403,0.0005343999999922744
Trondheim/video,0.002885759999998072,0.007476719999997883,0.004448879999996436,0.007476719999997883,0.0016833599999976911,0.007476719999997883,0.0016833599999976911,0.004208399999997781,0.004328639999997108,0.005286879999999883,0.0018035999999970187
Trondheim/video/01,0.004449120000000306,0.010263520000002302,0.00744088000000076,0.010263520000002302,0.000620800000000088,0.010263520000002302,0.0005756799999971918,0.00714376000000172,0.00729232000000124,0.006238480000000379,0.0005619200000026581
Trondheim/video/02,0.005820320000001544,0.01163472000000354,0.008791280000004065,0.01163472000000354,0.0007658399999996846,0.01163472000000354,0.0007423200000005181,0.008514960000002958,0.008653120000003511,0.004418240000001461,0.0007123199999998775
Trondheim/video/03,0.007266160000002131,0.013080560000004127,0.01024880000000472,0.013080560000004127,0.0009204000000000434,0.013080560000004127,0.0008775200000012973,0.009960800000003545,0.010104800000004133,0.00563824000000146,0.0008390400000006792
Trondheim/video/04,0.003870719999998329,0.007741439999996658,0.005443199999998427,0.007741439999996658,0.00048384000000112337,0.007741439999996658,0.0005401599999999007,0.005201279999997865,0.005322239999998146,0.005201279999997865,0.0005539200000015398
Trondheim/video/05,0.0034566400000031194,0.00848448000000701,0.005499200000006255,0.00848448000000701,0.0005510400000048321,0.00848448000000701,0.0005510400000048321,0.005184960000004679,0.005342080000005467,0.005184960000004679,0.0005756799999971918
Trondheim/video/06,0.0038630400000023712,0.0077260800000047425,0.00543240000000722,0.0077260800000047425,0.00048288000000695774,0.0077260800000047425,0.0004976000000027625,0.0051909600000037415,0.005311680000005481,0.0051909600000037415,0.0005257600000021512
Trondheim/video/07,0.0028107200000064836,0.006899040000014622,0.004471600000012899,0.006899040000014622,0.0004969600000066521,0.006899040000014622,0.0005750400000010814,0.004216080000009725,0.004343840000011312,0.004216080000009725,0.0006294399999973166
Trondheim/video/08,0.002801920000003122,0.00687744000000734,0.004457600000005613,0.00687744000000734,0.0006204799999949273,0.00687744000000734,0.0004947200000060548,0.004202880000004683,0.004330240000005148,0.004202880000004683,0.0006281600000050958
Trondheim/video/09,0.0028230400000026634,0.006929280000004923,0.004491200000007467,0.006929280000004923,0.0006329600000043456,0.006929280000004923,0.0005596799999949553,0.004234560000003995,0.004362880000005731,0.004234560000003995,0.0005984000000012202
Trondheim/video/10,0.0027526399999970863,0.006756479999992848,0.004379199999995365,0.006756479999992848,0.0006310400000018035,0.006756479999992848,0.0005184000000042488,0.0041289599999956295,0.004254079999995497,0.0041289599999956295,0.0005459199999933162
