,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29
Trondheim/audio,0.04136000000001161,0.04158487999999494,0.00643383999998548,0.0026747200000016846,0.009365599999988206,0.009846079999981328,0.006165839999994205,0.0003005600000065556,0.027987760000009132,0.0002614399999956163,0.011198079999985566,0.006711120000034043,0.011644960000012361,0.0002939200000042774,0.0029442399999908275,0.0002908800000085421,0.0002821599999975888,0.005686800000020753,0.00024751999998784413,0.16007712000003949,0.00031407999999544245,0.00557136000003311,0.00029032000000484004,0.006586639999994759,0.06089111999999375,0.0028287199999823542,0.00270303999998589,0.0008112800000219522,0.0064339199999778884,0.00032504000000699307
Trondheim/audio/01,0.05562391999996663,0.012036639999983834,0.005393280000006939,0.0005385600000167301,0.003567280000012829,0.00031935999999888054,0.006224160000016354,0.00030624000000045726,0.030706479999999203,0.0003171199999982832,0.028449119999947925,0.007579119999974182,0.0003082400000096186,0.003285280000014268,0.011223120000011022,0.0002969599999858019,0.003127840000004767,0.00028919999999743595,0.00031071999998744104,0.006537760000014714,0.0002810399999901847,0.0052200800000008485,0.000252079999995658,0.00029336000001478624,0.03653792000001488,0.00027007999999284493,0.0033554400000070927,0.0009023200000228826,0.006004480000029844,0.0002688000000006241
Trondheim/audio/02,0.1257469599999652,0.04361488000001401,0.00863688000000451,0.014956080000025906,0.013203999999994664,0.00031936000000598597,0.03976864000004099,0.00024472000000486105,0.029160159999996438,0.00025048000000538195,0.014732319999950505,0.006203280000008249,0.012438399999950889,0.008084639999964338,0.0002933600000005754,0.00025816000000133954,0.0002698400000156198,0.0002961599999906639,0.00032607999999356707,0.02756856000000596,0.0003143200000010893,0.002914240000009727,0.00024480000000437485,0.0055959199999904286,0.06069600000004982,0.0033227999999922986,0.0002819999999985612,0.0008155200000175,0.01006159999999312,0.0002736000000140848
Trondheim/audio/03,0.009608480000011355,0.04284551999997177,0.007384000000008939,0.0005777599999987615,0.0031804799999974875,0.04074936000002083,0.008750479999989125,0.00037136000007365055,0.03516944000001132,0.00043576000007305993,0.03408879999997794,0.0038125600002416604,0.008602000000010435,0.0006465600003053851,0.0028659200000049623,0.0002694399999967345,0.000323440000016717,0.008052239999997823,0.00025560000001689787,0.13824224000002516,0.0004434399996995353,0.006216719999983411,0.00026767999999322,0.026636399999674154,0.02987872000004188,0.00031391999999641484,0.005698080000030359,0.0003063200000070765,0.008002160000032177,0.0004094399997285336
Trondheim/audio/04,0.041226240000028724,0.007018879999975525,0.005614399999984698,0.0027332800000010593,0.010830560000016476,0.009646079999996005,0.04329263999999,0.00040440000006469745,0.033779519999995955,0.0004204000000669339,0.017963840000192022,0.0030096000000128242,0.006599039999997558,0.0006331200002591686,0.00030111999998894134,0.000262880000008181,0.0030940799999825686,0.00027552000000241605,0.0002561599999921782,0.037832800000018096,0.00044527999970966903,0.0033017599999993763,0.000244799999990164,0.006642719999973679,0.030666239999987965,0.003498879999995097,0.005906879999969306,0.0008424000000388787,0.0061353600000018105,0.0004061599997129406
Trondheim/audio/05,0.004583199999970589,0.016075200000003065,0.011473440000017376,0.009799680000014632,0.003340480000005641,0.012142560000029334,0.035200320000001284,0.0004284000000609467,0.027918720000002395,0.00040136000005475125,0.010673120000035397,0.005927680000013424,0.009990880000003699,0.003268240000281253,0.012929759999963153,0.0002416000000096119,0.002907520000007935,0.0002959999999916363,0.00029215999998655207,0.03447920000002114,0.00043471999970279285,0.00029087999999433123,0.000279519999992317,0.02575904000002538,0.030841600000030667,0.0034707199999957083,0.0002910400000075697,0.0002875200000005407,0.006731039999792188,0.00036535999973352773
Trondheim/audio/06,0.004197600000026114,0.05452848000001609,0.008288159999978006,0.000240000000005125,0.0037824000000057367,0.007911199999981022,0.00588543999998592,0.00031999999998788553,0.029765759999975216,0.0002639999999871634,0.018231679999985317,0.006696480000016436,0.0075391999999965265,0.0005900799999949413,0.0002614400000027217,0.00026991999999381733,0.0003144000000077085,0.000305120000007264,0.0002444799999921088,0.039299999999968804,0.0002736000000140848,0.0002931200000091394,0.0003187199999956647,0.0034126399999934165,0.05413616000001298,0.0003020800000115287,0.0029286399999932655,0.0009542399999986628,0.005832960000020648,0.00028048000001490436
Trondheim/audio/07,0.00643808000000945,0.01296912000000816,0.0062937599999770555,0.0029022399999973914,0.0183123199999784,0.00030319999999051106,0.01714831999998978,0.0002639999999871634,0.030813600000016095,0.0002529600000116261,0.01104048000001967,0.01675791999991816,0.006266399999987016,0.0002875200000005407,0.011289760000011029,0.00028624000000831984,0.0002846399999896221,0.0002988800000025549,0.0003196799999898303,0.12972287999994592,0.0003020800000115287,0.0029286399999932655,0.0002639999999871634,0.03709376000003317,0.03379055999994307,0.00024224000000572232,0.0002555199999960678,0.0008299199999441953,0.005110560000048281,0.00030895999998392654
Trondheim/audio/08,0.014628480000055788,0.012631679999984158,0.00695152000000121,0.00281952000000274,0.002960319999999683,0.00031648000000927823,0.012762240000000702,0.0002543999999886637,0.032571840000002794,0.0002486399999952482,0.03909039999999209,0.0032472000000041135,0.005258399999974017,0.0003100799999913306,0.0026945600000090053,0.00024704000000497217,0.0002969599999858019,0.005164320000005773,0.00024783999998589934,0.0328862400000105,0.00027392000001214,0.005201280000022734,0.0002473600000030274,0.0030395200000157274,0.05922816000006037,0.00024048000000220782,0.0002596799999992072,0.00025984000001244567,0.005913599999985308,0.00026911999998446845
Trondheim/audio/09,0.03288207999997894,0.012989439999998353,0.006607040000005782,0.0003030400000056943,0.002900479999993877,0.00030000000000995897,0.012004799999999705,0.00030720000000883374,0.03242975999998521,0.00030960000000845866,0.009860479999986183,0.002969119999988834,0.005927040000017314,0.0002956799999935811,0.0124705599999686,0.00024528000000145767,0.0032630399999789006,0.00029503999999747066,0.00027904000000944507,0.005066880000015317,0.00026479999999651227,0.0052684799999838106,0.0002732799999876079,0.0034496000000103777,0.07306992000007995,0.003493600000012975,0.002712159999987307,0.00028800000001183435,0.0053020799999785595,0.0002635199999758697
Trondheim/audio/10,0.010344960000011838,0.005748159999996005,0.008389920000041684,0.00031104000001391796,0.0030201600000054896,0.002928000000025577,0.01778271999992853,0.0002913600000056249,0.03244752000000517,0.0003019199999982902,0.0184366399999476,0.005066880000015317,0.008709760000016331,0.000255839999994123,0.0002654399999926227,0.00027312000000279113,0.03285599999998112,0.00025519999999801257,0.0002462399999956233,0.03877599999998438,0.00029471999999941545,0.006246239999995851,0.0002849599999876773,0.0032401599999616337,0.051821600000039325,0.00028687999997600855,0.0034742400000027374,0.00030320000001893277,0.005654879999951845,0.0002731199999743694
Trondheim/video,0.006748159999993675,0.02513575999999773,0.015845360000014352,0.0002535999999970784,0.003093199999998575,0.00030831999999492155,0.03553584000000143,0.00026791999999886684,0.028228719999994212,0.0002440000000021314,0.012671279999999285,0.005786080000000027,0.006126080000001366,0.00026207999999883214,0.009801199999976973,0.00029800000000790305,0.00030479999999499796,0.00029703999999952657,0.00026040000000193686,0.037084399999969264,0.0003100799999913306,0.006432559999979048,0.0003219200000046385,0.005940319999979238,0.07053712000003998,0.0002973600000046872,0.0033443199999823037,0.0009611199999852715,0.005186080000029847,0.0002745600000082504
