,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29
Trondheim/audio,0.024710240000025863,0.0030559200000084275,0.014685359999987213,0.02524784000002711,0.008904480000019532,0.00029432000000184644,0.008900240000009774,0.0003114399999972761,0.009542240000016022,0.0031974400000081005,0.0002588800000040692,0.000273120000017002,0.012873119999980531,0.0002815200000156892,0.005352479999984894,0.0003010399999823221,0.00029919999998639923,0.00028079999998453786,0.005899199999987559,0.005774159999972994,0.00026239999999688735,0.003437520000005634,0.0002468799999917337,0.0029224799999951756,0.003133920000024659,0.08707119999971269,0.0002783200000067154,0.00295567999998525,0.0003198400000030688,0.00031631999999603977
Trondheim/audio/01,0.018883279999961644,0.003249519999997119,0.016793920000012008,0.015195440000042026,0.011748799999999449,0.0002902399999982208,0.008289440000005754,0.0030189599999985717,0.010474239999993529,0.008457120000009866,0.002680079999997531,0.000313679999990768,0.013064480000025469,0.0003059200000166129,0.013061840000020197,0.0002452800000156685,0.0002489600000075143,0.0003137600000115981,0.00029343999999298376,0.0033448799999860057,0.003468800000007377,0.0003057599999891636,0.0002816800000147168,0.002644399999979896,0.015164719999930298,0.07933143999996162,0.0002807199999921295,0.0028296800000049416,0.000312640000004194,0.0002702400000060834
Trondheim/audio/02,0.024618560000021716,0.00696719999997697,0.019408559999973818,0.016527920000008578,0.008512640000013505,0.0003140000000030341,0.006086240000016119,0.01115703999997919,0.008349280000004455,0.012555120000001807,0.003293600000006336,0.0003140000000030341,0.010588639999994598,0.0002735199999932547,0.1290311999999716,0.00027239999998585063,0.0002852800000141542,0.0002944799999937686,0.00032056000000579843,0.0124340799999203,0.003093199999995022,0.005326799999991749,0.00028535999999235173,0.01932576000001518,0.00031512000001043816,0.08079751999997598,0.00031240000001275803,0.002678879999990613,0.00025511999999139334,0.0003107999999798494
Trondheim/audio/03,0.04355047999995776,0.0035105599999951664,0.019302000000017472,0.020580079999987788,0.009989359999970304,0.0003758400000748452,0.03078744000000455,0.003134720000012692,0.005775679999999284,0.01275224000002595,0.0002581600000155504,0.00030312000001231354,0.008436480000028723,0.00024951999999700547,0.014913839999991296,0.0002568800000091187,0.0002488799999866842,0.00037663999992787467,0.0002983999999912612,0.00028656000000637505,0.012668479999959459,0.0002496799999960331,0.00029543999998793424,0.003133040000022902,0.0032239999999745805,0.07569248000001494,0.0003006400000060694,0.003429280000005974,0.0003880799997091344,0.0004062399997195598
Trondheim/audio/04,0.03799295999994001,0.00024367999999697076,0.01925647999999569,0.0028670399999981555,0.01111920000001021,0.00034704000006513525,0.016963199999992185,0.00311872000000335,0.009285120000001257,0.007544159999980593,0.0002564799999902334,0.00024576000001275133,0.017499679999929185,0.00030351999998856627,0.01824143999991179,0.0002881599999966511,0.000251840000004222,0.000421759999966298,0.0002419200000076671,0.0002992000000006101,0.0002771199999926921,0.0002500800000007075,0.00024927999999135864,0.00317152000002352,0.04351823999999738,0.07901887999997825,0.0002745600000082504,0.0026751999999987675,0.00043199999969090186,0.0003691999996959794
Trondheim/audio/05,0.024881360000073016,0.0031503999999955568,0.016269920000027582,0.016596160000005966,0.011985119999991412,0.0003548000000748175,0.009810879999974986,0.0030892800000117404,0.030511359999991328,0.00753424000001246,0.0005279999999743268,0.0002817600000071252,0.019433279999987008,0.0002512000000081116,0.003433759999978747,0.0002760000000137097,0.0003062399999862464,0.00036343999994414844,0.00024528000000145767,0.0002465599999936785,0.009637280000021065,0.0003196799999898303,0.0003179199999863158,0.003414399999996931,0.002985600000016575,0.030380799999988994,0.0003147200000057637,0.002745599999997239,0.07036543999971911,0.0003353599997240053
Trondheim/audio/06,0.1680956000000009,0.005325600000006148,0.0074945599999978185,0.013104960000006827,0.015218399999994858,0.0003129600000022492,0.00793599999997241,0.006592319999981555,0.12372479999993402,0.00024143999999637344,0.00030688000001077853,0.0002793600000075003,0.010725120000017796,0.0002505600000120012,0.0032771200000070166,0.00028512000000091575,0.006693120000022645,0.00028768000001377914,0.00024608000001080654,0.0002505600000120012,0.008094719999974131,0.005856479999977182,0.0002849599999876773,0.002933920000003809,0.03839711999995643,0.00031712000000538865,0.005426400000033027,0.0032894400000031965,0.0003169600000205719,0.0002732799999876079
Trondheim/audio/07,0.07655800000008384,0.03682271999998932,0.01205728000002182,0.10809791999999163,0.010692799999986846,0.0003059199999881912,0.0002902399999982208,0.003847999999976537,0.006400800000022855,0.002815999999995711,0.00031311999998706597,0.00026063999999337284,0.01610751999993454,0.006199199999997518,0.012941760000046543,0.00029440000000136024,0.00028335999999740125,0.00029760000001033404,0.005513759999985268,0.009523199999989629,0.00340560000000778,0.0002750399999911224,0.00029856000000449967,0.0002582399999937479,0.00026991999999381733,0.08288335999998253,0.00028128000002425324,0.0031785599999807346,0.0002824000000032356,0.0003012799999737581
Trondheim/audio/08,0.14496127999994712,0.00800048000000686,0.005537280000012856,0.005779199999977891,0.01374143999998978,0.0002959999999916363,0.009007359999969822,0.0002617600000007769,0.03091791999997895,0.0030219199999805824,0.00027023999999187254,0.058980480000030866,0.013944319999922072,0.005923679999995102,0.009448800000029678,0.0066662400000154776,0.00027392000001214,0.0003193599999917751,0.006699839999981805,0.04126527999994778,0.003335199999980887,0.002940960000017867,0.0003108800000006795,0.0032366399999830264,0.003603840000010905,0.08557472000012467,0.0002984000000196829,0.003076480000004267,0.00029232000002821223,0.0002686400000015965
Trondheim/audio/09,0.020965599999982487,0.0033739200000013625,0.016470720000071992,0.01846655999989366,0.015458560000070065,0.0002488000000084867,0.035673919999965165,0.0029796799999814993,0.01119792000000075,0.011958880000037198,0.00024031999998896936,0.0002611200000046665,0.012196800000026542,0.0002846399999896221,0.003164159999982985,0.00029968000001190376,0.00025984000001244567,0.0003019199999982902,0.00030816000000299937,0.008531199999964656,0.002999039999991737,0.0002969599999858019,0.00031279999998901076,0.002902240000025813,0.00592367999996668,0.02498336000002155,0.0002579200000241144,0.0028283199999918907,0.05578432000004341,0.0002451199999882192
