,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29
Trondheim/audio,0.01329655999996504,0.003347919999995952,0.07639871999998604,0.0005136000000121044,0.0055818400000120505,0.006045680000013931,0.012705599999961237,0.06826927999999555,0.010407119999989334,0.0005066400000046656,0.002933040000002052,0.031234080000032804,0.013088239999973439,0.0002684800000025689,0.00029256000000543736,0.012286640000013449,0.00027359999999987394,0.00032392000001379984,0.0003035999999951855,0.03009624000000599,0.00030968000000086704,0.0002626400000025342,0.0029765600000217773,0.0003278399999970816,0.005751440000011598,0.0065747200000032535,0.0002579199999956927,0.00030663999999092084,0.00048712000000250555,0.002715520000009519
Trondheim/audio/01,0.014159199999987493,0.0034553599999966877,0.07751632000001507,0.0002629600000005894,0.00026640000000099917,0.005606000000007327,0.005426400000004605,0.058567279999998334,0.03713935999999762,0.000933440000004282,0.0030467200000003913,0.00032624000000680553,0.010949120000034895,0.0002800000000036107,0.0002738399999913099,0.02904279999987125,0.0002999999999957481,0.00032104000000288124,0.00030152000000782664,0.030507440000008046,0.0003069600000031869,0.008139519999986078,0.003018559999986792,0.00027552000000241605,0.06637463999994964,0.003304079999992382,0.00026720000001034805,0.00029503999999747066,0.00031648000000927823,0.003113120000008962
Trondheim/audio/02,0.011269760000018891,0.011355120000004604,0.06051495999996348,0.0006358400000010533,0.00026224000000496517,0.0060623200000051725,0.006368160000000955,0.008087680000024022,0.01636240000001976,0.006243040000008193,0.0034139199999856373,0.000286000000002673,0.002980159999992793,0.0002759200000070905,0.0002891199999908167,0.015788320000041267,0.0002988000000101465,0.0002650400000021591,0.0003059200000166129,0.02548232000000894,0.000289760000001138,0.0028299199999821667,0.0032392799999740873,0.0002957600000002003,0.005833680000023378,0.0051967200000149205,0.0027896800000206667,0.0002742400000101952,0.0005604000000261067,0.0034901599999983546
Trondheim/audio/03,0.01593775999997149,0.002878719999998225,0.05954143999998962,0.0005356800000058115,0.006633599999993578,0.02514471999998591,0.005685439999993491,0.012582319999964398,0.009825919999997268,0.0006299200000725591,0.003424319999979275,0.029587120000016398,0.003274479999987534,0.00030264000000101987,0.0004298400002227254,0.013119360000018787,0.00024688000000594457,0.00042903999991494857,0.0003587199997099333,0.041658239999719626,0.000334159999709982,0.008511680000012234,0.0002995199999986653,0.0003831999997174762,0.00648791999998366,0.005779520000018579,0.0033445599999879505,0.0004015999997193376,0.0006067999999999074,0.00031872000000987555
Trondheim/audio/04,0.01970176000006063,0.003336959999998612,0.07018960000000618,0.0005184000000042488,0.03612576000000445,0.012631679999984158,0.005459999999999354,0.00767999999999347,0.01030575999999428,0.0010251200000936933,0.003064160000008087,0.03490184000027341,0.011243839999963257,0.0002654399999926227,0.00041544000022497585,0.034561919999958945,0.00031279999998901076,0.0004385599999210399,0.0003387999997244151,0.041976639999688814,0.0003637599997006191,0.0003041600000130984,0.003248960000007628,0.00036151999971423265,0.016219199999909506,0.0034284799999966253,0.003338719999987916,0.00044855999972526206,0.000316160000011223,0.002969119999988834
Trondheim/audio/05,0.013220320000030483,0.015405760000021473,0.061809440000004656,0.00028351999999642885,0.0349003200000908,0.009855520000016327,0.0060816000000158965,0.015088319999961186,0.03632672000000525,0.0007668000000791153,0.0031433599999957096,0.041794239999973115,0.013207680000434152,0.00026912000001289016,0.0004076000002157798,0.003145119999999224,0.00028448000000480533,0.0004263999999096768,0.0003829599997260402,0.041286479999698145,0.00033287999971776117,0.0033316800000022795,0.002791360000003351,0.00035719999969785476,0.005103840000003856,0.002657600000020466,0.02588832000000707,0.061809440000004656,0.0005515199996892761,0.0028582400000232155
Trondheim/audio/06,0.028615679999973054,0.03568303999986,0.05979200000001583,0.0002993599999996377,0.012552959999993618,0.0066718400000098654,0.006659519999999475,0.008319999999997663,0.009918719999973291,0.0005158399999913854,0.0032401599999900554,0.03204079999997589,0.0030905600000039612,0.0002611200000046665,0.00029471999999941545,0.009756320000008145,0.00027584000000047126,0.0002692799999977069,0.00024400000000923683,0.025872160000005806,0.031305119999984754,0.00024464000000534725,0.0027015999999946416,0.0002619200000140154,0.09832511999999838,0.0035129599999947914,0.003057119999994029,0.00028831999998146784,0.00030895999998392654,0.0027719999999931133
Trondheim/audio/07,0.013262719999985961,0.002875840000001517,0.0732969599999933,0.0002859199999960538,0.037832800000003886,0.010758399999986068,0.006357119999989891,0.03814272000003882,0.005426400000033027,0.0012319999999590436,0.003264800000010837,0.031382560000025705,0.002895200000011755,0.00031247999999095555,0.0010779999999641632,0.021306239999887566,0.0002665600000000268,0.00031359999999835964,0.0002572799999995823,0.030623199999979533,0.026936000000006288,0.003271839999996473,0.0027684799999860843,0.0002512000000081116,0.03381504000000746,0.0030043200000022807,0.006024479999950927,0.0003065600000127233,0.0002806400000281428,0.003259520000028715
Trondheim/audio/08,0.006866880000018227,0.04587983999996936,0.0632572800000446,0.0005055999999967753,0.0002987199999893164,0.014889920000086931,0.0003012800000021798,0.034719840000036584,0.038313439999996035,0.0039961599999855935,0.0003059199999881912,0.027051839999984395,0.011270080000031157,0.006417599999963386,0.006686400000006643,0.020878559999971458,0.00027407999999695676,0.00025776000001087596,0.0002860799999950814,0.02511264000000324,0.009622400000012021,0.00958463999995729,0.0032771200000070166,0.0003079999999897609,0.006471360000006143,0.005382720000000063,0.0003102399999761474,0.0003047999999807871,0.0005635200000142504,0.0032612799999469644
Trondheim/audio/09,0.013457760000022745,0.013227359999987698,0.06450431999996908,0.0003123200000061388,0.005832959999992227,0.005796000000003687,0.0065284800000142695,0.0442041599999925,0.03149872000000187,0.0007699200000104156,0.003150399999981346,0.035777279999990697,0.012280319999945277,0.000290559999996276,0.0002433600000131264,0.014851200000038034,0.00027167999999733183,0.0002550400000131958,0.00024239999999053907,0.027019519999981867,0.00026063999999337284,0.003486559999998917,0.003486559999998917,0.00029263999999784573,0.0069132800000488714,0.0030324800000016694,0.008145920000004025,0.00030287999999245585,0.00029119999999238644,0.0002419200000076671
Trondheim/audio/10,0.13601279999997473,0.046744320000073,0.055215999999973064,0.00028480000000286054,0.006565440000031231,0.008471679999956905,0.0055910399999845595,0.08275904000002754,0.03484800000001087,0.00030576000000337444,0.005231520000023693,0.027545760000009523,0.003196159999987458,0.0002838400000086949,0.0003004799999928309,0.003203200000001516,0.0002663999999867883,0.00025632000000541666,0.00031071999998744104,0.0002683200000035413,0.0002987199999893164,0.003424960000018018,0.0032947199999853183,0.0003059200000166129,0.033726240000021335,0.0026417599999604136,0.0002476799999726609,0.0002689600000280734,0.0003184000000260312,0.003307039999981498
Trondheim/video,0.006688159999995946,0.02901592000000086,0.06188464000000593,0.0005602400000057628,0.031994399999998535,0.005174000000000234,0.005743200000001281,0.007994639999985509,0.00342408000000205,0.0004906400000024291,0.0026914399999995453,0.03767944000001222,0.012432480000008184,0.0003029599999990751,0.00025976000000582644,0.0035147999999907142,0.00027920000000136724,0.0002976000000032286,0.0002699200000080282,0.029758560000004763,0.0002651199999945675,0.02245263999999736,0.0026509599999968714,0.00026279999998735093,0.059401520000022856,0.0027919199999928423,0.002934159999995245,0.0003028000000000475,0.0006382399999722566,0.009083360000005314
Trondheim/video/01,0.03365399999999141,0.00030448000000049547,0.06560423999999543,0.000619280000005773,0.00026240000000044006,0.015043919999992994,0.000270639999996547,0.01240975999999705,0.009276320000005,0.0007607199999810632,0.00026471999999699847,0.028916719999983798,0.013078640000010466,0.00028456000000431914,0.00027735999999833894,0.015926959999994494,0.00031776000000149907,0.00030360000000939635,0.0002962399999972831,0.03097391999997967,0.00032656000000486074,0.0002695999999957621,0.0033195199999909164,0.0002958399999926087,0.0068174400000202695,0.0026588800000126867,0.002773520000005192,0.00028679999999781103,0.032569039999998495,0.009901920000046971
Trondheim/video/02,0.007229839999999044,0.05604240000001326,0.05788863999999805,0.0005523999999965667,0.006318319999991218,0.01060856000001209,0.0002554400000036594,0.01736775999997775,0.005061680000004287,0.0005416799999835575,0.00028048000000779894,0.0003225599999936435,0.012149200000031612,0.00028303999999934604,0.0002540799999977139,0.0031170400000064546,0.0002824000000032356,0.00024799999998492694,0.0002657599999906779,0.026310319999993226,0.057364000000021065,0.00614224000000263,0.0033717599999931736,0.00026703999998289873,0.005322879999980046,0.00025775999998245425,0.002713280000008922,0.0002632799999986446,0.00032583999998792024,0.00874247999996669
Trondheim/video/03,0.01623967999999998,0.007399679999998909,0.08955984000000683,0.0006225600000000497,0.0002972800000016207,0.015421199999998692,0.000267279999995651,0.017222640000028377,0.005836320000000228,0.004046319999986281,0.00031560000000041555,0.00026231999999737354,0.01021504000001272,0.000263919999994755,0.004711679999999774,0.012566079999992041,0.0003047200000025896,0.000286239999994109,0.00025703999999393545,0.02815031999998041,0.0003219200000046385,0.0065743999999909875,0.0032254400000084615,0.00026936000000432614,0.06707215999998084,0.02247672000005707,0.0066179999999747,0.0002983200000130637,0.0005988000000201055,0.0031011200000108374
Trondheim/video/04,0.0284939199999954,0.033424320000008834,0.05413615999999877,0.0005519999999989977,0.005359200000000897,0.012305280000006746,0.00024544000000048527,0.04912639999999158,0.006656319999990501,0.0006236799999896903,0.00027536000000338845,0.0003100800000055415,0.029670399999993435,0.0003108800000006795,0.00025376000000676413,0.008273280000025807,0.00024528000000145767,0.0002572799999995823,0.0003044800000111536,0.02572671999999443,0.03167296000000874,0.005137439999998605,0.002773759999996628,0.0002614400000027217,0.00562464000000773,0.016254720000063116,0.011893279999981132,0.0002584000000069864,0.0005769599999894126,0.00324191999999357
Trondheim/video/05,0.01582463999999817,0.034933920000000285,0.04901232000000988,0.0002683200000035413,0.02777663999999902,0.01317023999996536,0.0002705600000041386,0.03861087999996471,0.009384320000009438,0.0006038399999965804,0.00031712000000538865,0.029582080000025712,0.0031697599999915838,0.00027312000000279113,0.00029936000001384855,0.01543055999999865,0.000316639999994095,0.0003190399999937199,0.00026704000001132044,0.03194831999999792,0.00024927999999135864,0.006632639999992307,0.0002491200000065419,0.00029503999999747066,0.10454304000001002,0.022083839999993415,0.0002742400000101952,0.00026768000000743086,0.0002863999999931366,0.008169119999962504
Trondheim/video/06,0.006539359999997885,0.002905759999997315,0.09895392000004222,0.000515199999995275,0.0002609600000056389,0.005742239999989351,0.0053659200000026885,0.009345920000043861,0.006518399999990265,0.004437440000032211,0.0034689600000064047,0.0002499200000016799,0.003169920000004822,0.00026352000000429143,0.00031744000000344386,0.015610079999930804,0.0003116800000100284,0.00027119999998603816,0.0002550400000131958,0.02658320000000458,0.00029648000000292996,0.002946239999999989,0.0032137599999941813,0.0003132800000003044,0.0064310399999953916,0.006373919999987265,0.033705760000032114,0.00026496000000975073,0.0002747199999930672,0.0033228800000131287
Trondheim/video/07,0.015566720000016687,0.031115520000000174,0.062199200000009114,0.0002496000000036247,0.03072480000000155,0.012892799999988824,0.00024191999999345626,0.0416652800000179,0.03308623999998872,0.0036316799999838167,0.00031583999999895696,0.03271839999999315,0.002757919999993419,0.0003052799999920808,0.00026879999998641324,0.009250399999984893,0.00024031999998896936,0.00028448000000480533,0.0002856000000122094,0.03189984000002255,0.007697919999998248,0.0030711999999937234,0.006303360000003977,0.0002742400000101952,0.02963968000003092,0.003486559999998917,0.0003123200000061388,0.00029440000000136024,0.00028015999998842744,0.005607840000010356
Trondheim/video/08,0.03636863999994944,0.033424320000008834,0.054197919999992905,0.0006115199999428,0.03477055999999834,0.00026047999999434523,0.00031552000000090175,0.008739840000004051,0.039509600000002365,0.0007809599999859529,0.0002963199999896915,0.042094479999732926,0.011079840000007835,0.00043247999973061724,0.0003084800000010546,0.00336511999998379,0.00041015999985916096,0.0003009600000041246,0.00025919999998791354,0.024870239999984278,0.00025135999999292835,0.002891680000004726,0.002657600000020466,0.0003116800000100284,0.00537263999999027,0.014590080000033367,0.006686400000006643,0.0002761599999985265,0.0005907200003179014,0.008020319999985759
Trondheim/video/09,0.015758080000011887,0.027812160000010522,0.05658015999999577,0.0006579999999374309,0.005379360000020483,0.037109759999992775,0.0002896000000021104,0.03405999999999665,0.00798063999999954,0.0038976000000445765,0.0002575999999976375,0.028312319999997726,0.003171840000021575,0.006485599999706437,0.00029584000000681954,0.0002931200000091394,0.0004606399998579036,0.0003044800000111536,0.00024288000000183274,0.025904479999979912,0.00025887999998985833,0.003219040000004725,0.00025456000000190215,0.0002512000000081116,0.005329280000012204,0.00029119999999238644,0.00287759999997661,0.00030671999999754007,0.006629520000302591,0.0032665599999859296
Trondheim/video/10,0.013852799999980903,0.006452159999980722,0.07588608000001784,0.0010896799999144946,0.0002811199999968039,0.014965439999997443,0.00025055999999779033,0.010030239999991863,0.006148800000005394,0.0005916800000136391,0.0002878399999985959,0.0002937600000052498,0.010502560000020367,0.00035767999973757014,0.00029856000000449967,0.034110719999972616,0.00043551999986846113,0.0003076799999917057,0.0002713599999992766,0.028554719999988265,0.0002441599999940536,0.0035112000000196986,0.0033580799999981537,0.0003019199999982902,0.09395007999995642,0.00275439999998639,0.03776032000028806,0.0002412800000115567,0.0002718400000105703,0.0032471999999756918
