,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29
Trondheim/audio,0.041572800000004406,0.00290032000000906,0.01364927999998855,0.011105280000016649,0.0065705600000072195,0.0026604799999958573,0.007784960000002172,0.03148039999999952,0.06153072000000748,0.01826328000004196,0.03142928000001177,0.03729367999999056,0.005962720000013633,0.00026608000000294396,0.0002489600000075143,0.00586024000001828,0.003148880000026111,0.0057228799999791136,0.055089440000017476,0.00032415999999102496,0.05970519999996782,0.00026200000000642376,0.008223039999961657,0.0002517599999976028,0.0003151999999886357,0.00027176000000395106,0.00028783999998438503,0.022361439999926347,0.0003204000000067708,0.054672960000118564
Trondheim/audio/01,0.04103432000002272,0.002647439999996948,0.015019199999997568,0.0062441599999871755,0.003483359999997049,0.018365439999996624,0.008428240000000642,0.02497464000000349,0.033072320000016475,0.019304800000043087,0.028558400000001427,0.002831039999989571,0.005629200000029755,0.006053680000022155,0.00027728000000593056,0.003264880000003245,0.0028412800000126026,0.005511199999972405,0.051469520000011926,0.0002559999999931506,0.06053168000001108,0.0002720000000095979,0.06906856000006201,0.0002640800000079935,0.0002791999999942618,0.00025911999999550517,0.00029560000001538356,0.002747520000013992,0.00029888000001676573,0.0003020800000115287
Trondheim/audio/02,0.022303520000015453,0.0030387200000063785,0.011538479999977369,0.015595120000043039,0.002996399999993571,0.0028660799999968845,0.009420560000016565,0.02564008000000939,0.08631175999997254,0.018062000000014677,0.0292925600000018,0.00553551999998092,0.00029135999999141404,0.006568239999978687,0.00025928000000874363,0.009190960000026394,0.00302351999999928,0.005180000000009954,0.025054800000006594,0.00032367999999394215,0.02551384000000212,0.0006424800000104369,0.00511247999999398,0.0002785599999981514,0.0003115199999967899,0.0002887999999927615,0.00026143999998851086,0.003315679999985832,0.000270160000013675,0.0387015200000036
Trondheim/audio/03,0.10216920000002716,0.002835279999992224,0.0347876800000364,0.0029026400000091712,0.003193199999998342,0.02707224000002384,0.0002478400000001102,0.045175520000071856,0.0003123999999985472,0.021099680000034482,0.029521439999982135,0.03179440000000966,0.01613104000000476,0.0054640799999958745,0.00024824000000478463,0.00028640000000734744,0.003376560000020845,0.005151760000018157,0.0543255199999777,0.0003612799997085858,0.057524719999989316,0.0004153599997209767,0.07880472000000793,0.00025456000000190215,0.0003124800000051664,0.00038927999972315774,0.0002672800000169673,0.000309359999988601,0.00040143999972030997,0.03964752000001681
Trondheim/audio/04,0.041738400000042475,0.00305712000000824,0.054620799999952396,0.006381760000010672,0.0061318399999947815,0.0029673599999995304,0.009880319999993503,0.044504880000069136,0.0317116800000008,0.015342720000035115,0.042360400000134746,0.0002753599999891776,0.00586079999999356,0.009548000000023649,0.00025456000000190215,0.003219040000004725,0.0030201600000054896,0.006447840000021188,0.02886175999998386,0.00036959999972907553,0.05135952000000543,0.0003650399997070508,0.0002663999999867883,0.0002942399999881218,0.0003076799999917057,0.00040191999973160364,0.0002988800000025549,0.019277920000092763,0.0003695999997006538,0.03464688000002525
Trondheim/audio/05,0.04717296000004012,0.0029356799999931127,0.01592015999999319,0.004403519999989669,0.05271024000006719,0.0033439999999984593,0.008744479999990062,0.02718112000002293,0.006454559999980347,0.018758720000079165,0.03277647999996702,0.017914720000078432,0.006480319999980111,0.006259679999971013,0.0002977599999951508,0.009915040000009867,0.002963840000006712,0.006179039999977931,0.0675200000000018,0.00039191999971421865,0.05197056000000089,0.00041847999969490957,0.036885599999948226,0.00030287999999245585,0.00025711999998634383,0.00038839999973561135,0.0002537599999925533,0.00026704000001132044,0.0004195999997165245,0.032077600000036455
Trondheim/audio/06,0.04318272000000434,0.003475999999992041,0.03571584000003725,0.0029644800000170335,0.0037363200000015695,0.0035076799999984587,0.007871520000009014,0.024773280000005116,0.03240863999999988,0.01839184000002092,0.03504047999999216,0.008620480000018915,0.012011359999945626,0.00599423999997839,0.00026800000000548607,0.00025199999998903877,0.0034496000000103777,0.006303360000003977,0.05367839999999546,0.00025984000001244567,0.050426880000031815,0.000266879999998082,0.0051744000000155665,0.0002459199999975681,0.0003094399999952202,0.00024224000000572232,0.00026063999999337284,0.0206297600001335,0.00026592000000391636,0.06004128000000719
Trondheim/audio/07,0.01507744000004152,0.0030095999999986134,0.014169599999974025,0.00908287999999402,0.0033331200000077388,0.002731519999997545,0.01059960000002036,0.029863680000005388,0.0670824000000323,0.018323680000037257,0.07349472000004198,0.0055372799999986455,0.005355839999992895,0.006185759999993934,0.000270400000005111,0.0038188800000114043,0.0028846400000190897,0.0064847999999813055,0.06424528000002283,0.0002537599999925533,0.0002875200000005407,0.0002596799999992072,0.0003059199999881912,0.0029286399999932655,0.0002777599999888025,0.000270400000005111,0.0002855999999837877,0.01535248000016054,0.0003012799999737581,0.029961119999995844
Trondheim/audio/08,0.018278399999957173,0.00324191999999357,0.010935520000018073,0.0389606399999991,0.011370240000019294,0.02453087999990089,0.008164159999978438,0.09628559999998743,0.00274207999999021,0.00030176000001347347,0.03806176000000505,0.0002843199999915669,0.0002459199999975681,0.00671999999997297,0.00030928000001040346,0.003530879999971148,0.002888159999997697,0.0057523200000275665,0.0002579199999956927,0.00025071999999681793,0.02918496000000914,0.0003073599999936505,0.0003155199999866909,0.0003076799999917057,0.0002441599999940536,0.0002942400000165435,0.0002441600000224753,0.018875840000077915,0.0027737600000250495,0.003423199999986082
Trondheim/audio/09,0.043525440000038884,0.05489711999999258,0.011788320000022168,0.0043903199999846265,0.0030643200000213255,0.07018959999996355,0.0094636800000103,0.032287679999996044,0.0028318399999989197,0.011394719999969993,0.032754559999972344,0.020232159999920896,0.005480640000030235,0.006145440000011604,0.000316639999994095,0.017607999999938784,0.0002887999999927615,0.005853120000011813,0.05411727999995719,0.0003123200000061388,0.032607359999985874,0.00026384000000234664,0.003271839999996473,0.019330559999971797,0.0003169600000205719,0.0002433600000131264,0.00025632000000541666,0.002699839999991127,0.0003102399999761474,0.002793119999978444
