,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29
Trondheim/audio,0.05980672000000453,0.07871200000003853,0.0031849600000057876,0.016821760000006236,0.009891839999980334,0.01793624000000449,0.0005866400000087424,0.0054733599999892135,0.002728000000011832,0.03536431999999934,0.00351135999999741,0.011544640000025197,0.028665759999981333,0.0030159999999881393,0.0002829599999927268,0.004014159999954359,0.003166239999970344,0.007747119999990559,0.012730880000020761,0.0029154400000095393,0.002770320000010429,0.006256959999987544,0.003529839999984574,0.0003157600000065486,0.00028296000000693766,0.033693279999994274,0.006156559999965339,0.0002879999999976235,0.06266392000003407,0.00028415999999253927
Trondheim/audio/01,0.07072432000003204,0.0014190400000089198,0.02927368000000996,0.012199279999997259,0.015165759999973716,0.002723920000001101,0.0006418400000001157,0.007149760000004335,0.003451680000004842,0.005781999999996401,0.0029179200000015726,0.01645095999991497,0.03143288000001121,0.006252879999991023,0.0031664799999759907,0.00025559999998847616,0.0029141600000031076,0.0292375199999384,0.007705280000010362,0.003235199999991778,0.0034466400000212616,0.03276600000003782,0.003001760000003628,0.0002964799999887191,0.00030504000001485565,0.007814720000041575,0.009649680000009653,0.0002918400000027077,0.06511351999949966,0.0002684800000025689
Trondheim/audio/02,0.06736648000001111,0.004532879999985084,0.06518640000004439,0.002811440000002108,0.012692879999988804,0.0056259199999928455,0.000631600000012611,0.006012719999979765,0.003358959999999911,0.005249839999997619,0.00270575999998357,0.0063739199999730545,0.002885199999980159,0.0032753599999750804,0.0034500000000008413,0.000266640000006646,0.0029541600000015933,0.00838248000000874,0.006825920000025576,0.01934008000003473,0.005420800000024428,0.027205840000021908,0.0033462399999848458,0.0003099200000065139,0.00024512000000243006,0.008850080000016192,0.002741040000003636,0.0002515999999985752,0.05811735999998291,0.00029703999999242114
Trondheim/audio/03,0.06404072000000838,0.001577359999984651,0.06759576000002454,0.012897360000017954,0.06476231999999982,0.012061600000023986,0.0006926400000466515,0.006089359999997157,0.0029889599999961547,0.009625440000014862,0.0026717600000125685,0.005683919999995624,0.04826271999998255,0.10603519999995115,0.00026727999998854557,0.00028983999999354637,0.0027164000000112765,0.009158799999994471,0.01516455999993127,0.03326751999998123,0.00029831999999885284,0.040413999999984185,0.009334159999951908,0.00039415999971481597,0.0003913599997105166,0.03835688000002335,0.0026620799999932387,0.00030943999998100935,0.0003027200000076391,0.00029664000000195756
Trondheim/audio/04,0.06177295999998478,0.007764000000008764,0.023480640000030917,0.010417280000027063,0.018956640000041602,0.02600544000003424,0.00038720000006264854,0.003498880000009308,0.00030479999999499796,0.04160559999996849,0.0037722400001314327,0.005258399999974017,0.030800959999993438,0.005577600000009397,0.0026980799999876126,0.0030852799999934177,0.0003048000000092088,0.04467888000004905,0.005668319999983851,0.0026751999999987675,0.0031768000000056418,0.006394080000006852,0.0035112000000196986,0.00042943999972067104,0.02600544000003424,0.0003065600000127233,0.0002873599999873022,0.0002721600000086255,0.048432959999985314,0.0002468799999917337
Trondheim/audio/05,0.07230975999998179,0.005794559999998228,0.05353504000001408,0.01248367999998834,0.0543536000000131,0.012975679999968293,0.0006639200000577716,0.005880000000018981,0.0032401599999900554,0.10017216000002804,0.0038820800001531097,0.040854560000042284,0.0027702400000180205,0.005600319999985004,0.00031391999999641484,0.00025392000000579174,0.003164480000009462,0.009220639999995228,0.010358239999987973,0.0058412799999985054,0.0032964800000172545,0.0320988800000066,0.003546240000019907,0.00043119999972418555,0.0004159999997170871,0.036706560000027366,0.003206399999982068,0.00028543999999897096,0.056987520000035374,0.0002977600000235725
Trondheim/audio/06,0.05883520000001852,0.0727687199999778,0.008169120000005137,0.012680480000014427,0.00025376000000676413,0.0002455999999995129,0.0002582399999937479,0.005382720000000063,0.002875840000001517,0.018187360000041508,0.0002856000000122094,0.00580272000001969,0.02913648000000535,0.007633440000034852,0.00029215999998655207,0.005355839999992895,0.002715679999994336,0.00818400000002839,0.1331467200000418,0.0002824000000032356,0.00030671999999754007,0.03870943999997678,0.0035094399999877623,0.0002856000000122094,0.00024672000000691696,0.03204079999997589,0.005312160000016775,0.0002614399999743,0.00028944000001729364,0.00028303999999934604
Trondheim/audio/07,0.07291967999998406,0.13355423999998095,0.06368335999999886,0.003229600000011601,0.00874944000000255,0.005984159999968597,0.0002657599999906779,0.006091679999997268,0.007926080000032698,0.027900959999982433,0.0034460800000033487,0.007489600000042174,0.0031398399999886806,0.0002907200000095145,0.003152160000013282,0.006756480000007059,0.00026271999999494255,0.008432000000027529,0.01229999999995357,0.0034883200000024317,0.0033774400000083915,0.006518400000004476,0.002849440000005643,0.00030863999998587133,0.00025311999999644286,0.009488479999959054,0.00030368000000180473,0.00031455999999252526,0.0002771200000211138,0.0002657599999906779
Trondheim/audio/08,0.09665440000004821,0.006001600000018925,0.00347951999999907,0.020584320000011758,0.009863760000001776,0.0035112000000196986,0.00024096000001350149,0.006377279999981056,0.003380959999986999,0.010604160000013962,0.016094239999972615,0.021098400000141737,0.02951712000000839,0.002851199999980736,0.00030608000000142965,0.00029215999998655207,0.00031455999999252526,0.007697919999998248,0.00834271999997327,0.003368639999990819,0.005124000000023443,0.03456096000002162,0.00029535999999552587,0.00027552000000241605,0.00024271999998859428,0.0003054399999768975,0.026762400000166053,0.000287039999989247,0.056408639999972365,0.00024048000000220782
Trondheim/audio/09,0.06577664000000993,0.020528639999966458,0.02836271999998985,0.0031820800000161853,0.009941999999995232,0.0030289599999946404,0.000500480000027892,0.005617919999991727,0.0033545599999911246,0.009071840000018483,0.02217472000003795,0.00653184000000806,0.002900479999993877,0.016218719999955056,0.00028255999998805237,0.00029792000000838925,0.002879360000008546,0.008942880000006426,0.10894464000003268,0.005248319999964224,0.0028705599999909737,0.03456096000002162,0.0027086400000086996,0.0002451199999882192,0.00029999999998153726,0.0062731200000030185,0.013515599999962546,0.000246240000024045,0.00030048000002125264,0.0002553599999828293
