,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29
Trondheim/audio,0.03871912000002453,0.015483919999986995,0.011714960000006158,0.0929676800000081,0.0231783999999422,0.0002619999999922129,0.009754160000014167,0.02555200000004021,0.00026752000000840326,0.00025871999999793616,0.06476704000001376,0.005077599999978588,0.031638559999990434,0.002709279999990599,0.04560128000009911,0.008779919999980734,0.005535120000018878,0.0002545599999876913,0.0003162400000036314,0.00028040000000828513,0.003372399999989284,0.0003147999999981721,0.0003214400000075557,0.0028200000000140335,0.0002964800000171408,0.0032065599999953065,0.0002930400000025202,0.0031506400000012036,0.00031744000000344386,0.005373920000025123
Trondheim/audio/01,0.004348400000019126,0.002919680000005087,0.012013679999967053,0.07320560000000853,0.05039823999995008,0.0002751199999977416,0.007457680000015898,0.010126240000019493,0.0003162400000036314,0.0002779200000091464,0.06459463999994597,0.006139839999974583,0.03291656000001808,0.003369760000012434,0.01441839999995409,0.009698960000051216,0.006225919999991447,0.0002633600000194747,0.000306399999985274,0.0003046399999817595,0.008164720000024772,0.034755839999988325,0.0002803200000016659,0.003505840000002536,0.00027176000000395106,0.029783680000008417,0.0037061600000072303,0.0003039199999932407,0.0002642399999928102,0.0031179999999864094
Trondheim/audio/02,0.029152799999984325,0.0031556799999918894,0.013219919999997387,0.12368487999996347,0.009080560000015225,0.00032480000000134623,0.009076320000019678,0.0032368799999957787,0.00029040000000435384,0.0002534400000016035,0.07379767999999842,0.002981199999993578,0.032687600000031125,0.00323575999999548,0.007556800000017461,0.010881999999980962,0.006700640000019575,0.00029984000001093136,0.0002532000000030621,0.00029888000001676573,0.0026784799999859388,0.0002493600000121887,0.00024455999998451716,0.03112047999998424,0.000644080000000713,0.0003063200000070765,0.003094239999995807,0.035324719999962895,0.00028959999998789954,0.018890560000002665
Trondheim/audio/03,0.00586351999999124,0.007035520000016504,0.015301199999974813,0.08326279999999286,0.009763679999977626,0.0003070400000027007,0.009448400000003687,0.0034591999999946665,0.00026624000000197157,0.0032692799999978206,0.06763679999993144,0.0029822399999943627,0.009937200000010193,0.003429200000013566,0.044057199999997465,0.009594319999962408,0.005722640000016099,0.00026232000000447897,0.00041023999969524994,0.0002817600000071252,0.009414559999981975,0.00032615999970175835,0.00041999999969277724,0.0029216800000000376,0.0002681600000045137,0.029131919999997535,0.0004259199997278529,0.0033607199999892146,0.0004282399997208586,0.0028325599999874385
Trondheim/audio/04,0.007297440000016309,0.019466240000014068,0.017079999999964457,0.09824344000005425,0.005890080000014564,0.00031583999999895696,0.00899832000006029,0.006639359999994099,0.0002891200000050276,0.0034460800000033487,0.09040271999998595,0.0035076800000126696,0.041758559999976796,0.006632639999992307,0.022254239999966785,0.03102671999999984,0.006041280000005145,0.00028159999999388674,0.00038151999970637007,0.00029760000001033404,0.002731519999997545,0.00866951999971377,0.0003911199996906589,0.0030289599999946404,0.0005404799999837451,0.003187359999998307,0.00041999999972119895,0.0030219199999805824,0.0004086399997049739,0.0056145600000263585
Trondheim/audio/05,0.16194591999999375,0.005742239999989351,0.012722399999994138,0.0002503999999987627,0.04486512000002563,0.0002713599999992766,0.0074598399999956655,0.0032140799999922365,0.000266879999998082,0.0029286399999932655,0.11153375999995774,0.007813119999980245,0.03484800000001087,0.006017760000020189,0.01915888000007726,0.03191472000000317,0.005181120000031569,0.0002747199999930672,0.00037703999970517543,0.0002675199999941924,0.0032595200000002933,0.00036183999968386615,0.0004058399996722528,0.00028191999999194195,0.0006166399999756322,0.0002537599999925533,0.0004479999996931383,0.002879360000008546,0.00041383999972310903,0.006000960000051236
Trondheim/audio/06,0.026112000000011903,0.002772000000007324,0.05951088000000482,0.08001056000001938,0.013064160000041625,0.00024319999999988795,0.007707840000023225,0.002833600000002434,0.00027407999999695676,0.00031776000000149907,0.06778463999998507,0.0028424000000200067,0.03490608000001316,0.0033404799999914303,0.014133120000053623,0.009350879999999506,0.00661247999997272,0.00024256000000377753,0.0002867199999911918,0.00028015999998842744,0.00643808000000945,0.003122240000010379,0.0002561599999921782,0.0034003199999972367,0.00031999999998788553,0.025678239999990637,0.00031567999999992935,0.0027209599999764578,0.002731519999997545,0.0028459199999701923
Trondheim/audio/07,0.06784000000007495,0.006933119999999349,0.011709599999974785,0.0820646400000129,0.009584639999999922,0.00031712000000538865,0.008709760000016331,0.010069599999980028,0.0002750399999911224,0.00030431999999791515,0.06198608000002537,0.005698559999984809,0.003183839999991278,0.006595680000032189,0.005970719999993435,0.009398400000009133,0.005990880000013021,0.0003033600000037495,0.00027520000000436085,0.0003094399999952202,0.0033897600000045713,0.03345407999998429,0.00030000000000995897,0.0030940799999825686,0.0002412800000115567,0.026971040000006496,0.0002920000000017353,0.00024000000001933586,0.0002596799999992072,0.0031398400000171023
Trondheim/audio/08,0.07793567999990358,0.003226079999990361,0.012804240000029665,0.09030000000001337,0.011880160000032447,0.00029408000000330503,0.009309919999992644,0.0030163199999719836,0.00027344000000084634,0.002641760000017257,0.0630124799999976,0.15312463999993042,0.00029471999999941545,0.0034583999999995285,0.00911648000001719,0.007598719999975856,0.006400800000022855,0.0006144000000176675,0.00027231999999344225,0.0002791999999942618,0.002969119999988834,0.0002800000000036107,0.0002489599999933034,0.02747471999998652,0.0002494400000045971,0.0002937599999768281,0.00029088000002275294,0.003238399999986541,0.0002715200000125151,0.0033123200000204633
Trondheim/audio/09,0.11563887999996325,0.002791360000003351,0.017619360000082906,0.09273600000000215,0.008381440000022167,0.00029680000000098516,0.009915040000009867,0.0002401600000041526,0.00025808000000893117,0.00027983999999037223,0.051745440000019016,0.005681760000015856,0.038814720000004854,0.0034654400000135865,0.04289040000003297,0.029694719999980634,0.005681760000015856,0.00028191999999194195,0.00025951999998596875,0.00024143999999637344,0.03199680000000171,0.0003020800000115287,0.00029792000000838925,0.002956799999992654,0.0005171200000404497,0.026260000000036143,0.000290559999996276,0.03626112000000603,0.00030351999998856627,0.0027790400000071713
