,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29
Trondheim/audio,0.07706904000002623,0.0002995999999981791,0.009234239999990734,0.05356839999996765,0.005320080000004168,0.00934407999998399,0.00025623999999879743,0.01729607999995153,0.00032304000000493716,0.00025335999999498426,0.0002892800000040552,0.0005153600000085135,0.016342960000045537,0.0002587200000050416,0.00027279999999052507,0.00026327999998443374,0.002778319999990231,0.009383999999997172,0.03407984000000397,0.00024439999998548956,0.00300304000001006,0.00031623999998942054,0.00028656000000637505,0.09104008000007013,0.00032408000001282744,0.002764959999993266,0.002928000000011366,0.0002486399999952482,0.0027600800000158188,0.0006185599999781743
Trondheim/audio/01,0.08283863999996299,0.00031751999999585223,0.017815360000007274,0.03462984000000091,0.005262560000005578,0.129520960000022,0.0002541599999972277,0.020407920000010904,0.002820079999992231,0.012111440000005302,0.0002863200000007282,0.06523296000001011,0.03821536000002368,0.00031912000000033913,0.0002953600000097367,0.0002522399999946856,0.0026756000000176527,0.008361599999958003,0.01500272000002667,0.00028567999999040694,0.002662159999985647,0.0002831200000201761,0.0002745600000082504,0.008132800000012708,0.005357200000005946,0.03977280000002281,0.02678928000000269,0.0002548799999857465,0.00025128000000052,0.00026576000000488875
Trondheim/audio/02,0.08566943999999665,0.0002767200000022285,0.0520305599999773,0.04380871999997993,0.0058211999999784325,0.00819887999998059,0.00031488000000479133,0.010948959999979024,0.000297440000004201,0.00031560000000041555,0.007867039999979397,0.0005725599999948372,0.0002588000000116608,0.0003028800000066667,0.00029576000001441116,0.00027015999999946416,0.002885520000006636,0.009610319999964645,0.003515680000020893,0.00029456000000038784,0.0033104800000103296,0.009745600000002241,0.00026887999999303247,0.002852079999996704,0.006004240000024197,0.0031452800000124626,0.0351343200000116,0.00030431999999791515,0.00032120000000190885,0.0005908800000042902
Trondheim/audio/03,0.08503663999997713,0.00045408000001145865,0.022424720000053355,0.03535480000000035,0.005593600000004528,0.005411039999998479,0.004617920000001163,0.015125200000007055,0.0003808000000660172,0.0029712000000188254,0.006624639999984083,0.0029235199999817496,0.010751839999954882,0.003336959999998612,0.003047999999992612,0.00038800000015726255,0.00032287999998459327,0.007785199999972292,0.008001440000043658,0.00029632000000390235,0.0002564799999902334,0.0002995999999910737,0.0002891199999908167,0.007678639999966208,0.009310480000010557,0.002955920000005108,0.0027779199999997672,0.00030648000002031495,0.0004051199996979449,0.00025399999998398926
Trondheim/audio/04,0.053493440000011105,0.00038216000002933015,0.017461200000099097,0.047187520000086636,0.0064982399999848894,0.134134560000021,0.0002863999999931366,0.01668959999999231,0.00031888000006574657,0.0003123200000061388,0.006182400000028565,0.0002681599999903028,0.006037920000011354,0.00024256000000377753,0.0002526400000135709,0.0004356000001735083,0.0002867199999911918,0.009397999999961826,0.0032806400000140457,0.00026031999999531763,0.028587039999990793,0.009106559999992214,0.0026980799999876126,0.010221119999982875,0.006064800000018522,0.07797391999997672,0.009741439999999102,0.03454319999997324,0.0004015999997193376,0.0003169599999921502
Trondheim/audio/05,0.023278080000011414,0.0046608000000247785,0.020139280000087467,0.03212784000000113,0.006202559999991308,0.04011744000001727,0.013015199999969695,0.018800799999951323,0.00038040000008265906,0.008675039999957335,0.00026800000000548607,0.00027728000000593056,0.006636000000014519,0.003321120000009614,0.00026560000000586115,0.00043328000016629176,0.00030399999999985994,0.006279839999962178,0.005500320000010106,0.00030752000000688895,0.000287039999989247,0.0323699199999794,0.00027520000000436085,0.00976207999998735,0.007459840000024087,0.08533840000004034,0.029108640000032437,0.028149600000006103,0.0028347199997114103,0.00030207999998310697
Trondheim/audio/06,0.018120959999976094,0.003169920000004822,0.00578335999998103,0.051930239999975925,0.005829599999998436,0.12755519999996068,0.0002660799999887331,0.014952319999963493,0.002969119999988834,0.0002491200000065419,0.008020319999985759,0.0003019199999982902,0.012306560000013178,0.000294559999986177,0.0003134400000135429,0.00026496000000975073,0.00027632000001176493,0.0074945599999978185,0.031247039999982462,0.0002529600000116261,0.024611680000020897,0.0003030400000056943,0.00031247999999095555,0.005486880000006522,0.009195839999961208,0.002800159999992502,0.0033281599999952505,0.02800752000001694,0.003447840000035285,0.0005062400000497291
Trondheim/audio/07,0.044990399999988995,0.00026384000000234664,0.007772160000016015,0.045435520000026486,0.006625919999990515,0.008020319999985759,0.0002971199999990404,0.018982560000068815,0.0003079999999897609,0.0002998399999967205,0.00029552000000876433,0.0006291199999850505,0.015193920000001526,0.00029535999999552587,0.0002491200000065419,0.00026207999999883214,0.00025632000000541666,0.007578880000011168,0.010738720000006197,0.00031599999999798456,0.031770559999984016,0.0002683200000035413,0.0002636799999891082,0.0056347200000175235,0.007722720000032268,0.0034355200000106834,0.029588160000002972,0.002992000000006101,0.002988479999999072,0.0005113600000186125
Trondheim/audio/08,0.02841152000004854,0.003395040000000904,0.0768366399999536,0.03959999999997876,0.005796000000003687,0.007578880000011168,0.00029760000001033404,0.012791999999990367,0.000244799999990164,0.006409920000010061,0.008268319999984897,0.0005648000000064712,0.00025248000000033244,0.00030368000000180473,0.00026800000000548607,0.0002721600000086255,0.0002416000000096119,0.007891359999973702,0.0003147200000057637,0.0005833600000073602,0.02926575999998704,0.008987520000005134,0.0026452799999958643,0.003505920000009155,0.005533919999976433,0.09116031999997176,0.0002587199999766199,0.030458400000043184,0.00024400000000923683,0.0009676800000306685
Trondheim/audio/09,0.16696415999992098,0.00281952000000274,0.006215519999983599,0.05332464000002801,0.005305440000000772,0.00907680000000255,0.00027312000000279113,0.011867039999998497,0.00029263999999784573,0.00027375999999890155,0.012892800000059879,0.00027375999999890155,0.00031391999999641484,0.0002707200000031662,0.00025808000000893117,0.00031279999998901076,0.003502400000002126,0.0060043199999881836,0.003037760000012213,0.0002920000000017353,0.0028846400000190897,0.011788320000022168,0.0002899200000001656,0.002814240000020618,0.0002966399999877467,0.0033756799999764553,0.0057724800000187315,0.0003143999999792868,0.002712159999987307,0.00025776000001087596
