,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29
Trondheim/audio,0.03175632000008477,0.053305760000000646,0.005981840000018224,0.003525920000008398,0.0032670400000043287,0.0003090400000047566,0.031989999999986196,0.08207488000002172,0.007488880000018128,0.03531423999999106,0.0002460799999965957,0.0002886399999937339,0.018112480000056053,0.00030976000000748627,0.00031831999999099025,0.00030271999999342825,0.0038376000000255317,0.09088287999995259,0.008174959999962539,0.002757039999977451,0.004230160000005867,0.00025424000000384694,0.0003109599999930879,0.012412639999993758,0.0002532799999812596,0.00027015999999946416,0.032830720000021074,0.00027912000000185344,0.00025719999999296306,0.000301839999991671
Trondheim/audio/01,0.020400560000005896,0.07706319999999778,0.01453960000002752,0.006472880000011116,0.003281520000001592,0.000614879999993434,0.010238319999977818,0.06081480000000283,0.008350159999999107,0.003158080000005725,0.0002472000000039998,0.00029111999999997806,0.015018560000072512,0.0002579199999956927,0.033633200000025454,0.0003207999999972344,0.00026952000000335374,0.09601975999997592,0.029278959999984977,0.007693359999976224,0.0034208000000433003,0.0003172799999902054,0.0003197600000106604,0.03396303999997485,0.00026279999998735093,0.0003053599999987,0.12017608000002156,0.0003221599999960745,0.0003102400000045691,0.00028983999999354637
Trondheim/audio/02,0.01922767999998598,0.0663352800000041,0.006646799999991515,0.0030884000000028777,0.0029690399999893202,0.0031750400000021273,0.0372210400000057,0.0555571199999676,0.00923184000000532,0.0051971999999977925,0.00031144000000438155,0.0032472000000183243,0.002819279999997093,0.00026968000000238135,0.00032648000001245236,0.0002515999999985752,0.0032557599999734066,0.09082912000003773,0.008790400000009413,0.0027185599999910437,0.004260079999994559,0.0003208799999896428,0.00026896000001386255,0.00985775999996008,0.00027448000001584205,0.00030287999999245585,0.028286319999978105,0.0003200000000020964,0.0003141600000020617,0.0002840000000077225
Trondheim/audio/03,0.027480560000043397,0.06200064000000083,0.009760960000008367,0.0032350400000638047,0.00651776000000126,0.00025919999999501897,0.011654559999989544,0.06668327999997103,0.008314560000002302,0.0056051999999979785,0.0002675199999941924,0.00027760000000398577,0.01886071999999217,0.00044672000026935166,0.028443520000209332,0.0002841600000067501,0.03266119999999262,0.0935446399999762,0.018299040000016475,0.0028369599999962247,0.0006219999999785841,0.00026647999999340755,0.0004255199997089676,0.012104080000014505,0.0002613599999961025,0.0002677600000140501,0.03523471999969274,0.0004512799997229422,0.00029736000001889806,0.00044887999972331727
Trondheim/audio/04,0.02034495999997432,0.06286111999999378,0.003359840000001668,0.006651600000061819,0.003037759999998002,0.000517120000012028,0.03535951999998588,0.06020784000001811,0.008159200000022793,0.02983679999999822,0.00031311999998706597,0.00026991999999381733,0.003180319999984249,0.00044776000025592566,0.0004078400002072158,0.0003151999999886357,0.006686560000048303,0.08379840000000627,0.009290080000027956,0.010666559999975789,0.0036601600000096823,0.0002928000000110842,0.00041495999971630226,0.010771520000020018,0.0003004799999928309,0.00026672000001326523,0.043334239999666124,0.0003743999996999037,0.0002643200000136403,0.0004407999997084744
Trondheim/audio/05,0.01360176000000024,0.053880960000000755,0.024103199999998992,0.0033057600000745424,0.00529871999999898,0.0002503999999987627,0.040288639999985776,0.06856080000005704,0.009815839999987475,0.005523519999997006,0.0002601600000105009,0.000270400000005111,0.003153919999988375,0.0003984800002854172,0.0003870400002341512,0.00026496000000975073,0.006286719999991419,0.09140768000003163,0.009503360000053362,0.0033774400000083915,0.004146240000011403,0.00025167999999098356,0.00043583999971019693,0.027599040000012565,0.00026063999999337284,0.0003137600000115981,0.08129360000000929,0.000398719999708419,0.0002619200000140154,0.0028805599997099307
Trondheim/audio/06,0.027619199999975308,0.033157920000007834,0.0031785600000091563,0.03266031999999086,0.0029814399999992247,0.00027231999999344225,0.03410192000001189,0.057657599999998865,0.007826880000010306,0.03385055999999054,0.00026879999998641324,0.0005449600000133614,0.0030096000000128242,0.00025199999998903877,0.0002671999999961372,0.00027439999999501197,0.0035884799999621464,0.0942009599999949,0.04399200000000292,0.005564160000034235,0.0005568000000266693,0.0002479999999991378,0.0002828799999861076,0.034951679999977614,0.030219200000004776,0.00030176000001347347,0.026565759999982674,0.000246240000024045,0.0002827199999728691,0.007911199999966811
Trondheim/audio/07,0.10720584000000599,0.0002992000000006101,0.00316800000000228,0.0077078399999805924,0.042051839999984963,0.06009415999999845,0.034416320000019596,0.06904127999999332,0.00984559999997714,0.03274944000000346,0.000316160000011223,0.0002710400000012214,0.002972639999995863,0.00027231999999344225,0.00027840000001333465,0.000244799999990164,0.04257727999998906,0.08399104000002922,0.007668160000008584,0.00030143999998699655,0.0033980799999540068,0.0003004799999928309,0.0002526400000135709,0.0002636799999891082,0.00025711999998634383,0.000266879999998082,0.03230080000008684,0.000312640000004194,0.00025568000000930624,0.0002494400000045971
Trondheim/audio/08,0.06638463999996702,0.055501439999986246,0.1149199999999837,0.0032448000000044885,0.0027473600000007536,0.0002843199999915669,0.003384479999994028,0.05884032000003003,0.008273280000025807,0.0063504000000307315,0.0003132800000003044,0.0005065600000193626,0.01830976000002238,0.000270400000005111,0.00027807999998685773,0.00025519999999801257,0.003118080000035661,0.00031712000000538865,0.034269599999959155,0.003164480000009462,0.0003048000000092088,0.00024816000001237626,0.00024608000001080654,0.010574720000050775,0.00028303999999934604,0.0002729600000179744,0.03226783999997451,0.00026031999999531763,0.00025135999999292835,0.006501600000035523
Trondheim/audio/09,0.14134512000003951,0.06444784000001391,0.007499519999981885,0.007524319999987483,0.002719200000001365,0.00025711999998634383,0.03698816000002125,0.0028406399999880705,0.009384319999981017,0.005937120000027107,0.0003120000000080836,0.0006351999999765212,0.008615519999978005,0.00025744000001282075,0.00030752000000688895,0.00029616000000487475,0.032287679999996044,0.0002587200000050416,0.04055759999999964,0.0002572799999995823,0.0035615999999549786,0.000312640000004194,0.00024288000000183274,0.010286079999957565,0.00030368000000180473,0.0002508800000100564,0.02717552000001433,0.00025599999997893974,0.00026239999999688735,0.00028895999997757826
