,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29
Trondheim/audio,0.009414159999984406,0.0029377599999946824,0.02809568000000695,0.03964312000001513,0.00026471999999699847,0.009325440000019114,0.02993495999999851,0.005763519999995026,0.04867655999999698,0.03855871999998328,0.05676887999999991,0.037727919999980486,0.05892552000003093,0.0003079999999897609,0.0002966399999877467,0.007720480000003249,0.00031936000000598597,0.008198159999977861,0.00030376000000842396,0.0002783999999991238,0.008396480000016027,0.00027776000001722423,0.003206399999996279,0.0003075999999992973,0.0003027999999858366,0.005909600000009618,0.003138799999973685,0.0034199199999989105,0.0057877600000040275,0.0002880800000042427
Trondheim/audio/01,0.008381759999984695,0.0028679999999994266,0.03030991999999344,0.01964568000003908,0.00025927999999453277,0.07014440000001798,0.030282079999992106,0.000274560000001145,0.09441880000002101,0.006629440000011755,0.07135687999997486,0.03852960000006078,0.00026352000000429143,0.0002923199999997905,0.0003062399999862464,0.008732400000027951,0.00031119999998452386,0.009265040000016711,0.0002497600000026523,0.0003163200000102506,0.008771760000044537,0.03215328000000284,0.00027904000000944507,0.00586504000003174,0.0002936000000062222,0.00580752000001894,0.002988800000011338,0.0002506400000186204,0.003308959999998251,0.00025208000000986885
Trondheim/audio/02,0.02778064000003866,0.0035064799999986462,0.03494184000000189,0.0028392000000039275,0.0002650400000021591,0.007007359999981588,0.0326943999999898,0.0033822399999934305,0.06083703999999557,0.006401039999992975,0.0579695199999577,0.04228656000010744,0.00032303999999783173,0.03186496000007821,0.00025496000002078745,0.007942959999965638,0.00026047999999434523,0.005850959999960992,0.0002550400000131958,0.0003046400000101812,0.04523999999997841,0.003410880000004113,0.0002762400000051457,0.00028848000000891716,0.0002559999999931506,0.005677680000033547,0.0034834400000107735,0.0026673600000037823,0.005398879999987116,0.0002824000000032356
Trondheim/audio/03,0.014853520000009723,0.0029852799999972035,0.032174319999988654,0.00573791999999429,0.0003071200000022145,0.005157920000002036,0.04058776000007924,0.0031781599999973764,0.050538160000009213,0.0382245600000104,0.07755599999995866,0.0035148799999831226,0.0003056799999967552,0.03629127999984405,0.010845200000176192,0.010672000000113258,0.0004103200001281948,0.006783279999979186,0.004927519999711194,0.00040463999970086206,0.04239816000003316,0.00026223999999785974,0.0034906399999954374,0.0002535200000011173,0.0004259999997344721,0.0067611999997296834,0.0002891199999908167,0.0034383999999789694,0.0061811200000079225,0.0003154399999942825
Trondheim/audio/04,0.009889919999977792,0.006640320000030897,0.10501968000001227,0.005574240000001396,0.0002516800000051944,0.035992000000049984,0.044538240000079554,0.0032172800000012103,0.06120048000001077,0.006014399999969555,0.0003179199999863158,0.003141600000020617,0.00030960000000845866,0.015127999999947406,0.010055680000206735,0.011112320000108866,0.0003978400001187765,0.009136319999981879,0.00038143999972817255,0.00035103999969976485,0.01567455999992262,0.0029796799999814993,0.00304127999999082,0.003395039999986693,0.00038639999974066086,0.006934239999722536,0.003034240000005184,0.007025919999989583,0.0030289599999946404,0.00024224000000572232
Trondheim/audio/05,0.018841599999994685,0.0033668800000015153,0.03136704000002055,0.0551262400000212,0.00027599999999949887,0.005039999999993938,0.03585872000007129,0.002669919999988224,0.020296639999912713,0.005651519999986476,0.0364795199999719,0.02407968000008509,0.00025311999999644286,0.0003172799999902054,0.0003480000002156203,0.006068160000012313,0.0003897600001181445,0.008833759999959057,0.00038911999969570843,0.00039487999970333476,0.011762079999954267,0.028238399999992225,0.00343024000000014,0.014198399999969524,0.00038591999974357805,0.006661919999743304,0.0030711999999937234,0.00500279999997133,0.003402080000000751,0.00024816000001237626
Trondheim/audio/06,0.013400639999971986,0.0028019199999960165,0.028487040000015895,0.00552047999998706,0.0002918400000027077,0.03956735999999239,0.028134560000012243,0.002710400000012214,0.06235824000000889,0.036424319999980526,0.0370886399999506,0.003502400000002126,0.000316160000011223,0.016221120000068368,0.008734559999965086,0.0089924799999892,0.00031183999999484513,0.00818400000002839,0.000270400000005111,0.0002700800000070558,0.03393808000001286,0.000279519999992317,0.0029550399999891397,0.005644799999998895,0.0002764799999965817,0.005577600000009397,0.00631008000001998,0.005678399999965222,0.002872319999994488,0.0002635199999758697
Trondheim/audio/07,0.00819712000003392,0.002715680000008547,0.08994304000002273,0.031151840000006814,0.0002912000000065973,0.03455760000002783,0.03181904000001623,0.005664960000018482,0.05364288000001238,0.005742240000017773,0.0002526400000135709,0.02493503999994573,0.0002529600000116261,0.01559648000005609,0.0002494400000045971,0.009637280000021065,0.0002643200000136403,0.006437760000039816,0.00030287999999245585,0.0002575999999976375,0.015544639999973242,0.0030430400000227564,0.00026496000000975073,0.005567519999999604,0.00026416000000040185,0.006400800000022855,0.0029163199999970857,0.00349824000005583,0.005691839999997228,0.00026528000000780594
Trondheim/audio/08,0.04306880000001456,0.0033580800000123645,0.13733999999996627,0.02256095999990748,0.0002489599999933034,0.0030166399999984606,0.05487872000000493,0.002845919999998614,0.05566895999999133,0.00025664000000347187,0.0002678399999922476,0.002761440000000448,0.00031856000001084794,0.00025632000000541666,0.006541919999989432,0.008312959999955183,0.00029359999999201136,0.003701760000012655,0.0002587200000050416,0.0003129600000022492,0.029620799999975134,0.002845919999998614,0.00025808000000893117,0.014541120000046703,0.00029471999999941545,0.005745600000068407,0.0028247999999848616,0.005154239999967558,0.0027825600000142003,0.0002761599999985265
Trondheim/audio/09,0.018835200000026475,0.003774720000009779,0.030298560000005637,0.021335040000053596,0.00026624000000197157,0.00985600000001341,0.029799040000000332,0.003291200000006711,0.0541727999999182,0.0003027200000076391,0.08900815999993483,0.020671200000066392,0.00029648000000292996,0.0002671999999961372,0.0002537599999925533,0.009146240000006856,0.00024959999998941385,0.006131999999979598,0.00029295999999590094,0.0002820800000051804,0.008749440000030972,0.03097344000002522,0.00026704000001132044,0.006219359999988683,0.0003006399999776477,0.006031200000052195,0.0030289599999946404,0.008109599999954753,0.002654080000013437,0.0002529600000116261
