,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29
Trondheim/audio,0.016335840000046176,0.000489519999995025,0.027527120000002014,0.005412879999994402,0.008159759999998073,0.0002920000000017353,0.006596400000006497,0.027471600000026797,0.002877120000007949,0.005101119999991965,0.015944799999971337,0.0002457599999985405,0.05653903999998988,0.006349440000008144,0.031339440000010654,0.007831920000015202,0.0006119999999896208,0.03136711999999875,0.0029089599999991833,0.0028815200000025243,0.00031247999999095555,0.09900920000004021,0.002790320000016777,0.0029856799999805617,0.006111360000033983,0.02652023999999642,0.0003204799999991792,0.00028711999999586624,0.00030624000000045726,0.0002688800000072433
Trondheim/audio/01,0.016437279999991006,0.0002671999999961372,0.042132800000104,0.005932959999988441,0.009051119999995194,0.000297440000004201,0.005694159999990234,0.05827264000003396,0.002681200000004935,0.005480879999993249,0.012438960000025645,0.00024672000000691696,0.055085360000035166,0.006344639999994683,0.005243999999976268,0.008677039999994918,0.0006146400000233143,0.02497424000000592,0.003037439999999947,0.0027427200000147423,0.0002492800000055695,0.12677199999998834,0.002849520000026473,0.02654216000000531,0.005418960000000084,0.0032835199999823317,0.0003076799999917057,0.00031999999998788553,0.00025944000000777123,0.0002740800000111676
Trondheim/audio/02,0.02579231999997944,0.00028359999999594265,0.031083439999996187,0.006809199999999294,0.00838256000001536,0.0003236800000010476,0.0029195199999918486,0.04825535999997754,0.006588479999983576,0.006257439999984626,0.013461599999970986,0.0003060799999872188,0.032872480000008863,0.005350639999988971,0.0003082400000096186,0.00024512000000243006,0.002805279999989807,0.02810319999998967,0.0034605600000219283,0.01809288000005438,0.00030592000000240205,0.11519776000001514,0.003074160000025472,0.025152479999988486,0.0063952800000066645,0.0032563200000055303,0.00025648000000444426,0.0002880800000042427,0.0002992800000072293,0.0003129600000022492
Trondheim/audio/03,0.013682000000009964,0.00025495999999947117,0.03183951999999124,0.00558808000001676,0.009583600000070192,0.0003144800000001169,0.010094320000085588,0.046052160000009223,0.006984240000008413,0.005736799999993991,0.04757896000006667,0.0033402399999999943,0.028384879999990176,0.015983200000292186,0.006039039999990337,0.009687120000023697,0.00285440000016024,0.03835327999993865,0.01929519999977458,0.0034040800000241234,0.00035623999973211085,0.10556848000005914,0.0002731999999951995,0.00028975999998692714,0.0003270399999877327,0.017394560000013826,0.0003695199996940346,0.00029919999998639923,0.0002540799999906085,0.0002657599999906779
Trondheim/audio/04,0.048848000000035086,0.00024335999999891555,0.00030816000000299937,0.011538239999993039,0.028777600000040593,0.00025424000000384694,0.007168720000052531,0.05218591999998523,0.00030784000000494416,0.0002537599999925533,0.015952800000007983,0.00028768000001377914,0.05172031999995852,0.006930960000275377,0.0065486400000054346,0.0002828799999861076,0.0029680800001585794,0.025856000000004542,0.006065599999729443,0.008253439999975853,0.00036487999972223406,0.10746800000003986,0.005315519999982143,0.002972639999995863,0.006279839999962178,0.00030223999999634543,0.00037983999972368565,0.0002695999999957621,0.0002892800000040552,0.0002671999999961372
Trondheim/audio/05,0.020240639999968835,0.0002987200000035273,0.033832799999999,0.006596479999984695,0.008397279999982743,0.00026560000000586115,0.03369176000008878,0.04688320000005319,0.030880639999992354,0.005207999999981894,0.015455040000006193,0.0002760000000137097,0.02511264000000324,0.0072122400002569975,0.006182400000028565,0.0063671999999712625,0.0034971200001621128,0.038676799999947775,0.0030053599997330593,0.0028582400000232155,0.00039047999970875935,0.09790816000000291,0.005466720000015357,0.0002476800000010826,0.006696480000016436,0.003257759999996779,0.0004001599996996674,0.0002969599999858019,0.00026768000000743086,0.000250240000013946
Trondheim/audio/06,0.029399040000043897,0.00030624000000045726,0.029303999999996222,0.010246720000012033,0.00526511999999002,0.00025519999999801257,0.006283200000012812,0.09083855999986667,0.003080000000011296,0.007816959999985329,0.015030400000028976,0.00031504000000381893,0.12198896000001014,0.015520320000035781,0.006451200000014978,0.009017279999994798,0.0030465600000013637,0.029443520000000944,0.0064646399999901405,0.002875840000001517,0.00030720000000883374,0.12010752000003322,0.00025632000000541666,0.00025664000000347187,0.0003027200000076391,0.00031744000000344386,0.00026704000001132044,0.0002846400000180438,0.00029504000002589237,0.0002433600000131264
Trondheim/audio/07,0.06753599999997562,0.00029503999999747066,0.03479183999999691,0.006064960000003339,0.00886847999997542,0.0002587200000050416,0.0027473600000007536,0.0163118400000144,0.013106400000054919,0.0002863999999931366,0.00533232000000794,0.00025456000000190215,0.033477599999997665,0.00507360000003132,0.005090399999971851,0.00966704000001073,0.0032929600000102255,0.03152815999999348,0.00752927999997155,0.00026384000000234664,0.00029263999999784573,0.1274859199999696,0.0028828799999871535,0.06405168000000572,0.005759039999986726,0.0027473600000007536,0.0002977600000235725,0.0002636799999891082,0.00025743999998439904,0.00025887999998985833
Trondheim/audio/08,0.024940640000053804,0.0005865599999879123,0.03416479999998501,0.006179039999977931,0.005318880000032777,0.00024576000001275133,0.00814432000001375,0.07124143999990906,0.0029831999999885284,0.005853120000011813,0.015781440000040448,0.0002849599999876773,0.05779712000000359,0.018807519999938904,0.005050079999989521,0.00031311999998706597,0.00029616000000487475,0.03231999999999857,0.019022240000026613,0.008099680000015042,0.00030816000000299937,0.10053871999997455,0.0002567999999882886,0.00030399999999985994,0.0002948800000126539,0.006205919999956677,0.0002508800000100564,0.0002692799999977069,0.00029680000000098516,0.00026975999998057887
Trondheim/audio/09,0.07360159999994664,0.00026352000000429143,0.03349536000001763,0.014376959999964356,0.009850559999961206,0.00025167999999098356,0.005419680000017024,0.00870143999998163,0.006558720000015228,0.006636000000014519,0.04831999999996128,0.0002835200000106397,0.008407199999993509,0.006343680000014729,0.07409151999999608,0.008055040000044755,0.003388000000001057,0.026195360000002665,0.005863199999993185,0.0027860800000212294,0.0002977599999951508,0.003268319999989444,0.00029903999998737163,0.0002635199999758697,0.006404159999988224,0.0028318399999989197,0.0002569600000015271,0.0003102399999761474,0.00031952000000501357,0.0002628799999797593
Trondheim/audio/10,0.024208000000015772,0.000252319999987094,0.029463840000005348,0.00027199999999538704,0.006400800000022855,0.00026031999999531763,0.034269599999959155,0.006689760000000433,0.008015360000001692,0.005661599999967848,0.012090080000064063,0.0002995199999986653,0.00548351999998431,0.006011040000004186,0.03777135999996517,0.00747472000003313,0.0003140800000096533,0.029395039999997152,0.0030536000000154218,0.0026470399999993788,0.00027231999999344225,0.023470560000077967,0.005328959999985727,0.032287680000024466,0.0053155200000674085,0.014255519999892385,0.0002476799999726609,0.00024960000001783555,0.00030207999998310697,0.00029935999998542684
Trondheim/video,0.027922080000019278,0.015663999999997458,0.006313440000003112,0.006368639999998038,0.006360640000004025,0.02500751999999906,0.006521840000004886,0.010221199999982389,0.006288879999985397,0.0003203999999996654,0.012422879999988368,0.0002578399999961789,0.15979160000001258,0.005419039999985387,0.006702480000001287,0.008615920000011101,0.000602160000013896,0.025408720000001495,0.002816880000011679,0.01663559999998654,0.0002730399999961719,0.0027031999999849177,0.00029143999999803327,0.03808415999992576,0.0029160800000056497,0.003815039999921055,0.000271439999991685,0.0002920799999941437,0.00030720000000883374,0.00026920000000529853
Trondheim/video/01,0.023129439999994617,0.0003133599999962655,0.00803928000000198,0.005811120000007719,0.008732399999995977,0.0038079999999993674,0.0055714399999970965,0.041359680000027765,0.003493920000003925,0.0029117599999963772,0.011171040000014898,0.0002551200000056042,0.009756559999992476,0.005837360000001013,0.0003220799999965607,0.007713039999977411,0.0005504800000011301,0.03063439999999673,0.00328983999999366,0.0029230399999988776,0.0002889599999917891,0.007586480000014717,0.005657119999980864,0.0033682399999719337,0.00668719999998757,0.002865839999998343,0.0002683200000035413,0.0002747999999996864,0.00031031999999697746,0.00029016000000581244
Trondheim/video/02,0.03827784000002232,0.013691679999990214,0.017267599999975403,0.0034900799999988408,0.009743679999992594,0.0029079199999983985,0.010093599999990488,0.0003161600000041176,0.005541680000014537,0.0055093600000191145,0.014783680000007848,0.0002598399999982348,0.1344937599999696,0.00548255999999725,0.027033760000001905,0.008572480000012206,0.0002519200000037358,0.03086647999997183,0.0029427200000071707,0.003208799999995904,0.0027267999999764925,0.005561200000030908,0.002963759999985882,0.0031618399999899793,0.0057627199999927825,0.035279040000020245,0.00032048000001339005,0.00025175999998339194,0.0002761599999985265,0.00303311999999778
Trondheim/video/03,0.008312960000001368,0.0002957599999966476,0.014222159999999207,0.009792319999998966,0.008071279999999348,0.003316159999997126,0.04186431999998774,0.016939599999979293,0.028006559999987246,0.0032905600000106006,0.012714479999985429,0.0002959199999992279,0.03046648000000829,0.006260319999981334,0.005067519999983006,0.007551680000005945,0.00032503999999988764,0.02993544000001691,0.0035272799999859217,0.0034934399999997368,0.0033405600000122604,0.016636639999987324,0.005967200000014827,0.033769280000001345,0.006317440000017882,0.003246799999985228,0.00029632000000390235,0.0003119199999872535,0.00030111999998894134,0.0033203200000002653
Trondheim/video/04,0.01616160000002509,0.00027999999999650527,0.034969439999997576,0.0065755199999983915,0.006330239999996934,0.0002499200000016799,0.005752319999984934,0.01571616000001086,0.00824351999999351,0.00026416000000040185,0.02460639999995351,0.00030752000000688895,0.05347584000000438,0.009647200000003409,0.006720000000015602,0.00987040000001116,0.0005347200000187513,0.02511264000000324,0.006256320000005644,0.0002809599999977763,0.000292480000013029,0.006424319999979389,0.00025135999999292835,0.0037440000000401596,0.0002843199999915669,0.013550880000021692,0.00028480000000286054,0.00030463999999597036,0.00025424000000384694,0.0002416000000096119
Trondheim/video/05,0.0448588799999996,0.00027743999999785274,0.03546671999999518,0.00909663999999566,0.008357599999996523,0.0002441599999940536,0.002757919999993419,0.01690064000000291,0.006683039999998641,0.0054129599999868105,0.01922720000000311,0.0002939200000042774,0.028575840000002017,0.006064800000004311,0.012995360000019218,0.0076532799999995405,0.0005897600000253078,0.02519344000000956,0.0032735999999999876,0.0033668799999873045,0.00030863999998587133,0.005439840000008189,0.0027895999999998367,0.005160960000040404,0.005974079999987225,0.009443839999960346,0.00029856000000449967,0.00030463999999597036,0.0002540799999906085,0.00031776000000149907
Trondheim/video/06,0.016773440000008577,0.01280511999998879,0.03331776000000275,0.0034196800000074745,0.008898240000021929,0.0002496000000036247,0.040033600000001,0.01863968000003524,0.005832639999994171,0.006330239999996934,0.011047039999979802,0.0003084800000010546,0.03128575999998873,0.005550720000002229,0.008228640000027099,0.006558720000015228,0.0003144000000077085,0.028150720000013507,0.003421440000010989,0.044236959999921055,0.0005731200000127501,0.009548799999976154,0.0002760000000137097,0.026114559999996345,0.003018400000001975,0.0030289599999946404,0.0003094399999952202,0.0002852800000141542,0.0002793600000075003,0.0027244800000119085
Trondheim/video/07,0.009704640000002485,0.0002894400000030828,0.015500160000001983,0.005853760000007924,0.00508032000000469,0.0031591999999989184,0.03716207999998744,0.03703359999998668,0.006078240000007895,0.005550719999988019,0.010653439999984471,0.00029680000000098516,0.13335840000002008,0.0056313599999668895,0.00031999999998788553,0.007826880000010306,0.0006371200000216959,0.02449856000001205,0.003363360000008697,0.003460160000003043,0.0002596799999992072,0.0055910399999845595,0.005234879999989062,0.031318080000005466,0.006394080000006852,0.003303520000002891,0.00027231999999344225,0.0002916800000036801,0.0003183999999976095,0.00031215999999290034
Trondheim/video/08,0.01231519999998909,0.014395279999980914,0.028433760000012853,0.005883679999946878,0.009880319999993503,0.0002675199999941924,0.014903520000004278,0.012925440000003618,0.030726799999975185,0.0002491200000065419,0.011598079999998845,0.00042447999970818273,0.00537599999998406,0.018188320000021463,0.0055910399999845595,0.00580272000001969,0.0032243200000152683,0.025581280000011475,0.005701920000035443,0.0034460800000033487,0.00024640000000886175,0.01753872000003298,0.0002747199999930672,0.0032859199999961675,0.00031567999999992935,0.0029515200000105324,0.00028255999998805237,0.0004214400002666707,0.0004263200002725398,0.00043560000028719514
Trondheim/video/09,0.17996799999998814,0.0005040000000064992,0.041620800000075064,0.008810399999916285,0.0074846400000154745,0.003280639999999835,0.02917551999999546,0.00025440000000287455,0.0274214400000119,0.006588960000016186,0.012884639999981573,0.0004216799997180942,0.00025632000000541666,0.006599039999997558,0.040185600000071986,0.000316639999994095,0.0005984000000012202,0.06343504000003009,0.0028564799999912793,0.01611600000003932,0.00027407999999695676,0.006599039999997558,0.0026751999999987675,0.0028476800000021285,0.006098400000013271,0.0029972800000166444,0.00029040000001145927,0.0004300000002785964,0.041620800000075064,0.00045312000028729926
Trondheim/video/10,0.05478599999995737,0.0002460799999965957,0.030732799999995564,0.006891759999909652,0.008327840000006859,0.0002457599999985405,0.005795999999989476,0.01624655999998481,0.005554560000007314,0.0035199999999804277,0.005167679999999564,0.0004000799997214699,0.11221824000000424,0.006293280000022605,0.005702399999961472,0.009369439999971974,0.0033545599999911246,0.030752480000018068,0.0056111999999757245,0.0033739200000013625,0.0002867199999911918,0.01666031999999973,0.00031920000000695836,0.00329472000001374,0.005661599999967848,0.002893439999979819,0.0002878399999985959,0.00046304000028385417,0.00041288000028316674,0.00041984000034744895
