,C0,C5,C14,C15,C16,C22,C24,C25,C28,C29
Trondheim/audio,0.00978912000000065,0.007860959999998585,0.04651423999999693,0.011250720000003156,0.0084542400000025,0.011250720000003156,0.010975679999997823,0.008157600000000542,0.009640799999999672,0.006822720000002391
Trondheim/audio/01,,0.003994320000003881,,,0.00447848000000306,0.0068615200000010645,0.00799032000000821,0.004236400000003471,0.007805999999998647,0.003147040000001766
Trondheim/audio/02,,0.006695680000003534,,,0.0072332800000047826,0.008846080000004974,0.009481280000006365,0.004531440000004494,0.009163359999998733,0.004678080000001472
Trondheim/audio/03,0.014813920000005254,0.009187120000003546,0.01356352000000527,0.0110627200000053,0.00968728000000496,0.011187760000005653,0.010722320000006391,0.0071287200000007545,0.0070351200000011715,0.0059097600000015404
Trondheim/audio/04,,0.005052960000007545,,,0.005665440000008459,0.007502880000011203,0.008268480000012346,0.0030700799999863193,0.006890400000010288,0.003981120000005944
Trondheim/audio/05,,0.004052399999991962,,,0.004543599999990988,0.006017199999988065,0.006631199999986848,0.004297999999991475,0.00552599999998904,0.0031927999999936674
Trondheim/audio/06,,0.004223999999993566,,,0.004735999999979867,0.006271999999974298,0.007144319999994764,0.004479999999986717,0.005759999999987997,0.003327999999982012
Trondheim/audio/07,,0.005100479999995855,,,0.005718719999990185,0.007573439999987386,0.00834623999999451,0.0030892799999975296,0.006955199999993056,0.004018559999991567
Trondheim/audio/08,,0.00463320000000067,,,0.0051947999999981676,0.006879599999997765,0.0075816000000017425,0.0032812799999959452,0.006318000000000268,0.003650399999997944
Trondheim/audio/09,,0.0041447999999846274,,,0.004647199999972429,0.006154399999964255,0.006863760000001662,0.004395999999978528,0.005651999999976454,0.003265599999977553
Trondheim/audio/10,,0.004509120000008693,,,0.00505568000001233,0.006695360000016137,0.007378560000013579,0.004782400000010512,0.0061488000000125,0.0035526400000094327
Trondheim/video,0.00896015999999733,0.007263279999992989,0.046448319999999654,0.009532559999998469,0.007806319999989597,0.009532559999998469,0.010046239999999429,0.007466799999997775,0.008824399999998178,0.006244959999996524
Trondheim/video/01,,0.004934160000004795,,,0.00553224000000796,0.007598160000004128,0.009509040000002855,0.0028819200000000933,0.008385200000004644,0.0038875200000063614
Trondheim/video/02,0.014748000000000872,0.007954800000003814,0.013238400000000539,0.010219199999999873,0.008558640000000395,0.010370159999999018,0.011034480000001068,0.0041084800000028565,0.004249200000000286,0.005417279999999636
Trondheim/video/03,0.01601824000000107,0.009225040000004014,0.014508640000000739,0.011489440000000073,0.009741840000003776,0.007957760000000036,0.0107754400000033,0.005539439999997953,0.005438240000001926,0.006665760000000631
Trondheim/video/04,,0.004641120000000498,,,0.005203679999999267,0.006891359999999125,0.007594560000001138,0.003027840000001447,0.006328800000000356,0.0036566399999991006
Trondheim/video/05,,0.004493279999998379,,,0.005037919999999474,0.006671839999999207,0.007352639999997024,0.003235200000005989,0.006127199999998112,0.0035401600000000144
Trondheim/video/06,,0.00456456000000216,,,0.00511784000000759,0.006777680000009667,0.007469280000002243,0.0033465600000042173,0.006224400000004238,0.0035963200000068696
Trondheim/video/07,,0.004097279999996317,,,0.004593919999990703,0.006083839999988072,0.007001039999998682,0.00434559999999351,0.005587199999993686,0.003228159999991931
Trondheim/video/08,,0.004575120000001931,,,0.005129679999999581,0.0067933599999996375,0.007486560000003806,0.0032620800000060513,0.006238800000001987,0.0036046399999989376
Trondheim/video/09,,0.004749359999998148,,,0.00532503999999534,0.007052079999994021,0.007771679999997616,0.003588480000004779,0.006476399999996829,0.0037419199999959574
Trondheim/video/10,,0.004015440000003423,,,0.004502160000001254,0.005962320000001853,0.006570720000006247,0.0042588000000023385,0.005475600000004022,0.003163680000000113
