,C0,C3,C4,C5,C8,C14,C15,C17,C20,C22,C27,C29
Trondheim/audio,0.006040319999996768,0.011751600000000195,,0.006291999999994857,0.007298719999997871,,0.005662799999999635,0.009438000000002944,0.006669520000002649,0.031837520000003394,0.006291999999994857,
Trondheim/audio/01,0.007954000000008676,0.009029679999997597,,0.006891680000013167,0.006698000000007198,,0.0009105600000083314,0.007034479999997956,0.004307600000000633,0.05528064000000654,0.006891680000013167,
Trondheim/audio/02,0.009327280000007931,0.010509839999997439,,0.008225600000006494,0.008071280000006453,,0.001049200000007744,0.008514639999997797,0.005787760000000475,0.06913152000000622,0.008225600000006494,
Trondheim/audio/03,,0.011820799999998854,,0.009429440000012335,0.009314240000009022,,0.001174800000008247,0.009825599999999213,0.00709872000000189,0.08167848000000788,0.009429440000012335,
Trondheim/audio/04,,0.008475840000009782,0.028117440000016813,0.0045660800000177915,0.004445920000016201,0.010045440000013173,0.0007209600000095406,0.006906240000006392,0.004325760000014611,0.032135040000014214,0.0045660800000177915,0.008475840000009782
Trondheim/audio/05,0.007052399999984971,0.007559999999990907,,0.005955359999987309,0.005798639999987643,,0.0009403199999979961,0.00615999999999417,0.003079999999997085,0.03479183999999691,0.005955359999987309,
Trondheim/audio/06,0.006246000000004415,0.006544800000021667,,0.005274400000011781,0.005135600000009788,,0.0008328000000119573,0.005332800000019233,0.0026664000000096166,0.030813600000001884,0.005274400000011781,
Trondheim/audio/07,0.006363840000005894,0.00756432000000018,,0.0056087999999761,0.0054611999999778504,,0.0008855999999894948,0.006163520000001199,0.0030817600000005996,0.03286400000000356,0.0056087999999761,
Trondheim/audio/08,,0.007115040000009287,,0.004745440000007761,0.004620560000006435,,0.0007492800000079569,0.005797440000009146,0.002898720000004573,0.02956256000000934,0.004745440000007761,
Trondheim/audio/09,,0.007227359999994576,,0.0054233600000017645,0.005280640000002279,,0.0008563199999969129,0.005888959999992949,0.0029444799999964744,0.031683839999999464,0.0054233600000017645,
Trondheim/audio/10,,0.007426080000001889,,0.005070719999984874,0.004937279999985833,,0.000800639999994246,0.0060508800000036445,0.0030254400000018222,0.03112407999999789,0.005070719999984874,
Trondheim/video,0.007031040000001099,0.014291920000001568,,0.007324000000000552,0.00849584000000192,,0.006591600000001918,0.012371840000003687,0.0077634400000032855,0.03705944000000194,0.007324000000000552,
Trondheim/video/01,0.008171600000000723,0.009412719999998487,,0.007083520000001897,0.010528559999999132,,0.0009326400000020385,0.0073126400000003144,0.005088159999997899,0.04602080000000086,0.007083520000001897,
Trondheim/video/02,0.009413600000000244,0.010678879999998614,,0.0082403200000023,0.00894575999999958,,0.0010596800000026718,0.008578800000000442,0.006354319999998026,0.05869640000000054,0.0082403200000023,
Trondheim/video/03,0.010893440000000254,0.013329520000000983,,0.009777280000001554,0.010674639999999513,,0.0012057600000030533,0.01122944000000281,0.007846319999998741,0.08759544000000119,0.009777280000001554,
Trondheim/video/04,,0.006505919999998611,,0.00477280000000313,0.004647200000002627,,0.0007536000000030185,0.005301119999998605,0.0026505599999993024,0.028435520000002157,0.00477280000000313,
Trondheim/video/05,,0.0081043199999975,,0.005003839999996984,0.004872159999997905,,0.0007900799999944752,0.006603519999998753,0.0033017599999993763,0.03263120000000441,0.005003839999996984,
Trondheim/video/06,0.006933600000010642,0.006985439999997567,,0.005855040000014355,0.005700960000012856,,0.0009244800000089981,0.005691839999997228,0.002845919999998614,0.03420576000000608,0.005855040000014355,
Trondheim/video/07,,0.0064886400000148114,,0.005383839999993256,0.005242159999994556,,0.0008500799999922037,0.005287040000013121,0.0026435200000065606,0.03145296000000286,0.005383839999993256,
Trondheim/video/08,,0.007253280000007578,,0.004623840000000712,0.004502160000001254,,0.0007300799999967467,0.005910080000006701,0.0029550400000033505,0.029714240000007663,0.004623840000000712,
Trondheim/video/09,0.006289200000001216,0.008138879999997073,,0.005310879999999685,0.0051711199999999735,,0.0008385599999982674,0.006631679999998141,0.0033158399999990706,0.03352472000000262,0.005310879999999685,
Trondheim/video/10,0.0071424000000064325,0.006946560000006485,,0.0060313600000121426,0.005872640000010421,,0.0009523200000103316,0.005660160000005021,0.0028300800000025106,0.03523584000000568,0.0060313600000121426,
