,C0,C5,C9,C11,C14,C16,C19,C24,C25,C28
Trondheim/audio,0.003879199999992977,0.005669599999990282,0.009094159999992968,,0.006266399999994121,0.005669599999990282,,0.003729999999993794,,0.008944959999993785
Trondheim/audio/01,0.0038708800000080146,0.005657440000010894,0.009306000000009362,,0.0048728800000006345,0.005657440000010894,0.014002080000004469,0.0006086399999958303,,0.009157120000008234
Trondheim/audio/02,0.005142320000008027,0.0014223200000138547,0.005970640000011684,0.08157296000001324,0.006354480000002383,0.0014223200000138547,0.00910816000000736,0.0007535999999959131,0.0828745600000147,0.005840480000010473
Trondheim/audio/03,0.006730080000007632,0.001544480000013948,0.008657040000009886,0.09362096000000975,0.007672560000003159,0.001544480000013948,0.010321760000007174,0.0008891199999965238,0.09484256000001068,0.008534880000009792
Trondheim/audio/04,0.0035199999999804277,0.007884799999970937,0.00802559999996788,,0.003398559999993722,0.007884799999970937,,0.0005631999999877735,,0.007884799999970937
Trondheim/audio/05,0.0034539999999978477,0.0077369600000025684,0.007875120000001345,,0.0029127999999900567,0.0077369600000025684,,0.0005526399999951082,,0.0077369600000025684
Trondheim/audio/06,0.0037720000000049936,0.00844928000001488,0.008600160000014512,,0.0030888000000004467,0.00844928000001488,,0.0006035199999985252,,0.00844928000001488
Trondheim/audio/07,0.0035880000000148016,0.008037120000025766,0.008180640000027495,,0.0029743999999993775,0.008037120000025766,,0.0005740800000069157,,0.008037120000025766
Trondheim/audio/08,0.0069305600000220124,0.005692960000018843,0.00705432000002304,,0.0069305600000220124,0.005692960000018843,0.009405760000028351,0.00049504000000411,,0.0069305600000220124
Trondheim/audio/09,0.0038399999999896295,0.00860159999999155,0.00875519999998886,,0.002772000000007324,0.00860159999999155,,0.0006143999999892458,,0.00860159999999155
Trondheim/audio/10,0.007118720000001133,0.005847520000003215,0.0072458400000030565,,0.007118720000001133,0.005847520000003215,0.00966111999999697,0.0005084800000076939,,0.007118720000001133
Trondheim/video,0.0035110399999993547,0.005131519999999057,0.006887039999998734,,0.0056716799999989576,0.005131519999999057,,0.0033759999999993795,,0.006751999999998759
Trondheim/video/01,0.00362128000000439,0.005292640000005733,0.00727352000000181,,0.00485871999999965,0.005292640000005733,0.012365840000001072,0.0005638399999980948,,0.007134240000000958
Trondheim/video/02,0.004886480000003246,0.0013684799999982289,0.006850319999999854,0.07705256000000027,0.006326960000000881,0.0013684799999982289,0.007937520000002252,0.0007636800000021537,0.07829496000000091,0.006726079999999968
Trondheim/video/03,0.006341920000002332,0.0014999200000076485,0.008102080000002232,0.08963568000000066,0.007936720000000008,0.0014999200000076485,0.009195040000001597,0.0009347200000018319,0.09088528000000018,0.007977120000001392
Trondheim/video/04,0.006805120000006326,0.005589920000005577,0.006926640000006756,,0.003204959999997925,0.005589920000005577,0.009235520000007824,0.0004860800000017207,,0.006805120000006326
Trondheim/video/05,0.007091840000001071,0.005825440000002402,0.0072184800000023586,,0.0034689599999992993,0.005825440000002402,0.009624639999998408,0.0005065600000051518,,0.007091840000001071
Trondheim/video/06,0.00331551999999391,0.0048457599999913725,0.0065035199999883275,,0.0029796800000028156,0.0048457599999913725,,0.0006089599999938855,,0.006375999999988835
Trondheim/video/07,0.003764000000010981,0.005570720000015683,0.007528000000021962,,0.0034108799999970074,0.005570720000015683,,0.0006022400000063044,,0.0073774400000203855
Trondheim/video/08,0.0031640000000088264,0.007087360000010534,0.007213920000012308,,0.0031996800000015924,0.007087360000010534,,0.0005062400000070966,,0.007087360000010534
Trondheim/video/09,0.006823039999986236,0.005604639999987171,0.006944879999984721,,0.0033052799999993,0.005604639999987171,0.009259839999984365,0.00048735999999394153,,0.006823039999986236
Trondheim/video/10,0.007387520000012415,0.00606832000001134,0.007519440000013589,,0.0031310399999995298,0.00606832000001134,0.010025920000014565,0.0005276800000046933,,0.007387520000012415
