,C0,C1,C2,C10,C11,C13,C14,C15,C16,C24,C25,C26,C27
Trondheim/audio,0.008870399999999279,0.0129199999999976,0.010081599999999469,0.015451199999997556,0.004838400000000576,0.010350400000000093,0.011417599999997918,0.011718399999999463,0.0129199999999976,0.01158399999999915,0.04646399999999673,0.04511999999999716,0.011417599999997918
Trondheim/audio/01,,0.009288319999999572,0.006449920000001441,0.009145919999998142,0.0007315200000093114,0.006681280000005785,,0.008086720000001435,0.009288319999999572,0.007952320000001123,,,
Trondheim/audio/02,,0.010886239999997827,0.007945440000000303,0.012222239999996276,0.001004160000011467,0.008252160000004949,,0.010649439999998123,0.010886239999997827,0.010796479999999775,,,
Trondheim/audio/03,,0.014508799999994437,0.011772799999995698,0.01357999999999393,0.001140960000011404,0.012046399999995572,,0.013277599999995005,0.014508799999994437,0.013414399999994941,,,
Trondheim/audio/04,,0.0077923999999995885,0.004958799999997154,0.009350879999999506,0.0008500799999922037,0.005242159999994556,,0.006517279999997072,0.0077923999999995885,0.006658959999995773,,,
Trondheim/audio/05,,0.00670119999998775,0.004264399999989621,0.0080414399999853,0.0007310399999909123,0.004508079999986592,,0.005604639999987171,0.00670119999998775,0.005726479999985656,,,
Trondheim/audio/06,,0.007994799999977431,0.005087599999981762,0.009593759999972917,0.0008721599999859109,0.005378319999977066,,0.0066865599999772485,0.007994799999977431,0.0068319199999749,,,
Trondheim/audio/07,,0.007589999999986219,0.00482999999999123,0.009107999999983463,0.0008279999999984966,0.005105999999990729,,0.006347999999988474,0.007589999999986219,0.006485999999988223,,,
Trondheim/audio/08,,0.008333600000014485,0.005303200000014385,0.010000320000017382,0.0009091200000170829,0.00560624000002008,,0.006969920000017282,0.008333600000014485,0.0071214400000201294,,,
Trondheim/audio/09,,0.006798000000003412,0.004326000000006047,0.008157600000004095,0.0007416000000119993,0.004573200000010047,,0.00568560000000673,0.006798000000003412,0.00580920000000873,,,
Trondheim/audio/10,,0.007532799999978579,0.0047935999999850765,0.009039359999974295,0.0008217599999937875,0.005067519999983006,,0.006300159999980792,0.007532799999978579,0.006437119999979757,,,
Trondheim/video,0.00950400000000684,0.013409600000008126,0.010529600000007022,0.01470560000000809,0.0051840000000051845,0.010817600000008198,0.011825600000006986,0.014261600000008201,0.013409600000008126,0.01440560000000879,0.048720000000006536,0.047280000000005984,0.011825600000006986
Trondheim/video/01,,0.009401600000003896,0.006413600000003683,0.01069760000000386,0.0007200000000047169,0.006737600000004562,,0.007373600000002867,0.009401600000003896,0.007493600000003653,,,
Trondheim/video/02,,0.0108321600000032,0.007952160000002095,0.012128160000003163,0.0009657599999979283,0.008231040000000078,,0.010484160000002518,0.0108321600000032,0.010628160000003106,,,
Trondheim/video/03,0.013826800000003914,0.012714400000003678,0.010406800000003713,0.013346800000004322,0.0010893599999981518,0.010633600000003796,0.011354800000002996,0.011702800000003677,0.012714400000003678,0.011846800000004265,0.011354800000002996,0.012590800000003455,0.011354800000002996
Trondheim/video/04,,0.00809600000000188,0.005152000000002488,0.009715200000002255,0.0008832000000040807,0.005446400000003848,,0.006771200000002864,0.00809600000000188,0.006918400000003544,,,
Trondheim/video/05,,0.006802400000012199,0.004328800000010347,0.008162880000014638,0.0007420800000090821,0.004576160000013374,,0.005689280000012786,0.006802400000012199,0.0058129600000143,,,
Trondheim/video/06,,0.006877200000001693,0.004376400000001723,0.008252640000002032,0.0007502400000021225,0.004626480000002431,,0.005751840000002062,0.006877200000001693,0.005876880000002416,,,
Trondheim/video/07,,0.007906799999997105,0.005031599999998804,0.009488159999996526,0.000862560000001622,0.005319119999999344,,0.006612959999998225,0.007906799999997105,0.006756719999998495,,,
Trondheim/video/08,,0.007647199999993859,0.004866399999997384,0.00917663999999263,0.0008342400000032058,0.0051444799999984525,,0.006395839999996156,0.007647199999993859,0.00653487999999669,,,
Trondheim/video/09,,0.008452400000003024,0.00537880000000257,0.010142880000003629,0.0009220800000022678,0.005686160000003326,,0.007069280000003175,0.008452400000003024,0.007222960000003553,,,
Trondheim/video/10,,0.007083999999988322,0.004507999999990631,0.008500799999985986,0.0007727999999929125,0.004765599999988268,,0.005924799999988295,0.007083999999988322,0.006053599999987114,,,
