,C0,C2,C5,C6,C7,C8,C11,C13,C16,C24,C26
Trondheim/audio,0.004124639999993462,0.005711039999994227,0.005393759999996917,0.005869679999992883,0.005711039999994227,0.010820959999993107,0.010820959999993107,0.0464985599999963,0.010820959999993107,0.005393759999996917,0.005711039999994227
Trondheim/audio/01,0.00367536000000257,0.005953120000000922,0.003083520000004114,0.0060944800000015675,0.005935840000002912,0.009640640000000644,0.009640640000000644,0.05649264000000542,0.009640640000000644,0.003083520000004114,0.005935840000002912
Trondheim/audio/02,0.005432639999995104,0.007524239999998628,0.0042935200000044915,0.007679919999997509,0.007521279999998853,0.011353119999998995,0.011353119999998995,0.07207496000000191,0.011353119999998995,0.0042935200000044915,0.007521279999998853
Trondheim/audio/03,0.006978879999998355,0.009071360000000084,0.00553496000000564,0.00922616000000076,0.009067520000002105,0.012900240000000451,0.012900240000000451,0.11860208000000227,0.012900240000000451,0.00553496000000564,0.009067520000002105
Trondheim/audio/04,0.0035651199999904293,0.004936319999991667,0.0028915199999914876,0.0050734399999896596,0.004936319999991667,0.007815839999992136,0.007815839999992136,0.02948079999998754,0.0076787199999941436,0.0028915199999914876,0.004936319999991667
Trondheim/audio/05,0.003498559999997042,0.004844159999997544,0.002887680000000614,0.004978719999996883,0.004844159999997544,0.007669919999997887,0.007669919999997887,0.02893039999999303,0.007535359999998548,0.002887680000000614,0.004844159999997544
Trondheim/audio/06,0.0035401599999858036,0.004901759999988542,0.0032486400000095728,0.005037919999985263,0.004901759999988542,0.00776111999999074,0.00776111999999074,0.02927439999998427,0.007624959999994019,0.0032486400000095728,0.004901759999988542
Trondheim/audio/07,0.004083039999983384,0.005653439999981913,0.0029164799999961133,0.005810479999979634,0.005653439999981913,0.008951279999976691,0.008951279999976691,0.03376359999998613,0.00879423999997897,0.0029164799999961133,0.005653439999981913
Trondheim/audio/08,0.003610880000010752,0.004999680000011608,0.003123839999986444,0.005138560000013115,0.004999680000011608,0.007916160000014827,0.007916160000014827,0.0298592000000113,0.00777728000001332,0.003123839999986444,0.004999680000011608
Trondheim/audio/09,0.003134559999992348,0.0043401599999910445,0.004099039999992726,0.004460719999990204,0.0043401599999910445,0.006871919999987597,0.006871919999987597,0.025920399999996846,0.006751359999988438,0.004099039999992726,0.0043401599999910445
Trondheim/audio/10,0.003939520000017183,0.0054547200000172325,0.0032198400000140737,0.00560624000002008,0.0054547200000172325,0.00863664000002018,0.00863664000002018,0.03257680000001528,0.008485120000017332,0.0032198400000140737,0.0054547200000172325
Trondheim/video,0.003317600000006138,0.004593600000006859,0.004338400000005294,0.0047212000000076415,0.004593600000006859,0.00800192000000699,0.00800192000000699,0.04029440000000406,0.00800192000000699,0.004338400000005294,0.004593600000006859
Trondheim/video/01,0.0037086399999992636,0.00566463999999911,0.0030988800000031347,0.005807279999999082,0.005679679999998299,0.009301999999999921,0.009301999999999921,0.05125583999999783,0.009301999999999921,0.0030988800000031347,0.005679679999998299
Trondheim/video/02,0.005361599999996969,0.007194879999998349,0.004737839999998883,0.007346959999997793,0.00721935999999701,0.01092663999999921,0.01092663999999921,0.06647327999999675,0.01092663999999921,0.004737839999998883,0.00721935999999701
Trondheim/video/03,0.006872800000000012,0.008706880000000083,0.0059655200000001685,0.008858160000000836,0.008730560000000054,0.012438640000000944,0.012438640000000944,0.1119364799999989,0.012438640000000944,0.0059655200000001685,0.008730560000000054
Trondheim/video/04,0.0035838400000045567,0.00496224000000467,0.003713279999995933,0.005100080000005391,0.00496224000000467,0.007856880000005617,0.007856880000005617,0.029635600000002427,0.007719040000004895,0.003713279999995933,0.00496224000000467
Trondheim/video/05,0.003879199999992977,0.005371199999991916,0.003375360000006822,0.005520399999991099,0.005371199999991916,0.008504399999988976,0.008504399999988976,0.032077999999994944,0.008355199999989793,0.003375360000006822,0.005371199999991916
Trondheim/video/06,0.0036316799999980276,0.005028479999996449,0.0033023999999954867,0.0051681599999966465,0.005028479999996449,0.00796175999999349,0.00796175999999349,0.03003119999999626,0.007822079999993292,0.0033023999999954867,0.005028479999996449
Trondheim/video/07,0.003502719999993076,0.004849919999994512,0.0034406399999937776,0.004984639999992879,0.004849919999994512,0.0076790399999957515,0.0076790399999957515,0.028964799999993573,0.007544319999997384,0.0034406399999937776,0.004849919999994512
Trondheim/video/08,0.004122559999991893,0.005708159999990414,0.003252480000000446,0.005866719999989556,0.005708159999990414,0.009037919999986599,0.009037919999986599,0.03409039999999308,0.008879359999987457,0.003252480000000446,0.005708159999990414
Trondheim/video/09,0.0034174399999997718,0.004731839999998044,0.003728640000005612,0.004863279999998582,0.004731839999998044,0.007492079999995127,0.007492079999995127,0.02825960000000194,0.007360639999994589,0.003728640000005612,0.004731839999998044
Trondheim/video/10,0.0037024000000087653,0.005126400000008857,0.0030931199999955084,0.0052688000000102875,0.005126400000008857,0.008116800000010471,0.008116800000010471,0.03061600000000908,0.007974400000009041,0.0030931199999955084,0.005126400000008857
