,C0,C2,C3,C7,C9,C13,C14,C18,C24
Trondheim/audio,0.006671839999995655,0.005221439999996136,0.006671839999995655,0.007106959999994444,0.006671839999995655,0.006671839999995655,0.006671839999995655,0.005221439999996136,
Trondheim/audio/01,0.007797359999997866,0.00048128000000247084,0.006108319999999168,0.0080444799999988,0.006262719999998723,0.006108319999999168,0.003944719999999791,0.003705599999996423,0.009443439999998304
Trondheim/audio/02,0.009357200000000176,0.0006758400000066445,0.007660959999999051,0.009596399999999505,0.007816079999997783,0.007660959999999051,0.005258800000000008,0.00526615999999791,0.011002560000001438
Trondheim/audio/03,0.010863520000000904,0.0008050400000065849,0.009163199999999705,0.011102720000000232,0.009314239999998364,0.009163199999999705,0.006521759999998267,0.006772479999998637,0.012508880000002165
Trondheim/audio/04,0.005425199999990582,0.000491519999997081,0.0043401599999910445,0.006630799999989279,0.004460719999990204,0.0043401599999910445,0.003857919999994408,0.0028934399999940297,0.0065102399999901195
Trondheim/audio/05,0.005634000000000583,0.0005507200000067769,0.004507199999999045,0.006886000000001502,0.004632399999998427,0.004507199999999045,0.00400640000000152,0.0030047999999993635,0.006760800000002121
Trondheim/audio/06,0.0065987999999777,0.0005673599999909129,0.005279039999976476,0.006452159999980722,0.005425679999973454,0.005279039999976476,0.00498575999998252,0.0035193599999843173,0.007918559999978925
Trondheim/audio/07,0.006807599999987701,0.0005510400000048321,0.005446079999984477,0.006656319999990501,0.005597359999981677,0.005446079999984477,0.005143519999990076,0.003630719999989651,0.008169119999990926
Trondheim/audio/08,0.0061596000000037066,0.0006329599999901347,0.004927680000001544,0.00752840000000532,0.005064560000000995,0.004927680000001544,0.004380160000003741,0.0032851200000010294,0.007391520000005869
Trondheim/audio/09,0.006933600000010642,0.0005939200000000255,0.005546880000011356,0.006779520000009143,0.005700960000012856,0.005546880000011356,0.002726240000001212,0.0036979200000075707,0.008320320000009929
Trondheim/audio/10,0.006714000000009435,0.00048000000001025,0.005371200000013232,0.006564800000006699,0.005520400000015968,0.005371200000013232,0.00507280000000776,0.0035808000000088214,0.008056800000005637
Trondheim/video,0.006163999999998282,0.004823999999997497,0.006163999999998282,0.006565999999995853,0.006163999999998282,0.006163999999998282,0.006163999999998282,0.004823999999997497,
Trondheim/video/01,0.007590479999999289,0.0005292800000020748,0.005918080000000714,0.00760183999999775,0.0060719200000001194,0.005918080000000714,0.004166320000003054,0.0036921599999963917,0.009128879999998674
Trondheim/video/02,0.009044400000000508,0.000698719999997266,0.007364320000002422,0.009055759999998969,0.0075104800000023175,0.007364320000002422,0.005347920000003725,0.00514607999999761,0.010582799999999892
Trondheim/video/03,0.010329999999999728,0.0008595200000005576,0.008633920000001183,0.01034135999999819,0.008764080000000618,0.008633920000001183,0.006806320000002586,0.006431679999996831,0.011868399999999113
Trondheim/video/04,0.005968800000001551,0.0005286399999988589,0.004775040000001951,0.0072952000000015005,0.004907680000002301,0.004775040000001951,0.0045097600000012505,0.0031833600000013007,0.00716256000000115
Trondheim/video/05,0.006174000000005009,0.000586240000004068,0.004939200000006139,0.00603680000000395,0.005076400000007197,0.004939200000006139,0.002703359999998156,0.0032928000000040925,0.007408800000003879
Trondheim/video/06,0.005875199999987757,0.0005875199999962888,0.004700159999988074,0.00718079999998622,0.004830719999986854,0.004700159999988074,0.004177919999992952,0.0031334399999920493,0.00705023999998744
Trondheim/video/07,0.007027199999992462,0.00049504000000411,0.005621759999993259,0.006871039999992945,0.0057779199999927755,0.005621759999993259,0.0053094399999942254,0.003747839999995506,0.008432639999991665
Trondheim/video/08,0.005554800000002302,0.0005004799999994702,0.004443840000000421,0.0067892000000036035,0.00456727999999984,0.004443840000000421,0.0039500800000027425,0.0029625600000002805,0.006665760000004184
Trondheim/video/09,0.006782399999998745,0.0004841599999991786,0.005425920000000417,0.006631679999998141,0.005576640000001021,0.005425920000000417,0.00512447999999921,0.003617280000000278,0.008138879999997073
Trondheim/video/10,0.0068903999999960774,0.0005116800000024568,0.0055123199999975725,0.006737279999995849,0.005665439999997801,0.0055123199999975725,0.005206079999997115,0.0036748799999983817,0.008268479999994582
