,C0,C1,C3,C9,C12,C15,C19,C23,C24,C28
Trondheim/audio,0.007346079999990707,,0.006896319999995626,0.04995919999999643,0.007645919999987427,0.007083039999994156,0.0038979199999928937,0.007046239999993986,0.007346079999990707,
Trondheim/audio/01,0.012444960000003391,0.014086080000009105,0.010982080000005112,0.05603488000000212,0.012697520000003237,0.011282080000004413,0.000512000000000512,0.01101008000000192,0.012441520000002981,
Trondheim/audio/02,0.006725680000002399,0.008233200000002938,0.005433920000001535,0.06930160000000285,,0.0037544800000013367,0.0006377600000000427,0.003623040000000799,0.006725680000002399,
Trondheim/audio/03,0.008018079999999372,0.009628560000006559,0.0067031200000009505,0.0820404000000039,,0.005042879999994199,0.0007766400000051021,0.004913439999995717,0.008016079999997316,
Trondheim/audio/04,,0.010567679999994084,0.009338879999994276,0.029736959999993928,0.009584639999992817,0.008232959999993739,0.000491519999997081,0.008355839999993009,0.009338879999994276,
Trondheim/audio/05,,0.012755520000027332,0.01127232000002465,0.03589344000000949,0.011568960000026607,0.009937440000022946,0.0005932800000039151,0.010085760000023924,0.01127232000002465,
Trondheim/audio/06,,0.013092639999982225,0.010047839999984376,0.02981519999999449,0.011874719999980243,0.010200079999982847,0.0006089599999938855,0.010352319999981319,0.0115702399999833,
Trondheim/audio/07,,0.011689120000013986,0.010329920000010873,0.03289264000001424,0.010601760000007232,0.009106640000005939,0.0005436799999927189,0.009242560000004119,0.010329920000010873,
Trondheim/audio/08,,0.011572160000000054,0.010226559999999552,0.032563519999996515,0.010495679999998231,0.00901551999999839,0.0005382399999973586,0.009150079999997729,0.010226559999999552,
Trondheim/audio/09,,0.010670879999977956,0.009430079999980023,0.030027359999991177,0.009678239999978189,0.008313359999981174,0.0004963199999963308,0.008437439999980256,0.009430079999980023,
Trondheim/audio/10,,0.011035520000035604,0.009752320000032455,0.031053440000022192,0.010008960000035927,0.008597440000031042,0.0005132800000069437,0.008725760000032778,0.009752320000032455,
Trondheim/video,0.007032479999997676,,0.006601919999997818,0.046311199999999886,0.007319519999997581,0.006745439999997771,0.003731519999998767,0.006745439999997771,0.007032479999997676,
Trondheim/video/01,0.016015039999997427,0.016337599999999952,0.01194008000000224,0.05426328000000247,0.015073600000000908,0.009981680000006321,0.0006320000000030745,0.012256080000003777,0.014757599999999371,0.09216864000000236
Trondheim/video/02,0.009956959999996684,0.009956959999996684,0.005882000000001497,0.06808000000000192,,0.004562879999999936,0.0007880000000035636,0.004420239999999964,0.008530559999996967,
Trondheim/video/03,0.011407999999997642,0.011455039999999528,0.007333040000002455,0.09892824000000111,,0.006020640000002686,0.0009248800000030144,0.005875760000002117,0.010006239999999167,
Trondheim/video/04,,0.011964320000004136,0.010573120000003655,0.03366704000000098,0.010851360000003751,0.009321040000003222,0.0005564800000001924,0.00946016000000327,0.010573120000003655,
Trondheim/video/05,,0.01217759999998691,0.010761599999987936,0.03426719999999506,0.01104479999998631,0.00948719999998815,0.0005663999999967473,0.009628799999987336,0.010761599999987936,
Trondheim/video/06,,0.012039999999991835,0.010639999999991545,0.03387999999999636,0.01091999999998805,0.009379999999989508,0.0005599999999930105,0.00951999999998776,0.010639999999991545,
Trondheim/video/07,0.011491200000019575,0.013003200000021309,0.00997920000001784,0.030525040000011217,0.011793600000022053,0.01013040000001908,0.0006048000000049569,0.010281600000020319,0.011491200000019575,
Trondheim/video/08,,0.01129008000001619,0.009977280000015298,0.03176976000000309,0.010239840000018319,0.008795760000015918,0.0005251200000060408,0.008927040000017428,0.009977280000015298,
Trondheim/video/09,0.01158847999999324,0.01311327999999179,0.01006367999999469,0.030976799999997695,0.01189343999999437,0.010216159999995256,0.000609920000002262,0.010368639999995821,0.01158847999999324,
Trondheim/video/10,,0.011159360000007723,0.009861760000006825,0.031401920000000416,0.010121280000007005,0.008693920000006017,0.0005190400000003592,0.008823680000006107,0.009861760000006825,
