,C0,C2,C4,C10,C14,C18,C19,C28,C29
Trondheim/audio,0.005681280000004563,0.005423040000003709,0.006090400000001495,0.008458080000004031,0.005939520000005416,0.0030988800000031347,0.008716320000004885,0.007101600000005703,0.005939520000005416
Trondheim/audio/01,0.006055199999998706,0.003498559999997042,0.004978719999996883,0.0070412799999992615,0.005884639999997887,0.0005593599999969001,0.007310399999997941,0.007095679999999049,0.005884639999997887
Trondheim/audio/02,0.007319840000000966,0.004755840000001399,0.008719040000002565,0.008591840000001127,0.007141920000002244,0.0006851999999959446,0.008846240000004002,0.008360320000001309,0.007141920000002244
Trondheim/audio/03,0.008759280000003145,0.006206400000003498,0.010280800000003865,0.010142480000002507,0.008547360000001447,0.0008163999999943883,0.010419120000005222,0.009792239999999452,0.008547360000001447
Trondheim/audio/04,0.007784639999989906,0.005045599999988326,0.009370399999987455,0.009226239999989616,0.006487199999988036,0.0005766399999913574,0.009514559999985295,0.007784639999989906,0.006487199999988036
Trondheim/audio/05,0.007858079999998324,0.005093199999990361,0.009458799999997325,0.009313280000000645,0.006548399999992682,0.0005820799999867177,0.009604319999994004,0.007858079999998324,0.006548399999992682
Trondheim/audio/06,0.006687359999993703,0.004334399999997629,0.008049599999992552,0.00792575999999201,0.0055727999999959366,0.0004953600000021652,0.008173439999993093,0.006687359999993703,0.0055727999999959366
Trondheim/audio/07,0.00808703999999949,0.005241599999997959,0.009734399999999255,0.009584639999999922,0.006739199999998391,0.0005990399999973306,0.009884159999998587,0.00808703999999949,0.006739199999998391
Trondheim/audio/08,0.007953120000010472,0.005154800000006787,0.009573200000012605,0.009425920000012411,0.0066276000000087265,0.0005891200000007757,0.009720480000012799,0.007953120000010472,0.0066276000000087265
Trondheim/audio/09,0.0077457600000130356,0.005020400000013581,0.009323600000016086,0.00918016000001387,0.006454800000014416,0.0005737600000088605,0.0094670400000183,0.0077457600000130356,0.006454800000014416
Trondheim/audio/10,0.007585920000011015,0.004916800000003718,0.009131200000012996,0.008990720000014107,0.006321600000006811,0.0005619199999955526,0.009271680000011884,0.007585920000011015,0.006321600000006811
Trondheim/video,0.005336319999997841,0.005093759999997616,0.005719039999997122,0.007939839999997034,0.005578879999998065,0.002910719999999145,0.008182399999997259,0.006670399999997301,0.005578879999998065
Trondheim/video/01,0.005924000000000262,0.0032759999999996126,0.004661999999999722,0.007010799999999762,0.005924000000000262,0.0004982399999988729,0.007262799999999459,0.007058000000000675,0.005924000000000262
Trondheim/video/02,0.0074635999999994596,0.005092799999998121,0.009104799999999358,0.008955600000000175,0.007462399999999647,0.0007034399999987784,0.009253999999998541,0.008805200000001179,0.007462399999999647
Trondheim/video/03,0.008863200000000404,0.006484000000000378,0.010496000000001615,0.010355200000001119,0.008853600000001904,0.0008277599999981788,0.010636800000002111,0.010204800000002123,0.008853600000001904
Trondheim/video/04,0.007728480000006144,0.005009200000005265,0.009302800000007494,0.009159680000006887,0.006440400000006008,0.0005724800000024288,0.009445920000008101,0.007728480000006144,0.006440400000006008
Trondheim/video/05,0.007970399999994271,0.00516599999999201,0.009593999999992775,0.009446399999994526,0.006641999999992265,0.0005903999999929965,0.009741599999991024,0.007970399999994271,0.006641999999992265
Trondheim/video/06,0.00716256000000115,0.004642400000001601,0.00862160000000145,0.0084889600000011,0.005968800000001551,0.000530560000001401,0.0087542400000018,0.00716256000000115,0.005968800000001551
Trondheim/video/07,0.006834240000006986,0.004429600000008804,0.008226400000008738,0.008099840000006964,0.005695200000008782,0.0005062400000070966,0.008352960000010512,0.006834240000006986,0.005695200000008782
Trondheim/video/08,0.008043839999999136,0.005213600000001151,0.009682399999999092,0.00953343999999845,0.006703200000000464,0.0005958400000025676,0.009831359999999734,0.008043839999999136,0.006703200000000464
Trondheim/video/09,0.006795360000001693,0.004404399999998532,0.008179600000001841,0.008053760000002796,0.005662799999999635,0.000503359999996178,0.008305440000000885,0.006795360000001693,0.005662799999999635
Trondheim/video/10,0.008255520000002292,0.005350800000005762,0.009937200000003088,0.0097843200000014,0.006879600000004871,0.0006115200000067489,0.010090080000004775,0.008255520000002292,0.006879600000004871
