,C0,C2,C3,C7,C9,C15,C16,C19,C22,C25,C27,C29
Trondheim/audio,0.005718720000011501,,,0.005345760000007971,0.003232320000009281,0.005345760000007971,0.005345760000007971,0.005345760000007971,0.006588960000009081,0.005345760000007971,0.006588960000009081,0.038860480000007414
Trondheim/audio/01,0.006283040000006679,0.006151039999998886,0.007339840000003761,0.004366560000004682,0.00048191999999858126,0.0031865600000102745,0.004068240000005829,0.0031865600000102745,0.004471040000002091,0.004068240000005829,0.007121919999999449,0.04576896000000019
Trondheim/audio/02,0.007800960000004409,0.007382960000004601,0.008626960000004402,0.005795200000004996,0.0006180800000024078,0.0045196799999978055,0.005391120000005856,0.0045196799999978055,0.0059854399999998975,0.005391120000005856,0.008550559999999763,0.05943087999999719
Trondheim/audio/03,0.00898536000000405,0.008678880000005051,0.009970080000005765,0.00716688000000687,0.0007613600000020426,0.005671279999997836,0.006653440000008004,0.005671279999997836,0.00725552000000107,0.006653440000008004,0.009922240000001636,0.08507047999999884
Trondheim/audio/04,0.008714160000025117,0.006573840000015707,0.008102640000018368,0.006573840000015707,0.0006115200000067489,0.006573840000015707,0.006573840000015707,0.006573840000015707,0.008102640000018368,0.006573840000015707,0.008102640000018368,0.03439800000001014
Trondheim/audio/05,0.008673119999976109,0.006542879999983597,0.008064479999980279,0.004367839999986245,0.0006086399999958303,0.006542879999983597,0.006542879999983597,0.006542879999983597,0.008064479999980279,0.006542879999983597,0.005833439999989309,0.03423599999999283
Trondheim/audio/06,0.006931199999996807,0.005228799999997591,0.006444799999997031,0.0033467999999956533,0.0004863999999997759,0.005228799999997591,0.003277279999998939,0.005228799999997591,0.004640479999999059,0.003277279999998939,0.00477319999999537,0.027360000000001605
Trondheim/audio/07,0.00730968000002008,0.0055143200000102865,0.006796720000011192,0.003443120000007127,0.0005129600000088885,0.0055143200000102865,0.0036314400000065916,0.0055143200000102865,0.00512344000000553,0.0036314400000065916,0.004763920000009136,0.02885400000001681
Trondheim/audio/08,0.008463360000000364,0.0063846400000002745,0.007869440000000338,0.0063846400000002745,0.0005939200000000255,0.0063846400000002745,0.0063846400000002745,0.0063846400000002745,0.007869440000000338,0.0063846400000002745,0.009948160000000428,0.03340800000000144
Trondheim/audio/09,0.007929840000002741,0.005982160000002068,0.007373360000002549,0.003764879999998527,0.0005564800000001924,0.005982160000002068,0.003850240000005556,0.005982160000002068,0.005224640000008662,0.003850240000005556,0.005061679999997182,0.03130199999999661
Trondheim/audio/10,0.00801647999998778,0.006047519999995643,0.007453919999996117,0.003887439999999742,0.0005625599999916631,0.006047519999995643,0.0037360799999959227,0.006047519999995643,0.0049624799999961056,0.0037360799999959227,0.0052514400000021055,0.031643999999985795
Trondheim/video,0.006333279999996222,,,0.005920239999996468,0.0035796799999978646,0.005920239999996468,0.005920239999996468,0.005920239999996468,0.007297039999995647,0.005920239999996468,0.007297039999995647,0.04512751999999942
Trondheim/video/01,0.007516559999999117,0.0074920799999969034,0.009042479999996189,0.004781919999999218,0.0006201599999968721,0.004072640000000405,0.004833839999999867,0.004072640000000405,0.005055519999999092,0.004833839999999867,0.0065413599999999406,0.05489024000000242
Trondheim/video/02,0.008923679999998768,0.008961519999997947,0.010511919999997232,0.005997200000001257,0.0007678399999964114,0.00505863999999967,0.006463279999998406,0.00505863999999967,0.006490720000000394,0.006463279999998406,0.00775664000000198,0.06909176000000095
Trondheim/video/03,0.01016575999999958,0.010227119999999701,0.011777519999998987,0.007566160000001432,0.0008963199999971749,0.006268080000003451,0.008010879999998721,0.006268080000003451,0.00795439999999914,0.008010879999998721,0.009325600000002154,0.09587544000000214
Trondheim/video/04,0.008882879999999815,0.006701120000000671,0.008259520000001075,0.004284880000001934,0.0006233599999987405,0.006701120000000671,0.006701120000000671,0.006701120000000671,0.008259520000001075,0.006701120000000671,0.0057744800000012475,0.035064000000000206
Trondheim/video/05,0.008673119999993872,0.006542879999997808,0.008064479999998042,0.003899600000000447,0.0006086399999958303,0.006542879999997808,0.004243680000001859,0.006542879999997808,0.005802880000000954,0.004243680000001859,0.010194719999994106,0.03423599999999283
Trondheim/video/06,0.007273199999996649,0.005486799999999903,0.006762800000000624,0.003129520000005215,0.0005103999999960251,0.005486799999999903,0.0032641600000040683,0.005486799999999903,0.004647360000003431,0.0032641600000040683,0.00854919999999737,0.028709999999996683
Trondheim/video/07,0.009010559999985901,0.006797439999992605,0.008378239999991877,0.00446919999999551,0.0006323199999940243,0.006797439999992605,0.004241279999998682,0.006797439999992605,0.0056260799999989786,0.004241279999998682,0.006061199999994216,0.03556799999999072
Trondheim/video/08,0.00796175999999349,0.006006239999994278,0.0074030399999927,0.0038504800000005446,0.0005587200000007897,0.006006239999994278,0.0034711999999998966,0.006006239999994278,0.0046911999999998955,0.0034711999999998966,0.0054152800000011325,0.03142799999999468
Trondheim/video/09,0.008504399999988976,0.0064155999999933044,0.007907599999992243,0.004038079999997279,0.0005967999999967333,0.0064155999999933044,0.003947439999997471,0.0064155999999933044,0.005323439999997959,0.003947439999997471,0.005496479999997916,0.03356999999999388
Trondheim/video/10,0.007318800000000181,0.005521199999996895,0.006805199999995182,0.0033654399999996087,0.000513600000004999,0.005521199999996895,0.0034164799999985007,0.005521199999996895,0.004914879999997623,0.0034164799999985007,0.004817440000000062,0.02889000000000408
