,C0,C2,C4,C9,C11,C12,C23,C24,C25,C28
Trondheim/audio,0.034154399999998475,0.02517744000000377,0.01990199999999831,0.02556264000000752,0.046609199999995354,0.034154399999998475,0.023514000000002255,0.022469999999994883,0.01990199999999831,0.02530584000000502
Trondheim/audio/01,,0.011245440000013929,0.004399200000008818,0.01153872000001499,0.05623583999999937,,0.009632400000011643,0.008358480000012491,0.004399200000008818,0.011245440000013929
Trondheim/audio/02,,0.014396320000010121,0.007457440000006699,0.014687680000015746,0.08618327999999664,,0.012727840000010815,0.009004720000010735,0.007457440000006699,0.014392320000013115
Trondheim/audio/03,,0.012923520000008182,0.005996639999995779,0.013226880000004826,0.07145927999999557,,0.011255040000008876,0.010092000000003765,0.005996639999995779,0.012923520000008182
Trondheim/audio/04,,0.009819520000000637,0.004396799999980772,0.010112639999995565,0.035907200000004025,,0.008207360000000108,0.008353919999997572,0.004396799999980772,0.009819520000000637
Trondheim/audio/05,,0.008967279999986033,0.004015199999969354,0.009234959999979253,0.03279079999999368,,0.007495039999987796,0.007628879999984406,0.004015199999969354,0.008967279999986033
Trondheim/audio/06,,0.00833479999997877,0.0037319999999709808,0.008583599999973046,0.03047799999998091,,0.006966399999981832,0.0070907999999789695,0.0037319999999709808,0.00833479999997877
Trondheim/audio/07,,0.008709999999993556,0.003899999999987358,0.008969999999990819,0.031849999999991496,,0.007279999999994402,0.007409999999993033,0.003899999999987358,0.008709999999993556
Trondheim/audio/08,,0.008136480000018764,0.0036432000000132803,0.008379360000020597,0.029752800000011348,,0.00680064000001579,0.006922080000016706,0.0036432000000132803,0.008136480000018764
Trondheim/audio/09,,0.008415199999966205,0.0037679999999653546,0.008666399999960106,0.030771999999977595,,0.0070335999999713295,0.00715919999996828,0.0037679999999653546,0.008415199999966205
Trondheim/audio/10,,0.00923528000000573,0.004135200000007444,0.009510960000007174,0.03377080000000632,,0.007719040000004895,0.007856880000005617,0.004135200000007444,0.00923528000000573
Trondheim/video,0.041112960000003085,0.03045904000000199,0.023956800000002332,0.029528320000002495,0.05610528000000237,0.041112960000003085,0.0274941600000016,0.027050880000000888,0.023956800000002332,0.029219200000001777
Trondheim/video/01,,0.008919759999997723,0.003674399999997746,0.009164719999997573,0.044043599999998406,,0.007572479999998549,0.007405999999997803,0.003674399999997746,0.008919759999997723
Trondheim/video/02,,0.011816399999995397,0.005479519999994409,0.012105999999993955,0.05876911999999912,,0.010223599999996225,0.010270719999997624,0.005479519999994409,0.011816399999995397
Trondheim/video/03,,0.014433679999999782,0.006852479999997385,0.014712559999999542,0.09938216000000111,,0.01289983999999933,0.011659759999998798,0.006852479999997385,0.014433679999999782
Trondheim/video/04,,0.008259760000004945,0.0036984000000046535,0.00850632000000573,0.03020360000000366,,0.0069036800000041865,0.007026960000004578,0.0036984000000046535,0.008259760000004945
Trondheim/video/05,,0.008919040000002099,0.003993600000008257,0.00918528000000407,0.03261439999999993,,0.007454720000001913,0.007587840000002899,0.003993600000008257,0.008919040000002099
Trondheim/video/06,,0.009299599999980757,0.004163999999981627,0.009577199999977637,0.034005999999987324,,0.007772799999983704,0.007911599999982144,0.004163999999981627,0.009299599999980757
Trondheim/video/07,,0.009776640000005443,0.004377600000012194,0.010068480000008151,0.035750400000004845,,0.008171520000004762,0.008317440000006115,0.004377600000012194,0.009776640000005443
Trondheim/video/08,,0.00854919999999737,0.003827999999991505,0.008804399999995383,0.031261999999998125,,0.007145599999997643,0.007273199999996649,0.003827999999991505,0.00854919999999737
Trondheim/video/09,,0.00820079999999379,0.003671999999987463,0.00844559999999106,0.029987999999992354,,0.006854399999994598,0.006976799999993233,0.003671999999987463,0.00820079999999379
Trondheim/video/10,,0.009455039999988202,0.0042335999999849605,0.009737279999985304,0.03457439999999323,,0.007902719999989927,0.008043839999988478,0.0042335999999849605,0.009455039999988202
