,C0,C8,C11,C15,C16,C19,C22,C23,C27,C28,C29
Trondheim/audio,0.00931391999998965,,0.006079919999994132,0.004915679999992761,0.008020319999989312,0.008627919999995015,,0.008110479999999143,0.00931391999998965,0.006856079999998599,0.0050450399999917295
Trondheim/audio/01,0.017147840000014014,,0.0005225599999931774,0.0005017600000059019,0.014871760000005452,0.006207600000006863,,0.008456000000006014,0.017147840000014014,0.00858144000000749,0.004957120000003812
Trondheim/audio/02,,,0.0007354400000032513,0.0006329600000007929,,0.008748080000000158,,0.009740640000000411,,0.011314080000005333,0.006227360000000459
Trondheim/audio/03,0.01251144000000437,0.05135704000000629,0.0008588800000026708,0.0008856000000037056,0.01251144000000437,0.0048227200000070525,0.007763759999999564,0.007190960000006186,0.011049040000003174,0.008124240000000782,0.0010439200000043058
Trondheim/audio/04,,,0.0006387200000119719,0.0005340799999942192,,0.0034715199999908464,,0.006275439999988919,,0.0064089599999874736,0.003605039999989401
Trondheim/audio/05,,,0.0005718399999921076,0.000636799999995219,,0.0036599999999893384,,0.005123999999987916,,0.005270399999986353,0.0007959999999940237
Trondheim/audio/06,,,0.000596159999986412,0.0006355200000029981,,0.003932000000013147,,0.005504800000011301,,0.005662080000014669,0.0007944000000037477
Trondheim/audio/07,,,0.000555840000004082,0.0006060800000113886,,0.0035739999999933048,,0.00500359999999489,,0.005146559999992917,0.0007576000000142358
Trondheim/audio/08,,,0.0006329599999901347,0.0004899200000068049,,0.0031844800000158102,,0.005756560000023114,,0.0058790400000248155,0.0033069600000175114
Trondheim/audio/09,,,0.0006009600000140836,0.0005033600000103888,,0.0030320000000045866,,0.004244800000002158,,0.004366080000004047,0.000629200000012986
Trondheim/audio/10,,,0.0005580799999904684,0.0005929600000058599,,0.0038542400000096677,,0.005597200000011071,,0.0057571200000126055,0.0006396800000061376
Trondheim/video,0.010846079999993208,,0.007080079999996158,0.005724319999995231,0.009339679999992967,0.010044079999996569,,0.009571439999998432,0.010846079999993208,0.007983919999999145,0.0058749599999945445
Trondheim/video/01,,,0.0006179200000033802,0.0005830400000021996,,0.005767600000003981,,0.008301600000004683,,0.008447360000005233,0.0043148800000025744
Trondheim/video/02,,,0.000739760000003642,0.0007203200000027721,,0.007123440000004422,,0.0097184000000059,,0.009811680000005651,0.005679200000002993
Trondheim/video/03,,,0.0008659200000042944,0.0008599200000034557,,0.011292880000004502,,0.011002640000004504,,0.011210000000005493,0.007077520000002835
Trondheim/video/04,,,0.0005510399999977267,0.0005055999999967753,,0.003286399999996803,,0.005940799999997637,,0.006067199999996831,0.003412799999995997
Trondheim/video/05,,,0.001810800000008328,0.00048288000000695774,,0.003138720000009698,,0.00543240000000722,,0.00555312000000896,0.0030180000000079588
Trondheim/video/06,,,0.0006326400000062904,0.0005235200000015539,,0.0034028800000029946,,0.006151360000004047,,0.006282240000004435,0.003533760000003383
Trondheim/video/07,,,0.0005043200000045545,0.0005052799999987201,,0.003284319999998786,,0.005937039999999172,,0.006063359999998852,0.003410639999998466
Trondheim/video/08,,,0.0006220799999994142,0.0005667199999948025,,0.003683679999994638,,0.006658959999995773,,0.006800639999994473,0.0038253599999933385
Trondheim/video/09,,,0.0005417600000043876,0.0006159999999937327,,0.003277999999994563,,0.00458919999999452,,0.00472031999999345,0.0007699999999921658
Trondheim/video/10,,,0.0005539200000015398,0.0005344000000064852,,0.003473600000006627,,0.006279200000005147,,0.006412800000006769,0.0036072000000082483
