,C0,C3,C10,C13,C14,C16,C21,C27,C28,C29
Trondheim/audio,0.008738399999991486,0.00860599999999323,0.007414399999991161,0.00860599999999323,0.007414399999991161,0.010945999999997014,0.007281999999992905,0.00860599999999323,0.009797599999995299,0.007149599999994649
Trondheim/audio/01,0.007988479999998077,0.006159200000002585,0.006428479999996739,0.006159200000002585,0.004368000000006589,0.008509600000003559,0.005036080000007104,0.006288239999996392,0.009827200000007252,0.004368000000006589
Trondheim/audio/02,0.009547599999997658,0.007718320000002166,0.00798759999999632,0.007718320000002166,0.005926960000007142,0.01006872000000314,0.006434160000008404,0.007847359999995973,0.007174320000004286,0.005926960000007142
Trondheim/audio/03,0.011129519999993676,0.009289840000000993,0.009559119999995147,0.009289840000000993,0.007513200000005327,0.011017280000000795,0.007992400000006228,0.0094188799999948,0.008769520000001307,0.007513200000005327
Trondheim/audio/04,,0.006106000000002609,0.006106000000002609,0.006106000000002609,0.00482799999999628,0.007668000000002451,0.0034079999999931943,0.006247999999999365,0.007896960000003617,0.004685999999999524
Trondheim/audio/05,,0.00459687999999403,0.00596351999999456,0.00459687999999403,0.00459687999999403,0.00596351999999456,0.004099920000001589,0.005715039999998339,0.006708960000004538,0.0032302399999935005
Trondheim/audio/06,0.007860159999999894,0.00501424000000128,0.006504960000000892,0.00501424000000128,0.00501424000000128,0.006504960000000892,0.004472159999998837,0.006233919999999671,0.007318079999997451,0.0035235200000016675
Trondheim/audio/07,0.007155279999984998,0.0056328799999860735,0.0056328799999860735,0.0056328799999860735,0.00426271999998562,0.0073075199999834695,0.005023919999992188,0.005785119999984545,0.008220959999988509,0.0039582399999886775
Trondheim/audio/08,,0.004996480000023951,0.004996480000023951,0.004996480000023951,0.0037811200000277267,0.00648192000002723,0.004456320000009839,0.0051315200000274785,0.007292160000012871,0.003511040000020671
Trondheim/audio/09,0.00752976000000416,0.0061353600000018105,0.0061353600000018105,0.0061353600000018105,0.0048803999999975645,0.007669200000002263,0.003346559999997112,0.006274799999999914,0.008307360000017638,0.004601520000001358
Trondheim/audio/10,,0.004463679999993531,0.005790719999993144,0.004463679999993531,0.004463679999993531,0.005790719999993144,0.003981119999998839,0.005549439999995798,0.006514559999999392,0.0031366399999939176
Trondheim/video,0.007930559999998366,0.007810399999998552,0.006728959999998452,0.007810399999998552,0.006728959999998452,0.009709999999996555,0.006608799999998638,0.007810399999998552,0.008891839999998652,0.006488639999998824
Trondheim/video/01,0.009069679999999636,0.00526344000000023,0.007667279999999721,0.00526344000000023,0.005910799999998773,0.007239039999998198,0.004366880000000961,0.007050559999999706,0.006838560000000271,0.0035459199999969826
Trondheim/video/02,0.007816880000000026,0.00667944000000098,0.006414480000000111,0.00667944000000098,0.005152320000000543,0.008751839999998623,0.005693360000000425,0.005884,0.003974399999998823,0.005152320000000543
Trondheim/video/03,0.010419680000000042,0.008015840000000551,0.009017280000000127,0.008015840000000551,0.006476719999998437,0.00949248000000047,0.007150800000001567,0.009938959999999497,0.005337919999998775,0.006476719999998437
Trondheim/video/04,0.007699839999995461,0.006247039999996318,0.006247039999996318,0.006247039999996318,0.0049395199999970885,0.007845119999995376,0.003486719999997945,0.006392319999996232,0.008000640000000558,0.004794239999997174
Trondheim/video/05,0.006361920000017562,0.005008320000015942,0.005008320000015942,0.005008320000015942,0.003790080000015905,0.0064972800000191455,0.00446688000000961,0.005143680000017525,0.007309440000014433,0.003519360000012739
Trondheim/video/06,0.007507519999983003,0.004789279999986462,0.006213119999983974,0.004789279999986462,0.004789279999986462,0.006213119999983974,0.004271519999992535,0.00595423999998701,0.006989759999989076,0.0033654399999889506
Trondheim/video/07,0.007062079999993642,0.004505119999993923,0.005844479999993268,0.004505119999993923,0.004505119999993923,0.005844479999993268,0.0040180799999980366,0.005600959999995325,0.006575039999997756,0.0031657599999945774
Trondheim/video/08,0.007354400000000538,0.004691600000001017,0.0060864000000009355,0.004691600000001017,0.004691600000001017,0.0060864000000009355,0.004184399999999755,0.005832800000000304,0.006847199999999276,0.003296800000001099
Trondheim/video/09,0.007414720000010533,0.004730080000008741,0.006136320000010187,0.004730080000008741,0.004730080000008741,0.006136320000010187,0.004218720000004339,0.005880640000007986,0.006903360000006131,0.0033238400000072943
Trondheim/video/10,0.006865520000001624,0.005551920000002042,0.005551920000002042,0.005551920000002042,0.004369680000003484,0.006996880000002648,0.002904960000002177,0.005683280000003066,0.007093440000002005,0.003994320000003881
