,C0,C1,C3,C5,C6,C8,C9,C12,C17,C20,C25,C28
Trondheim/audio,0.00643631999999883,0.007277360000003341,0.008536640000006201,0.007277360000003341,0.00769560000000169,0.006856079999995046,0.01002384000000589,0.0036379199999956313,0.00741728000000208,0.01002384000000589,0.007277360000003341,0.006716159999996307
Trondheim/audio/01,,0.004886400000010838,,0.004886400000010838,0.0053046400000091865,0.004437440000007342,0.007632880000013387,0.0007564800000068317,0.005012480000011976,0.007632880000013387,0.004886400000010838,0.0043113600000062036
Trondheim/audio/02,0.08439512000000349,0.006347840000010763,0.08295192000000284,0.006347840000010763,0.0067660800000091115,0.005988160000008236,0.010646240000010465,0.0009920000000036566,0.006492160000011182,0.010646240000010465,0.006347840000010763,0.005843840000007816
Trondheim/audio/03,0.09844959999999858,0.010611920000009434,0.09703760000000017,0.010611920000009434,0.005296240000003394,0.007390800000010245,0.012055120000010078,0.0011332000000052744,0.010753120000011052,0.012055120000010078,0.010611920000009434,0.007249600000008627
Trondheim/audio/04,,0.0034091200000005983,,0.0034091200000005983,0.004589200000005178,0.003802479999997388,0.006818240000001197,0.0007867199999935792,0.003540239999999528,0.006818240000001197,0.0034091200000005983,0.003671359999998458
Trondheim/audio/05,,0.004018559999991567,,0.004018559999991567,0.00540959999999302,0.004482239999987314,0.008037119999983133,0.000927359999991495,0.004173119999990149,0.008037119999983133,0.004018559999991567,0.004327679999988732
Trondheim/audio/06,,0.003983199999993303,,0.003983199999993303,0.005361999999990985,0.0044427999999925305,0.007966399999986606,0.0009191999999984546,0.004136399999993046,0.007966399999986606,0.003983199999993303,0.004289599999992788
Trondheim/audio/07,,0.003974880000015446,,0.003974880000015446,0.00535080000001642,0.004433520000020508,0.007949760000030892,0.0009172800000101233,0.004127760000017133,0.007949760000030892,0.003974880000015446,0.0042806400000188205
Trondheim/audio/08,,0.0037107200000008334,,0.0037107200000008334,0.004995200000003308,0.00413887999999929,0.007421440000001667,0.0008563199999969129,0.003853440000000319,0.007421440000001667,0.0037107200000008334,0.003996159999999804
Trondheim/audio/09,,0.003691999999986706,,0.003691999999986706,0.0049699999999930355,0.004117999999976973,0.007383999999973412,0.000851999999980535,0.0038339999999834617,0.007383999999973412,0.003691999999986706,0.003975999999980218
Trondheim/audio/10,,0.003883360000017433,,0.003883360000017433,0.005227600000019095,0.004331440000022724,0.007766720000034866,0.0008961600000105818,0.0040327200000191965,0.007766720000034866,0.003883360000017433,0.00418208000002096
Trondheim/video,0.006428960000000927,0.007296080000001481,0.008553920000002435,0.007296080000001481,0.007686800000001881,0.006848240000000061,0.009861120000001833,0.0036337599999995973,0.007435840000001193,0.009861120000001833,0.007296080000001481,0.00670848000000035
Trondheim/video/01,,0.004937600000001652,,0.004937600000001652,0.005328320000002051,0.004467520000000391,0.008988240000002534,0.0007718399999987469,0.005066240000001443,0.008988240000002534,0.004937600000001652,0.0043388800000006
Trondheim/video/02,0.08187031999999839,0.006246880000000843,0.08056311999999899,0.006246880000000843,0.0066376000000012425,0.005780959999999169,0.010297520000001725,0.0009129599999972982,0.006377600000000427,0.010297520000001725,0.006246880000000843,0.0056502399999995845
Trondheim/video/03,0.11195696000000055,0.010543120000001238,0.11047136000000002,0.010543120000001238,0.005120079999999305,0.007425679999998991,0.012028720000001769,0.0011507199999964968,0.010691680000000758,0.012028720000001769,0.010543120000001238,0.007277119999999471
Trondheim/video/04,,0.0033155199999974627,,0.0033155199999974627,0.004463199999998224,0.00369807999999594,0.0066310399999949254,0.0007651199999969549,0.003443039999996955,0.0066310399999949254,0.0033155199999974627,0.0035705599999964477
Trondheim/video/05,,0.0036129600000052164,,0.0036129600000052164,0.004863600000003743,0.004029840000008278,0.007225920000010433,0.0008337600000061229,0.003751920000006237,0.007225920000010433,0.0036129600000052164,0.0038908800000072574
Trondheim/video/06,,0.0040726400000039575,,0.0040726400000039575,0.0054824000000053275,0.004542560000004414,0.008145280000007915,0.0009398400000009133,0.00422928000000411,0.008145280000007915,0.0040726400000039575,0.004385920000004262
Trondheim/video/07,,0.00345904000000985,,0.00345904000000985,0.004656400000008887,0.0038581600000142657,0.0069180800000197,0.0007982400000088319,0.0035920800000113218,0.0069180800000197,0.00345904000000985,0.0037251200000127938
Trondheim/video/08,,0.003373760000002335,,0.003373760000002335,0.004541600000003143,0.0037630400000026043,0.00674752000000467,0.0007785600000005388,0.0035035200000024247,0.00674752000000467,0.003373760000002335,0.0036332800000025145
Trondheim/video/09,,0.0032260799999974665,,0.0032260799999974665,0.004342799999999869,0.0035983199999947146,0.006452159999994933,0.0007444799999944962,0.0033501599999965492,0.006452159999994933,0.0032260799999974665,0.003474239999995632
Trondheim/video/10,,0.0036337599999995973,,0.0036337599999995973,0.004891600000000551,0.004053039999998731,0.007267519999999195,0.0008385599999982674,0.0037735199999993085,0.007267519999999195,0.0036337599999995973,0.00391327999999902
