,C0,C3,C5,C9,C13,C16,C20,C21,C23,C25,C26,C27,C29
Trondheim/audio,0.0021644799999762654,0.0014880799999836825,0.0014880799999836825,0.0013527999999851659,0.002570319999986026,0.03327887999999035,0.002570319999986026,0.009992479999993975,0.010060479999996375,0.004852559999989126,0.010551839999994428,0.0018939199999792322,0.004852559999989126
Trondheim/audio/01,0.0058508000000081495,0.0008914399999930822,0.0008914399999930822,0.000636799999995219,0.0005438399999988519,0.060109200000006524,0.0005411199999940663,0.005715520000009633,0.007204320000013809,0.004549200000006692,0.010248480000011995,0.006090800000006169,0.004549200000006692
Trondheim/audio/02,0.008583360000013585,0.00101311999999254,0.00101311999999254,0.0007584799999946767,0.000942320000000052,0.07186448000000922,0.0006818400000021541,0.009800880000014445,0.009884960000015042,0.005860960000010351,0.011560240000015654,0.008843680000016008,0.005860960000010351
Trondheim/audio/03,0.010016080000013972,0.0011460799999909455,0.0011460799999909455,0.0008914399999930822,0.0012055200000027355,0.09830056000000553,0.0008084000000039282,0.011233600000014832,0.011436880000015748,0.010016080000013972,0.01299296000001604,0.010300240000013616,0.010016080000013972
Trondheim/audio/04,0.0041534399999889615,0.0031761599999811096,0.000647200000010173,0.0005177600000081384,0.0004924799999912466,0.0305060800000021,0.0004924799999912466,0.005497199999986435,0.005497199999986435,0.003053999999984569,0.00781823999999176,0.004397759999982043,0.003053999999984569
Trondheim/audio/05,0.00473551999998989,0.0007696000000123604,0.0007696000000123604,0.0006156800000098883,0.0005814399999906072,0.03579096000001414,0.0005814399999906072,0.006267599999986828,0.006267599999986828,0.003543999999997993,0.009072640000013621,0.0050140799999880414,0.003543999999997993
Trondheim/audio/06,0.004871520000023111,0.003725280000026032,0.0007203999999916277,0.0005763199999933022,0.0006047999999907461,0.0348978400000135,0.0006047999999907461,0.006447600000029752,0.006447600000029752,0.0035820000000228447,0.009169920000033471,0.005158080000029486,0.0035820000000228447
Trondheim/audio/07,0.004240480000014202,0.0007963999999915927,0.0007963999999915927,0.0006371199999932742,0.0005206399999906353,0.036952959999993595,0.0005206399999906353,0.0056124000000181695,0.0056124000000181695,0.003118000000014831,0.00798208000001921,0.004489920000018799,0.003118000000014831
Trondheim/audio/08,0.004591360000013367,0.0006820000000118398,0.003511040000020671,0.0005456000000094718,0.0005244799999957195,0.03314520000002119,0.0005244799999957195,0.006076800000016647,0.006076800000016647,0.004861440000020423,0.00886600000002602,0.004861440000020423,0.004861440000020423
Trondheim/audio/09,0.004096319999987941,0.0006559999999922184,0.003132479999990778,0.0005247999999937747,0.0005587199999865788,0.031881599999991295,0.0005587199999865788,0.005421599999984039,0.005421599999984039,0.004337279999987231,0.008527999999984104,0.004337279999987231,0.004337279999987231
