,C0,C1,C5,C9,C11,C12,C13,C16,C17,C21,C23,C26,C29
Trondheim/audio,0.010209280000005094,0.007018880000003946,0.00861408000000452,0.0505254399999977,0.0107381600000096,0.015223840000011535,0.010889280000011325,0.012410080000012869,0.010889280000011325,0.013779760000012686,0.0107381600000096,0.015223840000011535,0.0505254399999977
Trondheim/audio/01,,0.003626880000005883,0.006130000000002411,,0.006894000000009726,0.011053280000005827,0.008182000000008571,0.008254080000007491,0.008182000000008571,0.009693200000008062,0.006894000000009726,0.011053280000005827,
Trondheim/audio/02,,0.005160160000002634,0.007651760000001673,,0.008417680000004424,0.012594240000009194,0.009703760000007833,0.009786400000006523,0.009703760000007833,0.011224560000009376,0.008417680000004424,0.012594240000009194,
Trondheim/audio/03,,0.006424880000000854,0.008916479999999893,,0.009635840000001394,0.013858960000007414,0.010333279999997558,0.011051120000004744,0.010968480000006053,0.012489280000007597,0.009635840000001394,0.013858960000007414,
Trondheim/audio/04,,0.0035193599999843173,0.00498575999998252,,0.00571895999996741,0.009531599999974105,0.006452159999980722,0.0070387199999686345,0.006452159999980722,0.008065199999975903,0.00571895999996741,0.009531599999974105,
Trondheim/audio/05,,0.0033811199999860264,0.004789919999986125,,0.005494319999968411,0.009157199999982879,0.006198719999986224,0.006762239999972053,0.006198719999986224,0.00774839999998278,0.005494319999968411,0.009157199999982879,
Trondheim/audio/06,,0.0033983999999946946,0.004814399999993668,,0.005522399999989602,0.009203999999989776,0.006230399999992642,0.006796799999989389,0.006230399999992642,0.007787999999990802,0.005522399999989602,0.009203999999989776,
Trondheim/audio/07,,0.00372672000000307,0.00527952000000198,,0.006055920000008541,0.010093200000000024,0.006832320000000891,0.00745344000000614,0.006832320000000891,0.008540400000001114,0.006055920000008541,0.010093200000000024,
Trondheim/audio/08,,0.0032025599999911947,0.00453695999998871,,0.005204159999983915,0.008673599999980297,0.005871359999986225,0.006405119999982389,0.005871359999986225,0.007339199999982782,0.005204159999983915,0.008673599999980297,
Trondheim/audio/09,,0.003517439999995986,0.0049830399999990505,,0.005715839999986372,0.009526400000005708,0.006448640000002115,0.007034879999991972,0.006448640000002115,0.008060800000002644,0.005715839999986372,0.009526400000005708,
Trondheim/audio/10,,0.0033388800000011543,0.004730080000001635,,0.005425680000001876,0.009042800000003126,0.006121280000002116,0.0066777600000023085,0.006121280000002116,0.007651600000002645,0.005425680000001876,0.009042800000003126,
Trondheim/video,0.00943615999999281,0.006487359999994169,0.00796175999999349,0.04545167999999755,0.009762799999991856,0.014109199999992939,0.009889999999991517,0.012780399999991587,0.009889999999991517,0.012377199999990651,0.009762799999991856,0.014109199999992939,0.04545167999999755
Trondheim/video/01,,0.0030527999999989675,0.005305359999999482,,0.005961599999997347,0.009869599999998258,0.00754479999999802,0.00754479999999802,0.00754479999999802,0.008816799999998182,0.005961599999997347,0.009869599999998258,
Trondheim/video/02,,0.004405759999997372,0.006616079999998803,,0.007279359999996515,0.011215519999996815,0.008855519999997341,0.008855519999997341,0.008855519999997341,0.010162719999996739,0.007279359999996515,0.011215519999996815,
Trondheim/video/03,,0.006347760000002367,0.008226880000000492,,0.008945360000000235,0.013505520000000715,0.009968400000001765,0.01046631999999903,0.01046631999999903,0.012049519999999703,0.008945360000000235,0.013505520000000715,
Trondheim/video/04,,0.003471360000002477,0.004917760000003213,,0.005640960000004469,0.009401600000005672,0.006364160000003949,0.006942720000004954,0.006364160000003949,0.007955200000004936,0.005640960000004469,0.009401600000005672,
Trondheim/video/05,,0.003665279999999882,0.005192480000001609,,0.005956079999997144,0.009926800000005898,0.006719680000003336,0.007330559999999764,0.006719680000003336,0.00839960000000417,0.005956079999997144,0.009926800000005898,
Trondheim/video/06,,0.003342719999999133,0.004735520000000548,,0.005431919999995927,0.00905320000000387,0.006128320000001963,0.006685439999998266,0.006128320000001963,0.007660400000002454,0.005431919999995927,0.00905320000000387,
Trondheim/video/07,,0.003427199999997299,0.00485519999999795,,0.0055691999999929465,0.009281999999998902,0.006283199999998601,0.006854399999994598,0.006283199999998601,0.007853999999998251,0.0055691999999929465,0.009281999999998902,
Trondheim/video/08,,0.0037977600000047573,0.005380160000004963,,0.006171360000010395,0.010285600000006667,0.006962560000005169,0.007595520000009515,0.006962560000005169,0.008703200000006461,0.006171360000010395,0.010285600000006667,
Trondheim/video/09,,0.003223680000004947,0.004566880000005824,,0.005238480000009815,0.008730800000009253,0.005910080000006701,0.006447360000009894,0.005910080000006701,0.007387600000008376,0.005238480000009815,0.008730800000009253,
Trondheim/video/10,,0.0033792000000048006,0.004787200000006209,,0.005491200000008689,0.00915200000001093,0.006195200000007617,0.006758400000009601,0.006195200000007617,0.007744000000009521,0.005491200000008689,0.00915200000001093,
