,C0,C3,C5,C8,C12,C13,C16,C17,C18,C20,C23,C25,C26
Trondheim/audio,0.006972000000011747,0.0068325600000100906,0.011215200000009418,0.005438160000011294,0.0066931200000084345,0.00557760000001295,0.009010400000015295,0.009203040000002716,0.0066931200000084345,0.0066931200000084345,0.005298720000009638,0.008870960000013639,0.005298720000009638
Trondheim/audio/01,0.00900215999999432,0.005394319999997066,0.008620399999998085,0.003393360000000456,0.005268639999997049,0.0077621599999950774,0.007740639999997967,0.00845295999999962,0.004273120000000574,0.005268639999997049,0.0030163200000004053,0.00761495999999795,0.003267680000000439
Trondheim/audio/02,0.006868080000000276,0.006792239999995786,0.010124159999996607,0.004944159999997311,0.006654799999996186,0.005081599999996911,0.009162079999995854,0.009956719999998143,0.005917999999997647,0.006654799999996186,0.004543599999998094,0.009024639999996253,0.004806719999997711
Trondheim/audio/03,0.01061567999999724,0.008260719999999111,0.011663199999997431,0.006514560000006497,0.00811543999999742,0.008171999999994739,0.01064624000000336,0.011495759999998967,0.0064808800000015765,0.00811543999999742,0.006098320000003099,0.010500960000001669,0.006369280000004807
Trondheim/audio/04,,0.004356799999989391,0.00684639999999348,0.0033609599999806505,0.00423231999999274,0.0034854399999773023,0.005850559999984739,0.0065974400000001765,0.00423231999999274,0.00423231999999274,0.0029875199999906954,0.005726079999988087,0.003236479999983999
Trondheim/audio/05,,0.004709599999998204,0.007400799999999208,0.004728959999994231,0.0045750399999988645,0.00459759999999676,0.006324319999997385,0.006962080000008086,0.0045750399999988645,0.0045750399999988645,0.0032294399999983625,0.006189759999998046,0.0034153599999910966
Trondheim/audio/06,,0.0042392000000148755,0.006661600000015255,0.004360320000017737,0.004118080000012014,0.0042392000000148755,0.005692640000020788,0.006419360000009533,0.004118080000012014,0.004118080000012014,0.0029068800000118244,0.005571520000017927,0.0031491200000175468
Trondheim/audio/07,0.004839679999996349,0.0044575999999949545,0.007004799999990041,0.003438719999998341,0.00433023999999449,0.0035660799999988058,0.005985919999993428,0.0067500799999891115,0.00433023999999449,0.00433023999999449,0.0030566399999969462,0.005858559999992963,0.003311359999997876
Trondheim/audio/08,,0.004465999999986536,0.007017999999980873,0.0043891199999919195,0.00433839999998753,0.00426719999999392,0.005997199999981717,0.006515919999991127,0.00433839999998753,0.00433839999998753,0.0030623999999903617,0.005869599999982711,0.0031699199999906114
Trondheim/audio/09,,0.00477400000001893,0.007502000000023656,0.0036828000000213024,0.004637600000016562,0.0038192000000236703,0.006410800000026029,0.0072292000000189205,0.004637600000016562,0.004637600000016562,0.0032736000000141985,0.006274400000023661,0.0035464000000189344
