,C0,C3,C5,C7,C10,C16,C20,C22,C24,C25,C27
Trondheim/audio,0.0037127999999952976,0.006997199999993597,0.04145239999999717,0.003855599999994297,,0.007862800000001613,0.008584319999989987,0.0037127999999952976,0.010146319999989828,0.007046719999991069,0.0021419999999956474
Trondheim/audio/01,0.004052320000003107,0.007299519999996562,0.05018544000000347,0.0005628800000039291,,,0.008545919999995988,0.004052320000003107,0.008919839999993684,0.005984799999996682,0.000630079999993427
Trondheim/audio/02,0.005769759999999735,0.008993039999996455,0.0646128800000021,0.0007797599999967986,,0.004266399999998782,0.010433839999997474,0.005769759999999735,0.01086607999999245,0.008980479999994628,0.0007805599999919366
Trondheim/audio/03,0.007300799999999441,0.010606799999994365,0.10934840000000534,0.0009377599999957908,,0.005797520000001555,0.012122799999993106,0.007300799999999441,0.01257759999998953,0.011363200000001683,0.000920959999991311
Trondheim/audio/04,0.00813568000000231,0.010750720000011427,0.03239743999999689,0.0006169600000021092,,,0.012203520000014123,0.00813568000000231,0.010896000000009565,0.009443200000006868,0.000581119999992552
Trondheim/audio/05,0.008476159999993627,0.011200640000005535,0.033753279999992,0.0006236799999896903,,,0.012714240000008203,0.008476159999993627,0.01135200000000225,0.00983839999999958,0.0006054399999868565
Trondheim/audio/06,,,,0.0005753599999991366,,,,,,,0.0006044799999926909
Trondheim/audio/07,,,,0.0005651200000045264,,,,,,,0.0006259200000044984
Trondheim/audio/08,0.010719039999997904,0.010436959999992723,0.03145192000000918,0.0005974400000070546,,,0.011847359999990204,0.010719039999997904,0.010577999999995313,0.009167599999997833,0.0005641600000103608
Trondheim/audio/09,0.008189440000002435,0.010821760000006009,0.03261151999999612,0.0005785600000081104,,,0.012284160000007205,0.008189440000002435,0.010968000000005418,0.009505600000004222,0.0005849599999976363
Trondheim/audio/10,0.008314880000000358,0.010987520000000472,0.033111040000001424,0.0006348800000068877,,,0.012472320000000536,0.008314880000000358,0.011136000000000479,0.009651200000000415,0.0005939200000000255
Trondheim/video,0.004062240000003214,0.007655760000004008,0.04557272000000445,0.004218480000004021,,0.009245519999998564,0.01065592000000315,0.004062240000003214,0.010829840000004864,0.007738400000004475,0.002343600000003221
Trondheim/video/01,0.0038774399999983444,0.0073428799999994965,0.055348800000000864,0.0005337600000032694,,,0.00872848000000026,0.0038774399999983444,0.009144159999999957,0.006383200000000144,0.0005087999999986437
Trondheim/video/02,0.005228479999997759,0.008691039999998651,0.06891391999999996,0.000659680000003604,,,0.010082399999999936,0.005228479999997759,0.010492319999999111,0.009312639999999206,0.0006343199999978566
Trondheim/video/03,0.006851199999998059,0.01052871999999816,0.08472008000000031,0.0007915200000034872,0.007762799999994741,0.004661999999996169,0.012107119999997806,0.006851199999998059,0.0125806399999977,0.010935359999999505,0.0007973599999999692
Trondheim/video/04,0.009983359999992558,0.009720639999994063,0.029293279999995647,0.0005359999999967613,,,0.011034239999993645,0.009983359999992558,0.00985199999999331,0.008538399999993729,0.0005254399999969905
Trondheim/video/05,0.009551680000001284,0.00930032000000125,0.028026640000003766,0.0006227199999955246,,,0.010557120000001419,0.009551680000001284,0.009426000000001267,0.008169200000001098,0.0005027200000000676
Trondheim/video/06,0.008919679999994656,0.011786719999999917,0.03551943999999452,0.0006144000000034566,,,0.013379520000000866,0.008919679999994656,0.011945999999998236,0.010353199999997287,0.0006371199999932742
Trondheim/video/07,0.00960032000000055,0.00934768000000119,0.0281693599999997,0.000615039999999567,,,0.010610880000001544,0.00960032000000055,0.00947400000000087,0.008210800000000518,0.0005052799999987201
Trondheim/video/08,0.011740480000003828,0.01143152000000569,0.034449039999998377,0.0006233600000058459,,,0.012976320000007036,0.011740480000003828,0.01158600000000476,0.010041200000003414,0.0006179199999962748
Trondheim/video/09,0.00913824000000929,0.008897760000007082,0.026813520000004587,0.0006355200000029981,,,0.010100160000007463,0.00913824000000929,0.009018000000008186,0.007815600000007805,0.00048096000000441563
Trondheim/video/10,0.009344959999982194,0.009099039999984626,0.027420079999991742,0.0005635200000000395,,,0.010328639999983125,0.009344959999982194,0.00922199999998341,0.007992399999984912,0.0004918399999951362
