,C0,C1,C7,C12,C13,C15,C16,C17,C20,C21,C22,C25,C26
Trondheim/audio,0.010095360000015319,0.008412800000012766,0.010294720000011637,0.0070361600000126145,0.008106880000010364,0.011968400000011314,,0.047101120000004215,0.0068832000000114135,0.01461632000001245,0.014064160000014425,0.013498000000012667,0.04867104000000566
Trondheim/audio/01,0.009365199999997742,0.0005158400000055963,0.009365199999997742,0.006483599999995704,0.004831920000000878,0.01229607999999871,,0.054528239999989125,0.0034579199999953403,0.009333600000001496,0.008342240000001055,0.013883279999998166,0.056186959999990904
Trondheim/audio/02,0.012615840000002265,0.0007340800000044112,0.009523919999999464,0.005394160000005144,0.006155839999998136,0.010869920000001088,,0.10466847999999018,0.005235440000003422,0.010657519999998755,0.009681359999998307,0.012457120000000543,0.07207359999999596
Trondheim/audio/03,0.015049120000000471,0.0008675200000034522,0.012157919999999933,0.006811439999999891,0.007595279999996762,0.013742159999999615,,0.11896871999998737,0.00666688000000093,0.012655999999996226,0.012655999999996226,0.01532935999999907,0.11684343999999314
Trondheim/audio/04,,0.0005177600000081384,,0.006446559999986334,0.0032859999999956813,0.011094079999978135,,,0.003598079999989068,0.0064355200000179025,0.0064355200000179025,0.012593279999975948,0.032082879999990155
Trondheim/audio/05,,0.0005340799999942192,,0.005435199999993756,0.0034091200000005983,0.009353599999990081,0.029451199999989797,,0.0030335999999948626,0.008057919999991725,0.008057919999991725,0.010617599999989125,0.027049599999990903
Trondheim/audio/06,,0.0004870399999958863,,0.005190960000007294,0.003863040000005924,0.008933280000015031,,,0.002897279999999114,0.0074846400000154745,0.0074846400000154745,0.010140480000018215,0.025834080000002757
Trondheim/audio/07,,0.000620160000011083,,0.006174799999996594,0.003312559999990583,0.010626399999992486,,,0.003446400000001404,0.007188479999982178,0.007188479999982178,0.012062399999990703,0.03073040000001015
Trondheim/audio/08,,0.0006275199999947745,,0.005669120000014516,0.004482560000013791,0.009756160000023328,0.030718720000017186,,0.0031641600000114067,0.00784160000000611,0.00784160000000611,0.011074560000025713,0.028213760000014076
Trondheim/audio/09,,0.0005180800000061936,,0.003811999999982163,0.0034999199999887765,0.008538879999974824,,,0.00365951999998515,0.007192639999992423,0.007192639999992423,0.010063679999973374,0.03263071999998601
Trondheim/audio/10,,0.0005452800000114166,,0.005170319999990625,0.0038476799999926925,0.008897759999982213,,,0.002885759999998072,0.007454879999983177,0.007454879999983177,0.010100159999979041,0.025731359999994652
Trondheim/video,0.010047840000005692,0.008373200000004744,0.01037632000000599,0.00700304000000429,0.008068720000004248,0.013050480000007525,,0.048973280000002006,0.0068508000000040425,0.015483280000006872,0.014440960000005276,0.014572880000008226,0.04952576000000164
Trondheim/video/01,,0.0005097599999999147,,0.003856000000002524,0.004681919999999451,0.009306560000002406,,,0.003701760000001997,0.009386399999998574,0.009386399999998574,0.01084896000000235,0.058100959999997315
Trondheim/video/02,0.012350640000002855,0.0006647200000031717,0.009934640000002659,0.0073978400000029865,0.006195679999999371,0.01102184000000328,,0.09112863999999377,0.004876320000001044,0.010901759999997651,0.010901759999997651,0.012229840000003378,0.07014751999999547
Trondheim/video/03,0.014183040000000702,0.0007882400000038814,0.011519040000001368,0.008742240000003676,0.00744703999999885,0.012738240000002676,,0.10594903999999516,0.006220720000001734,0.01215311999999713,0.01215311999999713,0.014070240000002343,0.08347991999999671
Trondheim/video/04,,0.0005564800000001924,,0.003945999999999117,0.003713279999999486,0.008839039999998022,,,0.003788159999999152,0.007641920000001079,0.007641920000001079,0.010417439999997669,0.033777759999999546
Trondheim/video/05,,0.0005696000000057211,,0.006278000000008888,0.0034320799999996154,0.010804000000014469,,,0.003504000000006613,0.0074879999999915015,0.0074879999999915015,0.01226400000001604,0.031244000000008043
Trondheim/video/06,,0.0005865600000021232,,0.0052150399999995045,0.0038809600000000444,0.008974720000001213,,,0.0029107199999955924,0.007519360000003417,0.007519360000003417,0.010187520000002337,0.025953919999995634
Trondheim/video/07,,0.0005209600000029013,,0.0037660000000059313,0.0036421600000018373,0.008435840000007744,,,0.0036153600000048414,0.008020480000009655,0.008020480000009655,0.009942240000007985,0.03223696000000231
Trondheim/video/08,,0.0005180800000061936,,0.006422480000004782,0.0033248800000009737,0.011052640000006164,,,0.0035846400000068,0.0066476800000039304,0.0066476800000039304,0.012546240000006037,0.031963040000004384
Trondheim/video/09,,0.0005539200000015398,,0.003917999999998756,0.003735519999999326,0.00877631999999906,,,0.00376127999999909,0.007858240000000905,0.007858240000000905,0.010343519999999273,0.03353807999999603
Trondheim/video/10,,0.0005964799999986781,,0.005445519999998538,0.002860079999997822,0.009371359999995832,,,0.003039360000002489,0.006705920000001697,0.006705920000001697,0.0106377599999945,0.027100960000005614
