,C0,C2,C5,C10,C16,C17,C19,C20,C21,C22,C29
Trondheim/audio,0.006043840000003797,0.009632560000003565,0.008063760000002418,0.00833848000000259,0.00833848000000259,0.0065932800000041425,0.006043840000003797,0.009632560000003565,0.008530480000001006,0.005587519999998847,0.004670240000002934
Trondheim/audio/01,0.006061120000001807,,,0.006825999999996668,0.006825999999996668,0.00663008000000076,0.006061120000001807,,0.008388399999997631,0.00470639999998923,0.0037651199999970686
Trondheim/audio/02,0.007587680000003871,0.005693840000002837,0.0043898400000017546,0.008344880000002775,0.008344880000002775,0.008152800000004845,0.007587680000003871,0.005693840000002837,0.009914959999999695,0.006217599999999379,0.005291679999999133
Trondheim/audio/03,0.00915328000000315,0.010715680000004113,0.009371600000001479,0.009916879999998685,0.009916879999998685,0.00972160000000244,0.00915328000000315,0.010715680000004113,0.010715680000004113,0.0077959999999919205,0.006857279999998411
Trondheim/audio/04,0.005012959999994848,,,0.006045039999989399,0.006045039999989399,0.005602719999991734,0.005012959999994848,,0.007077119999991055,0.004423199999990857,0.0035385599999955275
Trondheim/audio/05,0.005195200000009947,,,0.006264800000025161,0.006264800000025161,0.005806400000018641,0.005195200000009947,,0.007334400000019059,0.00458400000002257,0.0036672000000095295
Trondheim/audio/06,0.005004800000001808,,,0.006035200000006569,0.006035200000006569,0.005593600000004528,0.005004800000001808,,0.007065600000004224,0.004416000000006193,0.003532800000002112
Trondheim/audio/07,0.004855199999987292,,,0.005854799999980287,0.005854799999980287,0.005426399999983289,0.004855199999987292,,0.006854399999980387,0.004283999999984189,0.0034271999999901936
Trondheim/audio/08,0.004977599999989479,,,0.006002399999978536,0.006002399999978536,0.005563199999983226,0.004977599999989479,,0.0070271999999818036,0.004391999999981522,0.0035135999999909018
Trondheim/audio/09,0.005211519999996028,,,0.006284479999990822,0.006284479999990822,0.005824639999993053,0.005211519999996028,,0.007357439999992721,0.004598399999991898,0.0036787199999963605
Trondheim/audio/10,,,,0.0049659200000320425,0.0049659200000320425,0.004602560000023459,0.004118080000012014,,0.005813760000023649,0.0036336000000289914,0.0029068800000118244
Trondheim/video,0.006930879999998751,0.01040119999999689,0.008825999999997336,0.009141039999997602,0.009141039999997602,0.008983519999997469,0.006930879999998751,0.01040119999999689,0.010710799999996468,0.0064390400000000625,0.005355679999999197
Trondheim/video/01,0.006053679999999062,0.0077458399999983385,0.009193839999998232,0.0067903999999963105,0.0067903999999963105,0.006645599999997032,0.006053679999999062,0.0077458399999983385,0.008239999999997139,0.004343999999992576,0.003475199999996903
Trondheim/video/02,0.00766360000000077,0.006266079999999619,0.004702079999999498,0.008429760000000286,0.008429760000000286,0.008270239999999873,0.00766360000000077,0.006266079999999619,0.009865440000000447,0.006189440000001767,0.0052617600000015585
Trondheim/video/03,0.009098640000001268,0.010548240000002096,0.00601087999999983,0.009835680000000124,0.009835680000000124,0.009690720000000042,0.009098640000001268,0.010548240000002096,0.011300480000000945,0.0075662400000009455,0.006696800000002057
Trondheim/video/04,,,,0.004998719999996126,0.004998719999996126,0.0046329599999968,0.0041452799999976975,,0.005852159999996331,0.003657599999996819,0.0029260799999981657
Trondheim/video/05,0.00534752000000438,,,0.006448480000003087,0.006448480000003087,0.005976640000003641,0.00534752000000438,,0.007549440000005347,0.004718400000001566,0.0037747200000026737
Trondheim/video/06,,,,0.005211919999986492,0.005211919999986492,0.0048305599999913795,0.0043220799999978965,,0.006101759999992851,0.00381359999998665,0.0030508799999964253
Trondheim/video/07,,,,0.0054907199999973955,0.0054907199999973955,0.005088959999998366,0.00455327999999966,,0.006428159999998684,0.004017599999997401,0.003214079999999342
Trondheim/video/08,,,,0.005267680000009989,0.005267680000009989,0.004882240000007698,0.004368320000004644,,0.006167040000008228,0.0038544000000086953,0.003083520000004114
Trondheim/video/09,,,,0.005762959999977113,0.005762959999977113,0.005341279999981907,0.004779039999988299,,0.006746879999980138,0.004216799999980481,0.003373439999990069
Trondheim/video/10,0.005440000000003664,,,0.0065600000000110015,0.0065600000000110015,0.006080000000007857,0.005440000000003664,,0.007680000000007681,0.0048000000000101295,0.0038400000000038403
