,C0,C6,C9,C15,C16,C18,C19,C21,C24,C26
Trondheim/audio,0.00764159999998526,0.005731199999988945,0.009596959999978338,0.009245279999980482,0.008596799999988747,0.008596799999988747,0.013466079999975733,0.005731199999988945,0.007004799999990041,0.009119359999981924
Trondheim/audio/01,0.007306480000000448,0.003022079999993821,0.007672799999998148,0.005804319999999308,0.010715039999993792,0.010715039999993792,0.01015783999999087,0.003277440000005072,0.009576319999997196,0.007169919999999053
Trondheim/audio/02,0.008889200000002262,0.0044082399999965105,0.009170559999997607,0.007283199999999823,0.005038159999994463,0.005038159999994463,0.01172167999999374,0.004860160000006886,0.005722639999994783,0.008597200000000527
Trondheim/audio/03,0.010193440000001885,0.005616159999995318,0.010432319999999606,0.008573280000000238,0.006619279999995342,0.006619279999995342,0.013025919999993363,0.006164400000006509,0.006025680000000477,0.00989167999999907
Trondheim/audio/04,,0.0031910400000043637,0.0063820800000087274,0.004786560000006546,0.005505999999996902,0.005505999999996902,0.008775360000001342,0.0030201600000054896,0.002869359999991161,0.006116160000004811
Trondheim/audio/05,,0.003684479999989776,0.007368959999979552,0.005526719999984664,0.006089679999995212,0.006089679999995212,0.009978799999984744,0.0029030399999925294,0.0033521599999914997,0.006908399999986159
Trondheim/audio/06,,0.0034022399999997788,0.0068044799999995575,0.005103359999999668,0.0058386400000074445,0.0058386400000074445,0.009214400000011835,0.003150719999993612,0.003128080000003308,0.006379200000004914
Trondheim/audio/07,,0.0031564799999870274,0.006312959999974055,0.004734719999980541,0.0056209600000016735,0.0056209600000016735,0.008680319999982089,0.003137280000004239,0.0028883999999962384,0.006049919999981057
Trondheim/audio/08,,0.0032275199999958204,0.006455039999991641,0.004841279999993731,0.0057826399999925115,0.0057826399999925115,0.008875679999988506,0.0032275199999958204,0.003037679999991383,0.006186079999991989
Trondheim/audio/09,,0.0038188799999971934,0.007637759999994387,0.00572831999999579,0.003593919999993034,0.003593919999993034,0.010342799999996544,0.003504000000006613,0.0034363199999916105,0.007160399999996514
Trondheim/audio/10,,0.0035212799999868594,0.007042559999973719,0.005281919999980289,0.0030335199999882434,0.0030335199999882434,0.009683519999981627,0.0033964799999921524,0.0035349599999889847,0.006749119999980735
Trondheim/video,0.00718463999999841,0.0053884799999988076,0.009490159999998582,0.008886799999999084,0.0080827199999991,0.0080827199999991,0.013568719999994983,0.0053884799999988076,0.006585919999999135,0.009181919999996069
Trondheim/video/01,0.007980560000000025,0.003703680000000986,0.008649040000001662,0.006283039999999573,0.005005520000000985,0.005005520000000985,0.011357679999997927,0.0033273599999965597,0.004806560000000459,0.008186080000001539
Trondheim/video/02,0.009558719999999354,0.005281840000000315,0.010213520000000642,0.007844479999999265,0.007814479999998625,0.007814479999998625,0.012932799999997968,0.005085440000000219,0.006315439999999839,0.009746000000001587
Trondheim/video/03,0.010972799999999339,0.006695920000000299,0.011588240000000027,0.00924543999999905,0.0066070400000004526,0.0066070400000004526,0.014346879999997952,0.006384399999999957,0.007842479999998986,0.010672639999999234
Trondheim/video/04,,0.0034636800000029666,0.006927360000005933,0.00519552000000445,0.003262480000001844,0.003262480000001844,0.009380800000005962,0.0031449599999966438,0.003544880000001527,0.006494400000004674
Trondheim/video/05,,0.003396479999999258,0.006792959999998516,0.005094719999998887,0.0032548800000036238,0.0032548800000036238,0.009340319999999736,0.0033676799999966534,0.0035283200000009174,0.00650991999999917
Trondheim/video/06,,0.003361920000003238,0.0071961599999923465,0.00539711999999426,0.0032278400000045337,0.0032278400000045337,0.009894719999998358,0.0035980799999961732,0.003458480000002595,0.006896319999995626
Trondheim/video/07,,0.0030508799999964253,0.0070271999999818036,0.005270399999986353,0.005466160000000997,0.005466160000000997,0.009662399999982085,0.0035135999999909018,0.0028334400000034066,0.00673439999998493
Trondheim/video/08,0.007422239999989699,0.0037824000000057367,0.007580159999989178,0.005685119999991883,0.0035729600000067308,0.0035729600000067308,0.010422719999986896,0.003790079999994589,0.003671520000004591,0.007264319999990221
Trondheim/video/09,,0.0031775999999936744,0.0073919999999816355,0.005543999999986227,0.0029004800000009823,0.0029004800000009823,0.010163999999981854,0.0036959999999908177,0.0031750400000021273,0.007083999999984769
Trondheim/video/10,,0.0030796800000061353,0.007100159999993139,0.005325119999994854,0.005517760000003591,0.005517760000003591,0.009762719999990566,0.0035500799999965693,0.0028375199999999268,0.0068043199999934245
