,C0,C1,C2,C5,C8,C10,C11,C12,C24,C26,C28
Trondheim/audio,0.016240639999978157,0.012434239999983276,0.009389119999987372,0.012687999999982935,0.0138299199999814,0.012941759999982594,0.00964287999998703,0.012434239999983276,0.011292319999984812,0.0138299199999814,0.012434239999983276
Trondheim/audio/01,,0.0067960000000013565,0.0005103999999960251,0.006082080000005874,0.011312800000006007,0.007374560000005914,0.0031871999999992795,0.005965920000011948,0.004460320000010398,0.011312800000006007,0.0067960000000013565
Trondheim/audio/02,,0.008191599999996413,0.0007035999999942533,0.00747768000000093,0.012708400000001063,0.008740159999991448,0.004984400000001443,0.007361520000007005,0.005825919999995932,0.012708400000001063,0.008191599999996413
Trondheim/audio/03,,0.009385999999999228,0.0008347999999926969,0.007491120000004514,0.013902800000003879,0.009876960000003265,0.006372080000002001,0.00855592000000982,0.006962720000007749,0.013902800000003879,0.009385999999999228
Trondheim/audio/04,,,0.0005660799999986921,,,,0.0033791999999834843,,,,
Trondheim/audio/05,,,0.0005692800000076659,,,,0.0031411199999951123,,,,
Trondheim/audio/06,,,0.0005363200000090274,,,,0.0030873599999949874,,,,
Trondheim/audio/07,,,0.0005971200000089993,,,,0.0037228800000121964,,,,
Trondheim/audio/08,,,0.0004905600000029153,,,,0.0030431999999933623,,,,
Trondheim/audio/09,,,0.0005849599999976363,,,,0.003008639999990237,,,,
Trondheim/audio/10,,,0.000537280000003193,,,,0.0032140800000064473,,,,
Trondheim/video,0.01975296000000526,0.015123360000004027,0.01141968000000304,0.015432000000004109,0.01682088000000448,0.01574064000000419,0.011728320000003123,0.015123360000004027,0.013734480000003657,0.01682088000000448,0.015123360000004027
Trondheim/video/01,,0.005636479999999722,0.0006348799999997823,0.009052320000000336,0.010791680000000525,0.006194960000000194,0.003657599999996819,0.008737599999998125,0.004334399999999405,0.010791680000000525,0.005636479999999722
Trondheim/video/02,,0.006897119999999646,0.0007717599999992331,0.007412959999998137,0.012166720000001519,0.00931959999999954,0.005222079999995799,0.007412959999998137,0.005997439999998022,0.012166720000001519,0.006897119999999646
Trondheim/video/03,,0.009773520000001312,0.0009294399999983938,0.008863439999998945,0.012379120000002075,0.010736720000000588,0.006511119999997206,0.00902071999999876,0.007414559999999071,0.012379120000002075,0.009773520000001312
Trondheim/video/04,,,0.0004828799999998523,,,,0.003073919999998509,,,,
Trondheim/video/05,,,0.0005740800000069157,,,,0.0032371200000014255,,,,
Trondheim/video/06,,,0.0005836800000054154,,,,0.0035692799999935687,,,,
Trondheim/video/07,,,0.0005644799999942052,,,,0.0037094399999944017,,,,
Trondheim/video/08,,,0.0005779199999977891,,,,0.0034291199999927358,,,,
Trondheim/video/09,,,0.000515199999995275,,,,0.003809280000005799,,,,
Trondheim/video/10,,,0.0005993599999953858,,,,0.0033695999999991955,,,,
