,C0,C1,C6,C7,C9,C12,C14,C17,C21,C22,C24,C26,C29
Trondheim/audio,0.003546240000005696,0.006205920000006415,0.011772960000012489,0.006205920000006415,0.008688640000006131,0.04384888000000586,0.003546240000005696,0.003546240000005696,0.002068640000004507,0.04384888000000586,0.013135520000012946,0.007598800000007344,0.007739040000007691
Trondheim/audio/01,0.0037502399999986835,0.00658848000000134,0.010917920000007797,0.00658848000000134,0.00783360000000144,0.054132240000001275,0.0037502399999986835,0.0037502399999986835,0.00049504000000411,0.054132240000001275,0.009565280000007448,0.007969360000004144,0.006860000000003197
Trondheim/audio/02,0.005004400000000686,0.0042899999999974625,0.010739280000009899,0.0076112800000025516,0.0065327199999956065,0.06515183999999863,0.005004400000000686,0.005004400000000686,0.0006581600000075127,0.06515183999999863,0.010816080000008554,0.007743760000003874,0.007884000000004221
Trondheim/audio/03,0.006588400000001826,0.006905279999998015,0.012627280000010899,0.004347280000004616,0.009319999999995332,0.07576383999999692,0.006588400000001826,0.006588400000001826,0.0007801600000085784,0.07576383999999692,0.012400080000009694,0.006425840000002125,0.008763440000006284
Trondheim/audio/04,0.0031099199999999882,0.006937920000012809,0.010722240000021088,0.006937920000012809,0.008514720000015075,0.035635680000012826,0.0031099199999999882,0.0031099199999999882,0.0006307200000037483,0.035635680000012826,0.010564560000020151,0.007410960000015621,0.007568640000016558
Trondheim/audio/05,0.006285440000013409,0.0060121600000115905,0.009291520000019204,0.0060121600000115905,0.007378560000013579,0.030880640000006565,0.006285440000013409,0.006285440000013409,0.0005465600000036375,0.030880640000006565,0.009154880000018295,0.0064220800000143186,0.006558720000015228
Trondheim/audio/06,0.006451040000015951,0.006170560000015257,0.00953632000002358,0.006170560000015257,0.007572960000018725,0.03169424000000731,0.006451040000015951,0.006451040000015951,0.000560960000001387,0.03169424000000731,0.009396080000023233,0.0065912800000162974,0.006731520000016644
Trondheim/audio/07,0.006267040000011548,0.005994560000004867,0.009264320000013981,0.005994560000004867,0.0073569600000027435,0.030790240000015956,0.006267040000011548,0.006267040000011548,0.0005449600000133614,0.030790240000015956,0.009128080000010641,0.006403280000014888,0.0065395200000182285
Trondheim/audio/08,0.003011360000002128,0.006501439999993863,0.010047679999985348,0.006501439999993863,0.007979039999995052,0.0333937599999814,0.003011360000002128,0.003011360000002128,0.0005910399999891069,0.0333937599999814,0.009899919999988072,0.0069447199999856934,0.00709247999998297
Trondheim/audio/09,0.002784320000003504,0.006730239999996002,0.010401279999996405,0.006730239999996002,0.008259839999993801,0.034568960000001425,0.002784320000003504,0.002784320000003504,0.0006118400000048041,0.034568960000001425,0.010248319999995203,0.007189119999999605,0.007342080000000806
Trondheim/audio/10,0.0027790399999929605,0.006712639999989278,0.01037407999997697,0.006712639999989278,0.008238239999990071,0.034478559999982394,0.0027790399999929605,0.0027790399999929605,0.0006102399999861063,0.034478559999982394,0.010221519999980444,0.007170319999978858,0.007322879999975385
Trondheim/video,0.0038150400000027673,0.006676320000003955,0.013032640000004037,0.006676320000003955,0.008315040000002938,0.04837048000000088,0.0038150400000027673,0.0038150400000027673,0.0022254400000019103,0.04837048000000088,0.013160320000004333,0.008438320000005106,0.008445440000004467
Trondheim/video/01,0.004257920000000581,0.010348399999999813,0.012244560000002735,0.007352880000002671,0.012865840000001683,0.06064319999999945,0.004257920000000581,0.004257920000000581,0.000580480000003547,0.06064319999999945,0.012372240000003032,0.00891320000000384,0.008920320000003201
Trondheim/video/02,0.006934559999999479,0.00705967999999757,0.013325760000000741,0.004916559999994519,0.010012800000000155,0.08435303999999455,0.006934559999999479,0.006934559999999479,0.0007238400000026957,0.08435303999999455,0.013453440000001038,0.00729495999999763,0.008893440000001362
Trondheim/video/03,0.005523119999999437,0.005491439999998349,0.0119143200000007,0.008299440000000047,0.006942639999998335,0.07180415999999745,0.005523119999999437,0.005523119999999437,0.0008452000000023219,0.07180415999999745,0.012042000000000996,0.008565520000001214,0.008572640000000575
Trondheim/video/04,0.0066350399999954845,0.0063465599999972255,0.009808319999994097,0.0063465599999972255,0.007788959999997402,0.032598239999995116,0.0066350399999954845,0.0066350399999954845,0.000576959999996518,0.032598239999995116,0.009664079999994968,0.006779279999994614,0.006923519999993744
Trondheim/video/05,0.002779040000000066,0.006899199999992334,0.01066239999998686,0.006899199999992334,0.008467199999991237,0.035436799999992274,0.002779040000000066,0.002779040000000066,0.0006271999999967193,0.035436799999992274,0.01050559999998768,0.007369599999989873,0.007526399999989053
Trondheim/video/06,0.005825440000002402,0.005572159999999826,0.008611520000002315,0.005572159999999826,0.006838559999998495,0.02862064000000686,0.005825440000002402,0.005825440000002402,0.0005065600000051518,0.02862064000000686,0.008484880000001027,0.00595208000000369,0.006078720000004978
Trondheim/video/07,0.006197119999995948,0.005927679999999214,0.009160959999995555,0.005927679999999214,0.00727488000000065,0.030446719999993377,0.006197119999995948,0.006197119999995948,0.000538879999993469,0.030446719999993377,0.009026239999997188,0.006331839999994315,0.006466559999992683
Trondheim/video/08,0.005913759999998547,0.005656639999997992,0.008742079999997543,0.005656639999997992,0.006942239999997213,0.02905455999999873,0.005913759999998547,0.005913759999998547,0.0005142400000011094,0.02905455999999873,0.008613519999997266,0.006042319999998824,0.0061708799999991015
Trondheim/video/09,0.002988479999999072,0.006923839999998904,0.010700479999997015,0.006923839999998904,0.008497439999999301,0.0355633599999976,0.002988479999999072,0.002988479999999072,0.0006294399999973166,0.0355633599999976,0.010543119999997685,0.007395919999996892,0.007553279999996221
Trondheim/video/10,0.0058880000000058885,0.0056320000000056325,0.008704000000008705,0.0056320000000056325,0.006912000000006913,0.02892800000000051,0.0058880000000058885,0.0058880000000058885,0.000512000000000512,0.02892800000000051,0.008576000000008577,0.0060160000000060165,0.0061440000000061445
