,C0,C1,C3,C5,C7,C10,C15,C22,C24,C29
Trondheim/audio,0.010959839999998167,0.01038728000000333,,0.008793359999998529,0.0070091999999988275,0.005734799999999041,0.01070495999999821,0.0070091999999988275,0.010535040000004159,0.005734799999999041
Trondheim/audio/01,,0.007641440000007549,0.009179600000006616,0.00616384000000636,0.003546240000005696,0.00048160000000052605,0.009026720000008481,0.003546240000005696,0.007702000000005427,0.0004950399999970045
Trondheim/audio/02,,0.010213760000006289,0.011556960000007166,0.008870560000005412,0.004876000000006542,0.0006288799999936145,0.010356480000009327,0.004876000000006542,0.009031760000006273,0.0007425599999955068
Trondheim/audio/03,,0.011521760000000825,0.013528239999999414,0.010747440000002939,0.006271120000004515,0.0007511199999932217,0.010608400000002405,0.006271120000004515,0.009760239999998532,0.000990399999995617
Trondheim/audio/04,,0.005553120000001854,0.006760320000005038,0.004345919999998671,0.0026558400000027405,0.0005769599999894126,0.006398160000010478,0.0026558400000027405,0.0050702400000091075,0.0005769599999894126
Trondheim/audio/05,,0.006384800000006408,0.00777280000000502,0.004996800000007795,0.003053600000001211,0.0006118400000048041,0.0073563999999990415,0.003053600000001211,0.005829599999998436,0.0006118400000048041
Trondheim/audio/06,,0.010106879999995044,0.011310079999994116,0.008903679999995973,0.0026470399999993788,0.0005103999999960251,0.0063769599999972115,0.0026470399999993788,0.005053439999997522,0.0005103999999960251
Trondheim/audio/07,,0.011550719999995351,0.01277951999999516,0.010321919999995544,0.004177919999996504,0.000491519999997081,0.007741439999996658,0.004177919999996504,0.00663551999999612,0.000491519999997081
Trondheim/audio/08,,0.0056267200000093,0.006849920000007614,0.004403520000010985,0.0026910400000019763,0.0005552000000079715,0.0064829599999995935,0.0026910400000019763,0.005137439999998605,0.0005552000000079715
Trondheim/audio/09,,0.0113928000000314,0.012604800000033833,0.010180800000028967,0.0041208000000168,0.00048480000000949985,0.007635600000021725,0.0041208000000168,0.006544800000021667,0.00048480000000949985
Trondheim/audio/10,,0.005659839999978544,0.0068902399999757336,0.004429439999981355,0.0027068799999909743,0.0005487999999900239,0.00652111999998084,0.0027068799999909743,0.005167679999985353,0.0005487999999900239
Trondheim/video,0.01040943999999655,0.00984511999999782,,0.008351759999996489,0.006657199999997587,0.0054467999999978645,0.010167359999996961,0.006657199999997587,0.009982479999997906,0.0054467999999978645
Trondheim/video/01,,0.007209440000002232,0.008720400000003181,0.005796640000001574,0.0032966400000020712,0.0005660799999986921,0.008432320000004268,0.0032966400000020712,0.007346800000002318,0.0006785599999989955
Trondheim/video/02,,0.009771840000000864,0.011061440000000644,0.008482240000001084,0.0045778400000013875,0.0006963999999989312,0.009713520000003584,0.0045778400000013875,0.008628000000001634,0.0009503999999989077
Trondheim/video/03,,0.010795440000002543,0.013682000000001082,0.010856399999999766,0.006050000000000111,0.0008200799999986685,0.010715120000000411,0.006050000000000111,0.00952392000000124,0.0012043999999988841
Trondheim/video/04,,0.0059983999999957405,0.007302399999995046,0.004694399999996435,0.0028687999999981173,0.00054912000000229,0.006911199999995787,0.0028687999999981173,0.005476799999996729,0.00054912000000229
Trondheim/video/05,,0.0060903999999908365,0.007414399999991161,0.0047663999999905116,0.002912799999997162,0.0005894399999988309,0.007017199999996393,0.002912799999997162,0.005560799999997812,0.0005894399999988309
Trondheim/video/06,,0.010859520000011003,0.01215232000001265,0.009566720000009354,0.002844160000002205,0.000527039999994372,0.006851840000006604,0.002844160000002205,0.005429760000005501,0.000527039999994372
Trondheim/video/07,,0.006465759999983334,0.007871359999981564,0.005060159999985103,0.003092319999993265,0.000621760000001359,0.007449679999986358,0.003092319999993265,0.005903519999989726,0.000621760000001359
Trondheim/video/08,,0.005818079999997394,0.007082879999998681,0.004553279999996107,0.0027825599999999895,0.0006006400000018175,0.0067034400000025585,0.0027825599999999895,0.005312160000002564,0.0006006400000018175
Trondheim/video/09,,0.005792319999990525,0.007051519999990319,0.004533119999990731,0.0027702399999967042,0.0005318399999936219,0.006673759999994644,0.0027702399999967042,0.005288639999996292,0.0005318399999936219
Trondheim/video/10,,0.010644480000010503,0.011911680000011415,0.009377280000009591,0.0027878400000034276,0.0004956800000002204,0.0067161600000069654,0.0027878400000034276,0.005322240000005252,0.0004956800000002204
