,C0,C5,C8,C9,C11,C12,C13,C25,C26,C28
Trondheim/audio,0.004432800000010673,0.006058160000012691,0.0047283200000123315,0.004580560000011502,0.004137280000009014,0.00635368000001435,0.006058160000012691,0.00783128000001554,,0.004876080000013161
Trondheim/audio/01,0.0036579199999877687,0.006646320000001538,0.00339663999999118,0.0035272799999894744,0.0005942399999980807,0.009608240000005708,0.0068016000000064025,0.010977840000006012,,0.005276720000001234
Trondheim/audio/02,0.005002319999995564,0.005984719999997168,0.004756719999996051,0.004879519999995807,0.0007360799999993617,0.005861919999997411,0.007989280000003873,0.007135360000006585,,0.006644640000004642
Trondheim/audio/03,0.0065043999999936375,0.007600079999996012,0.006230479999995708,0.006367439999994673,0.0008659999999984791,0.007463119999997048,0.009387200000002593,0.009398000000004458,,0.008028400000004154
Trondheim/audio/04,0.003794560000002889,0.004878720000000669,0.0035235200000016675,0.0036590400000022782,0.0005689600000096107,0.0047432000000000585,0.006043519999991531,0.00609839999999906,,0.0047432000000000585
Trondheim/audio/05,0.003775200000021073,0.004781920000013429,0.0035235200000158784,0.003498880000009308,0.0006191999999884956,0.005914480000008382,0.004748480000010602,0.007172880000005932,,0.0046560800000108316
Trondheim/audio/06,0.003568159999979059,0.004552479999979653,0.0033220799999824635,0.0034451199999807613,0.0005411200000082772,0.004429439999981355,0.004675519999977951,0.005659839999978544,,0.004429439999981355
Trondheim/audio/07,0.004132800000007819,0.0052348800000032725,0.003857280000005403,0.003995040000006611,0.0004947200000060548,0.006474719999999934,0.005630080000010196,0.007852319999997803,,0.0050971200000020644
Trondheim/audio/08,0.004288799999983439,0.005432479999988971,0.004002879999987385,0.004145839999985412,0.0006179199999962748,0.005289519999990944,0.005435519999970495,0.006719119999992529,,0.004145839999985412
Trondheim/audio/09,0.0036168800000240253,0.004614640000021097,0.0033674400000194282,0.0034921600000217268,0.0006291200000134722,0.004489920000018799,0.004739360000023396,0.005737120000020468,,0.004489920000018799
Trondheim/audio/10,0.004017600000025823,0.0050889600000161295,0.0037497600000193643,0.0038836800000225935,0.0005312000000117223,0.0062942400000096654,0.0056087999999761,0.007633440000006431,,0.0049550400000129
Trondheim/video,0.003979200000003402,0.005438240000003702,0.004244480000004103,0.0041118400000037525,0.0037139200000027017,0.005703520000004403,0.005446959999998668,0.007029920000004353,,0.004377120000004453
Trondheim/video/01,0.003663279999997826,0.004286320000000288,0.003410639999998466,0.003536959999998146,0.000518720000002304,0.008140560000001074,0.005120959999999286,0.009436479999999747,,0.005127279999999956
Trondheim/video/02,0.004972239999997186,0.005557040000001123,0.004716079999997902,0.004844159999997544,0.0007616800000036505,0.005868799999998231,0.0064052799999991805,0.008175039999999356,,0.006409839999999889
Trondheim/video/03,0.006444399999995909,0.007014319999999685,0.006173519999997268,0.006308959999996588,0.0008888800000033115,0.007392479999998258,0.007774399999998849,0.00912600000000019,,0.007771599999999879
Trondheim/video/04,0.0037080000000031532,0.004696800000003165,0.003460800000002706,0.0035844000000029297,0.0005884799999975598,0.004820400000003389,0.0054993599999964005,0.006056400000003848,,0.0035844000000029297
Trondheim/video/05,0.0034451199999878668,0.004429439999992013,0.003199039999991271,0.003322079999989569,0.0004806400000063604,0.004306399999993715,0.005413759999996159,0.005536799999994457,,0.004306399999993715
Trondheim/video/06,0.0038752000000101816,0.0049824000000100455,0.0035984000000084393,0.0037368000000093105,0.0006304000000056931,0.004844000000009174,0.005839840000003704,0.0062280000000107805,,0.004844000000009174
Trondheim/video/07,0.0037223999999937973,0.004715039999997117,0.003474239999995632,0.0035983199999947146,0.0005366400000070826,0.0058317599999995196,0.005949280000002943,0.007072560000001005,,0.004590959999998034
Trondheim/video/08,0.003967199999998172,0.005061599999997668,0.0036935999999982982,0.003830399999998235,0.0005027200000000676,0.004924799999997731,0.005198399999997605,0.006292799999997101,,0.004924799999997731
Trondheim/video/09,0.003563519999993048,0.004546559999994315,0.0033177599999945073,0.0034406399999937776,0.00047999999999603915,0.004423679999995045,0.004669439999993585,0.005652479999994853,,0.004423679999995045
Trondheim/video/10,0.0043657600000059915,0.0057364799999888305,0.004053920000004041,0.004226879999990274,0.0004972800000047073,0.00545720000000216,0.0057364799999888305,0.007016400000001255,0.004226879999990274,0.004209840000005016
