,C0,C2,C9,C10,C12,C16,C17,C18,C23,C24,C26
Trondheim/audio,0.005091839999991521,0.009388079999993693,0.04590847999999781,,0.00493271999999223,0.006683039999991536,0.04940911999999642,0.00891071999999582,0.004614479999993648,,0.054182719999996465
Trondheim/audio/01,0.007634559999996071,0.010324159999996141,0.054717360000005044,0.009896079999993646,0.005686639999996856,0.00786551999999574,0.058218000000003656,0.009206639999991495,0.003496479999995472,0.009896079999993646,0.06225239999999843
Trondheim/audio/02,0.012245840000002062,0.012183039999996481,0.09819752000001003,0.016850959999999304,0.009589279999996592,0.012082160000002062,0.07413848000000556,0.011065519999991835,0.005428799999997125,0.016850959999999304,0.0789072800000028
Trondheim/audio/03,0.010642080000003773,0.013720719999998465,0.07016112000000518,,0.008791200000000998,0.010487840000003246,0.12087776000000616,0.01260319999999382,0.006961759999999373,,0.12550496000001132
Trondheim/audio/04,0.00582424000000259,0.008178720000003636,0.02651887999999758,0.008178720000003636,0.004337200000001928,0.0057003200000025345,0.02874943999999857,0.00656776000000292,0.0032219200000014325,0.008178720000003636,0.032467040000000225
Trondheim/audio/05,0.006414560000003178,0.009007679999996299,0.0292067200000119,0.009007679999996299,0.004776800000001913,0.006278080000001296,0.03166336000000314,0.007233439999993152,0.0035484800000062933,0.009007679999996299,0.03575775999999564
Trondheim/audio/06,0.007245520000019212,0.010174560000024258,0.03299024000001083,0.010174560000024258,0.005395600000014156,0.007091360000018199,0.03576512000001486,0.008170480000018188,0.00400816000001214,0.010174560000024258,0.04038992000002395
Trondheim/audio/07,0.005858080000017196,0.008226240000013263,0.02667296000001329,0.008226240000013263,0.004362400000012201,0.0057334400000144115,0.028916480000006572,0.006605920000005483,0.00324064000001556,0.008226240000013263,0.03265568000000485
Trondheim/audio/08,0.0059633600000168485,0.008374080000010053,0.027152320000006114,0.008374080000010053,0.004440800000011791,0.0058364800000134665,0.029436159999995937,0.006724640000001614,0.0032988800000168794,0.008374080000010053,0.03324255999999082
Trondheim/audio/09,0.006997359999971309,0.009826079999967874,0.03186031999998562,0.009826079999967874,0.005210799999979088,0.006848479999973733,0.03454015999998461,0.007890639999978077,0.003870879999979593,0.009826079999967874,0.03900655999997582
Trondheim/audio/10,0.006230319999986023,0.008748959999991257,0.028367839999987154,0.008748959999991257,0.004639599999990196,0.006097759999988739,0.030753919999995105,0.007025679999998147,0.0034465599999862206,0.008748959999991257,0.03473071999999888
Trondheim/video,0.004311040000001043,0.008182640000001129,0.040786880000000636,,0.004176320000000899,0.0057711200000003515,0.04375072000000024,0.007544319999999161,0.003906880000000612,,0.04779231999999922
Trondheim/video/01,0.009518479999998775,0.009383120000000744,0.06278760000000005,,0.007239359999999806,0.009386479999999864,0.05314615999999894,0.008412719999999041,0.0034590399999991917,,0.05713736000000047
Trondheim/video/02,0.00819120000000062,0.010735359999999972,0.05028736000000045,,0.0065822400000001835,0.00805712000000014,0.06655519999999981,0.009764959999998268,0.004814400000000774,,0.07057759999999824
Trondheim/video/03,0.010885280000001885,0.012124320000003408,0.08884232000000125,,0.007942400000001015,0.009522320000000306,0.1071329599999995,0.004454880000000827,0.006197440000002885,,0.11120816000000211
Trondheim/video/04,0.007095119999995347,0.009963359999996868,0.03149471999999953,,0.005283599999996724,0.006944159999996202,0.03502271999999884,0.0080008799999991,0.0039249599999955365,,0.03955151999999984
Trondheim/video/05,0.005662559999997541,0.007951679999997907,0.025782719999998704,0.007951679999997907,0.004216799999998244,0.005542079999997895,0.027951359999999426,0.006385439999998965,0.0031324799999978836,0.007951679999997907,0.03156575999999944
Trondheim/video/06,0.007177840000000657,0.010079520000005004,0.03176607999999348,,0.005345200000000716,0.00702512000000155,0.03543104000000241,0.008094160000005957,0.003970719999998096,,0.04001264000000759
Trondheim/video/07,0.005639999999996093,0.007919999999998595,0.025679999999997705,0.007919999999998595,0.004199999999997317,0.005519999999997083,0.027840000000001197,0.0063600000000008095,0.0031199999999955708,0.007919999999998595,0.031440000000003465
Trondheim/video/08,0.006689039999994151,0.00939311999999859,0.027086319999998665,,0.004981199999996022,0.006546719999995787,0.03301824000000053,0.007542960000002097,0.0037003199999929848,,0.037287840000004735
Trondheim/video/09,0.007452319999988077,0.010464959999985979,0.030237600000003084,,0.005549599999991273,0.007293759999988936,0.0367859199999927,0.008403679999990032,0.004122559999991893,,0.041542719999988265
Trondheim/video/10,0.006316800000000455,0.008870399999999279,0.028761599999999277,0.008870399999999279,0.0047040000000002635,0.006182400000000143,0.031180799999997788,0.007123199999998775,0.003494400000001008,0.008870399999999279,0.03521279999999649
