,C0,C1,C4,C5,C16,C17,C18,C19,C21,C22,C29
Trondheim/audio,0.004641600000013568,0.008353760000009203,0.0029396800000114354,0.011312320000012477,0.039298880000007586,0.01301424000001461,0.0027849600000102726,0.004641600000013568,0.006648960000006809,0.008664320000011827,0.014286080000012191
Trondheim/audio/01,0.006236240000003335,0.007108719999997959,0.00432695999999666,0.010070160000001493,0.05194151999999619,0.011772080000003626,0.0009259200000002465,0.006236240000003335,0.006700399999996165,0.007422160000000844,0.013043920000001208
Trondheim/audio/02,0.00886328000000347,0.008377359999997225,0.007088879999994191,0.01133880000000076,0.06460295999999488,0.013040720000002892,0.0010552799999992146,0.00886328000000347,0.009327439999996301,0.00869080000000011,0.014312560000000474
Trondheim/audio/03,0.010228160000004038,0.012394239999999002,0.008466719999994154,0.012703680000001327,0.09369023999999726,0.01440560000000346,0.0011911199999978805,0.010228160000004038,0.009689279999996359,0.0042625600000008035,0.009884320000001168
Trondheim/audio/04,0.005476799999996729,0.005320319999995604,0.004224960000001943,0.007041599999993764,0.03786815999998794,0.0086063999999908,0.0009388800000067477,0.005476799999996729,0.005633279999997853,0.006885119999992639,
Trondheim/audio/05,0.004838399999982812,0.004700159999984521,0.0037324799999822744,0.006220799999979931,0.03345407999998429,0.0076031999999770505,0.000829439999989745,0.004838399999982812,0.004976639999981103,0.00608255999998164,
Trondheim/audio/06,0.004566880000005824,0.005216959999984283,0.0010740799999879869,0.006904799999979616,0.03713247999998259,0.008439199999976665,0.000920639999989703,0.004566880000005824,0.004701200000006622,0.006751359999981332,0.01135455999997248
Trondheim/audio/07,0.004242000000019175,0.0041208000000168,0.0032724000000214915,0.005454000000021608,0.029330400000020518,0.006666000000024042,0.0007272000000142498,0.004242000000019175,0.00436320000002155,0.005332800000019233,
Trondheim/audio/08,0.0045752000000049975,0.004444480000003637,0.0035294400000083215,0.005882400000004395,0.03163424000000248,0.007189600000003793,0.0007843200000081652,0.0045752000000049975,0.004705920000006358,0.005751680000003034,
Trondheim/audio/09,0.00444360000001609,0.004316640000013194,0.003427920000021345,0.005713200000016627,0.030724320000004468,0.006982800000017164,0.0007617600000173752,0.00444360000001609,0.004570560000018986,0.005586240000013731,
Trondheim/audio/10,0.0044064000000147985,0.004871520000023111,0.0010029600000223127,0.006447600000029752,0.034673760000018206,0.007880400000033205,0.0008596800000191251,0.0044064000000147985,0.004536000000015861,0.006304320000026564,0.010602720000036925
Trondheim/video,0.003972000000000975,0.007472800000002167,0.0025156000000006173,0.00922040000000024,0.03362960000000115,0.010676800000000597,0.002383200000000585,0.003972000000000975,0.005960400000001087,0.0074144000000018195,0.012123600000000678
Trondheim/video/01,0.007646319999999207,0.0065913600000016,0.0010399199999966413,0.009722159999999036,0.06113616000000022,0.0113401599999996,0.0008913599999971211,0.007646319999999207,0.006518719999998979,0.007050080000000847,
Trondheim/video/02,0.009088799999998898,0.008148240000000584,0.0012338399999940464,0.011411439999998052,0.07671143999999863,0.012961839999997338,0.0010787999999948283,0.009088799999998898,0.009289999999998244,0.00881431999999549,0.0138543999999996
Trondheim/video/03,0.010620480000000043,0.012448319999998958,0.0013721599999936274,0.012777919999997778,0.0903595199999998,0.014328319999997063,0.0012171199999944093,0.010620480000000043,0.004376479999999461,0.005256079999995222,0.015523680000002926
Trondheim/video/04,0.004300320000000468,0.00481712000000023,0.0009917600000033389,0.006375600000000148,0.03428655999999819,0.0077923999999995885,0.0008500800000028619,0.004300320000000468,0.004426800000000952,0.006233919999999671,0.010484319999997993
Trondheim/video/05,0.004303599999989416,0.004180639999990632,0.0033199199999884854,0.0055331999999879145,0.029756319999989955,0.006762799999986413,0.0007377599999927043,0.004303599999989416,0.0044265599999882,0.00541023999998913,
Trondheim/video/06,0.004808960000005413,0.004730080000001635,0.0009738400000003367,0.006260400000002164,0.03366704000000453,0.007651600000002645,0.0008347200000002886,0.004808960000005413,0.0049504000000055726,0.006121280000002116,
Trondheim/video/07,0.004330240000005148,0.0050211200000020995,0.0010337600000092095,0.006645600000002361,0.03573855999999864,0.008122400000001306,0.0008860800000078939,0.004330240000005148,0.004457600000005613,0.006497920000001045,0.010928319999997882
Trondheim/video/08,0.004591359999999156,0.005129919999998123,0.0010561599999974192,0.00678959999999762,0.03651295999999604,0.008298399999997486,0.0009052799999977879,0.004591359999999156,0.004726399999999131,0.0066387199999979885,0.011165119999997586
Trondheim/video/09,0.004512479999995378,0.005075519999998335,0.0010449599999908799,0.006717599999998214,0.03612576000000445,0.008210399999999396,0.0008956799999921827,0.004512479999995378,0.004645199999995242,0.006568319999999517,0.011046720000003063
Trondheim/video/10,0.005407360000003081,0.005100000000005878,0.0010500000000099874,0.006750000000007361,0.03630000000000422,0.008250000000007418,0.0009000000000085606,0.005407360000003081,0.005566400000002858,0.0066000000000059345,
